epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
1,1.883383652026003,0.42513769399565293,0.8724235189306903,0.7737156047307306,0.9689709340916763,0.7933725708757005,0.7621767092694264,0.615739512236503,0.6675384999287015,0.8880817579340611,0.3618393668430905,0.22088149325489992,0.2755987660427804,0.5266341849053882,0.3879216682347333,0.2406345030454874,0.31667265087943397,0.5005393378359397,0.4133057084845438,0.26048225590437735,0.26225810878813915,0.9746630452800422,0.48131086320794847,0.33443444111031695,0.3805170064097637,0.7224795814888578,0.3876889145207892,0.09388259251356044,0.0748412186543206,0.007535670358178108,0.9176231109875013,0.945206393522478,1.3669618964195251,7.4850640296936035
2,1.4816538271578876,0.3606909800402307,0.9167818633259659,0.846350178497655,0.9427512143390973,0.8922048791442284,0.7748503636687043,0.6324536535708322,0.813671194651151,0.7395651831623923,0.2482908871375198,0.14174207653220797,0.14652432261622025,0.8128345922163378,0.38062376469799514,0.23504344228381918,0.28958610670529705,0.5551458843073153,0.3151051604090191,0.18701770164214693,0.450877984315738,0.2421781025124329,0.4297175439783096,0.2990642185072515,0.42516490207210156,0.5874309405496195,0.314673270748178,0.2238348465581176,0.1470547695481668,0.026512409628911635,0.8264328208229216,0.8071933193806374,1.3915706100788983,6.588719844818115
3,1.2770980467850512,0.5119797342563326,0.9232955726810274,0.8575199927245235,0.9451338639975305,0.9024436819863069,0.8001780166581813,0.6669139487088542,0.8278958249976758,0.7742560583828025,0.2727723962602907,0.15792498664894952,0.16306997575679863,0.8334837118574898,0.4591777662247928,0.2980082686759717,0.579820658655136,0.38009223240761236,0.707922946149965,0.5478953008572893,0.5714222296499637,0.9301055387662237,0.5600127813233075,0.41768562622276617,0.5355521722648935,0.7294843853535321,0.4799577028783495,0.09558427773453212,0.09467427927548051,0.000396054642294662,0.9049296660822248,0.9555957857451743,1.1511769958517768,5.9914329051971436
4,1.2413592033765533,0.5489603659373601,0.9294267294923376,0.8681579814257894,0.9734153425975901,0.8892419114717748,0.819389321079082,0.6940385477691992,0.7515504575393046,0.9006903269805124,0.3588342727587548,0.2186459702408881,0.23271617071570017,0.7833775875846818,0.4918387895359035,0.3261181802869424,0.6378229124864103,0.4002337757030973,0.7060650504701813,0.5456727563675025,0.5595222705078471,0.9566071178097855,0.5940318584609804,0.44611886366613307,0.5454029528123155,0.7602272020195192,0.5189127042549465,0.07605227586448461,0.07559294751875126,0.00022647992090318124,0.9241805725603456,0.9632046601317114,1.084177484566515,6.322591781616211
5,1.1940788396380164,0.624705741738258,0.9339729425211715,0.8761249876058803,0.9719502186756682,0.8988518585418507,0.8177059208478455,0.6916265041555804,0.7575065638452213,0.888299441421322,0.42410479368916854,0.26911992116658395,0.2913466790912795,0.7791326166721853,0.6508582852603029,0.482423957505368,0.5759121258056511,0.7482288295804911,0.734820753228773,0.5808036727634098,0.700913233200456,0.7721756797537809,0.6568724382565225,0.5059935138977355,0.5814196504856519,0.7969591418569448,0.6032612773927482,0.06172851862765194,0.06105672529978477,0.00033189312801065903,0.9386113815722046,0.9678568075549746,1.0526900128884749,6.490090608596802
6,1.1678374247117476,0.5887576052351744,0.9364316689173486,0.8804621588949676,0.9706456595297066,0.9045475502497078,0.8250031347852412,0.7021322006969375,0.7670607178525538,0.8924145604168858,0.49621970603174015,0.32998151925657154,0.40107119017596754,0.6505546819278827,0.5372622653188281,0.3672991080905788,0.5980311730926713,0.48770422487567083,0.6540423345049327,0.48593083666146675,0.49170562348024566,0.97640148085804,0.6281318601601855,0.47133591617638865,0.5644671761503596,0.7517687370196199,0.5625081019518337,0.06793271066543759,0.06761444268701865,0.0001537021084147076,0.9322318552045666,0.9689044018497293,1.053751614960757,5.728103160858154
7,1.1465237391265957,0.5883458754019938,0.9375665827206776,0.8824709082679238,0.972737514961833,0.9048502275358892,0.829254370224455,0.7083130179041878,0.7654817128155336,0.9046185891264448,0.3995072889908914,0.24961518802481927,0.2743880512675534,0.7343799678618981,0.5895922369148677,0.41802963110837604,0.5320459886933714,0.661096641071585,0.6956352686927351,0.5333134605652462,0.7429537168931774,0.6539833127186049,0.6284972912057373,0.4773178244006573,0.5787173674174089,0.7385196276946332,0.5615782648661648,0.07244584690423604,0.07162799691877915,0.00038275539133742246,0.9279892476898834,0.9601078052613566,1.0927787856622175,6.230823993682861
8,1.1482265422290021,0.5935391150402978,0.9262605713072289,0.8626493044359087,0.9819474442090406,0.876550809536854,0.8085745012416702,0.6786614035744106,0.7157568168855661,0.9290517821116299,0.36582477771819677,0.22385896734341293,0.23464690556278717,0.8296168355201955,0.588621119745999,0.4170539378058901,0.7010185055339648,0.5072857588501953,0.7544929855895735,0.6057717675293225,0.6455650281153441,0.9076418907718012,0.6293783460738598,0.481336519063259,0.5742468140244156,0.7933990668134554,0.5696462943512564,0.06993716756425447,0.06960555408085797,0.000164839374477138,0.9302296065446649,0.9640735338937387,1.0646487853743813,6.6306421756744385
9,1.14720518887043,0.6805655916070724,0.9324179289993783,0.8733922705590617,0.9747888408596114,0.893577031312566,0.8036837746162988,0.6717987749088072,0.7017903946826216,0.9401906319270968,0.5371740485771477,0.36721665216196947,0.5452059401383662,0.5293753705756035,0.7021337371929831,0.5409908226402408,0.6725380469572527,0.7344541036655904,0.7613495947146778,0.614660594681113,0.7672366910387003,0.7555521551925346,0.7010852887752768,0.5486667110980327,0.6716927682042353,0.7398930653402063,0.6668857934949362,0.04719916724606912,0.03907577315541912,0.0027375279163630913,0.9581866989282178,0.9658742630705272,1.0321622639894485,6.9483559131622314
10,1.1348373944109136,0.5273849500161107,0.9453604775873037,0.8963825624746217,0.9534749789390832,0.9373829268439434,0.8302711626058493,0.7097979771580872,0.8362879503012313,0.8243403336675219,0.4313126539595035,0.2749513184052732,0.2936812913495407,0.8117174946077861,0.5496764146527147,0.3790026034232165,0.4666615951229115,0.668617303160457,0.5002037105728675,0.3335144339928506,0.8785525852032086,0.3496338234106342,0.5778659854477337,0.4243165832448569,0.618795855494223,0.6635772387115998,0.49373092639502864,0.0994544193069111,0.09905156073265169,0.0002009988826700227,0.9007474403846782,0.9429813167281543,1.1176389049399982,5.731041193008423
