epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,val_loss,epoch_seconds
1,1.970494339411909,0.4553562290825042,0.913262861212091,0.8403714464297206,0.9342284144799176,0.8932176538397942,0.7458009179157983,0.5946431699475031,0.7209214382503986,0.7724589929684017,0.13980172186895104,0.07515420453426641,0.16428200025100279,0.1216710598827362,0.5589353494352894,0.38786278548728487,0.4052479051063673,0.9004093041828591,0.5705167196655077,0.39910695529926693,0.8477529632510128,0.4299216710182518,0.5037636772213866,0.36419177881708037,0.5345510767146954,0.5561152570130622,0.423084596989916,1.3734229017387738,8.926570415496826
2,1.569839197126302,0.5090084901714413,0.9183709130724577,0.8490627001176225,0.9349449626515786,0.9023742542042313,0.76205689439976,0.6155831321749333,0.7638758726353131,0.7602465584629403,0.2935954823700325,0.17205503111173692,0.23678180567594873,0.3862798865952429,0.5780807234895232,0.4065496073083611,0.4318551390421125,0.8740241589297902,0.5709997965786618,0.3995799267288862,0.8434342861677409,0.4315926892950141,0.5511832242094944,0.39844192433097936,0.5689867758802788,0.6130358233207469,0.48089200081273925,1.2695820412852548,7.510827302932739
3,1.479191635142673,0.508538339598029,0.9194474264149509,0.8509048508064865,0.966182704017066,0.8770248102764123,0.7903326037324531,0.6533470325570816,0.7105545392197118,0.8902906839325405,0.3293482477281728,0.19713758255142655,0.3160010982641132,0.3438726255054183,0.48404744889119233,0.31930250622761724,0.4079592795900488,0.5950251239559218,0.6182879007965805,0.4474795445107805,0.47428812303761625,0.8878503046126551,0.5555040502870996,0.4043166664617265,0.4772007600278725,0.6792596845016339,0.47722786580531523,1.1998565644025803,7.379445314407349
4,1.4095686308362267,0.496282248027871,0.923915609120643,0.8585902898987651,0.951043468044775,0.8982924369717564,0.7833757686942875,0.6438929527595785,0.7335659189216518,0.840442654261747,0.320861437565074,0.19108693275425195,0.3065821467887503,0.3365358439954361,0.5929749851336997,0.4214388364588144,0.44860283786020955,0.8743702372632899,0.47931248116270053,0.315194591410323,0.860425621449268,0.33217870612124556,0.5441311681389405,0.39290332834574193,0.58729413125497,0.5958818604104297,0.4643829679538247,1.2203856300223956,7.500466346740723
5,1.3786092698574066,0.5006173039021425,0.9139342355541262,0.8415091106572433,0.9771063426563746,0.858434526388533,0.783710496660659,0.6443453589864667,0.6848115427504373,0.9159966938929464,0.3880107720876115,0.2407030800014129,0.29015422988709033,0.5854618852540262,0.583982518669376,0.41241194149708577,0.4286230360785346,0.9159961398954805,0.4354942233632679,0.2783589743589593,0.7998945180403935,0.299193501595573,0.5477995026952286,0.39395483871098114,0.5508708316891139,0.6791620551595065,0.4691625047067518,1.1545377861369739,7.326251983642578
6,1.354668292132291,0.39242041381332815,0.9294795614500126,0.868250178118025,0.9642332536321556,0.8971439571625142,0.8056161613565563,0.6745035685274833,0.7584719929172642,0.8590094108562217,0.4303468060618652,0.274166808135598,0.3754866411741532,0.50398045295493,0.5373870265695322,0.36741573904484404,0.37519686181816725,0.946570829589666,0.07179549296084438,0.03723437669538983,0.7028134095066262,0.03782999709892441,0.46128637173719955,0.3383301231008288,0.5529922263540528,0.5868476726249355,0.34650977519741394,1.2486773986708035,7.3219451904296875
7,1.3116875954649665,0.4061305058530803,0.923378632540867,0.8576632978407959,0.9683910734725065,0.8823648354067384,0.7954804453250989,0.6604130603257815,0.7175461956329252,0.8924066707413887,0.4401213999981301,0.28215105970272464,0.41206594908987404,0.4722762613620205,0.548192138719329,0.3775927609565063,0.38718849971852887,0.93840803966587,0.10029466568444229,0.05279485395590433,0.7547692809385661,0.05371627502175493,0.47102216243175005,0.34323793373522915,0.5678924813449736,0.5892018116977585,0.36286940146730046,1.2564922869205475,7.280995845794678
8,1.3042077706618742,0.39936070863128026,0.9297292270229571,0.8686859909636155,0.964470091083652,0.8974041243777461,0.8115186980975225,0.6828199120999827,0.7532414358998398,0.8795698145966834,0.3795685413877622,0.2342391832560635,0.3918341957191455,0.3680474865713415,0.548786426922857,0.3781569006133357,0.38605095817399354,0.9487005424112026,0.13234116109447425,0.07085938734508279,0.7215262613488556,0.07285175514940105,0.468053706875654,0.34151884582861614,0.5631632127854587,0.5672923996821572,0.35356537646836445,1.2157843126492067,7.227245807647705
9,1.3121635764837265,0.22133192304966096,0.9117092128796557,0.8377441247040879,0.9708133828049098,0.8593886983903004,0.8157944057878169,0.6888959229503901,0.7621324296562774,0.877585465265074,0.18231663782114646,0.10030164857899335,0.1027250807515573,0.8095823014254728,0.08389051127737433,0.04378168981006401,0.14551340514513172,0.058933146983459486,0.1996344591377434,0.1108855144173286,0.848544196369914,0.11312445604873146,0.3204090035060203,0.23596619393919405,0.4647287779807201,0.4648063424306844,0.15528053607875472,1.480973866852847,7.551951885223389
10,1.327212542295456,0.4697256762435309,0.9188146978939371,0.8498216689629052,0.9674978195224352,0.8747961910707716,0.8245428585320587,0.7014656931705298,0.789318549926442,0.8630578749796263,0.23370148824828116,0.13231143359596037,0.13624835634541452,0.8207567840329842,0.4141460482749472,0.2611501820987042,0.4447168629607395,0.38750790323116074,0.6430570981111886,0.47390136844820685,0.81162278568326,0.5324688134609497,0.5288618732916189,0.3922071693283503,0.545476638728964,0.6509478439261802,0.43030154487813893,1.1881498044187373,6.971816539764404
