epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,val_loss,epoch_seconds
1,1.9143006192012266,0.35564808288056377,0.9025419592534579,0.8223931355402954,0.9561150472367055,0.8546539450191162,0.7830238102758516,0.6434175268896094,0.7002794026370813,0.8879423037589662,0.17540106221987617,0.09613129690477391,0.1480534218128466,0.21514070949055733,0.5263646665376807,0.35718787042176997,0.37051938551572305,0.9084855076611613,0.2227199440857052,0.1253150528216164,0.7771957539977337,0.12998474966740692,0.4268773707797784,0.30551293675944247,0.4990119909908462,0.5353883176445229,0.308161890947754,1.4575934247537092,7.341728925704956
2,1.5436401394280521,0.2978724641653916,0.8304600258550879,0.7100740840109068,0.9889196859792647,0.7157687392369223,0.7004524896741945,0.538997215652844,0.5539014370766803,0.9524518827459617,0.2668276967192358,0.15395335836728472,0.15905494963372413,0.8275827432072377,0.4739759600021077,0.31059534291659147,0.392106577851782,0.5990548336417972,0.01862039393856371,0.00939769132658891,0.5849813700183865,0.009460768635303386,0.3649691350835254,0.2532359020658273,0.4225110836451432,0.597137557057575,0.25314135021996903,1.5697509754787793,6.561434984207153
3,1.4166300147771835,0.3695116727726061,0.9079417408679719,0.8314041245286743,0.967990010317403,0.8549083749193886,0.7699306743993594,0.6259246193489165,0.6581683903389248,0.9274128286987176,0.3160611750122985,0.1876916015726443,0.2799669312596387,0.36283963638188427,0.5376404464844289,0.3676527056508912,0.4016130881967062,0.8130084403482737,0.12136039627883975,0.06460014791472098,0.8776758409780455,0.06518705993055929,0.4362481730437316,0.31146726862179325,0.5543560626933288,0.5421119913398587,0.32502067259185574,1.337685139341788,7.218779563903809
4,1.418969215317206,0.5283358284050264,0.9157576419327869,0.8446060376807546,0.9621856469034099,0.8736039389043329,0.7918914541578379,0.655480384509504,0.7041406533906801,0.9046271017796349,0.42996429001323117,0.2738563761819498,0.4599536440895995,0.4036462257043676,0.5495127057785252,0.3788469626502086,0.39842485195411403,0.8851870933271991,0.5176786141723851,0.34923507083003663,0.8845696996861403,0.3659106395405262,0.5722617660304948,0.4143546985429248,0.6117722122801335,0.6398427650879319,0.49905186998804724,1.2096940400925549,7.303085565567017
5,1.3674263886430047,0.433408573431319,0.914319235154642,0.8421621389643719,0.9621134532906537,0.8710487717179192,0.7917059070312332,0.6552261669061211,0.7074439332838133,0.898754420443863,0.4165144771715674,0.26303649207198715,0.39891108190639596,0.4357432240135086,0.5273634445434329,0.35810834831540106,0.37346848248511516,0.8969825913840741,0.23691535404565198,0.13437548480119116,0.8957085069494524,0.13651133577152608,0.49312479569797135,0.3526866230236751,0.5938830011561942,0.591997892903243,0.3935977585868841,1.2472307045351376,7.298489093780518
6,1.3979542092843489,0.5651462669119512,0.8840164770666545,0.7921411552233594,0.9716551060741865,0.810879074753769,0.7073111135034801,0.5471626784233086,0.5569449142061315,0.9688980583147773,0.5013325879667306,0.3345189092265398,0.6052237436434424,0.4278832471163164,0.4789955946785692,0.314920583400509,0.6402756712168042,0.3826174620438624,0.6677223358933774,0.5011885689317834,0.533117731030118,0.8932569426095732,0.5888404080105394,0.4244476849955352,0.583890515024124,0.6681639275211323,0.5493501728462258,1.2845353402874686,7.17691707611084
7,1.348000167445703,0.630559890461944,0.9096316933350088,0.8342426020407869,0.9758136011799636,0.8518568177431899,0.7888422105515752,0.6513125023212898,0.6913451636094206,0.9183530802057938,0.4672218024883211,0.30482022985896573,0.3459226051542837,0.7195268946813018,0.6206901833052038,0.4500005551998081,0.5183899714322151,0.7732936439788332,0.751006912229097,0.6012898866953943,0.7010924173854046,0.8085735608367376,0.6569402771435493,0.5018557935188644,0.564187539395331,0.8049367949256666,0.6129729660075406,1.1214425428347155,7.21638035774231
8,1.2936752303080126,0.500920889087032,0.9232633358436877,0.8574643797117469,0.9512255639763688,0.8968981174132203,0.8083209786797401,0.678304278432461,0.765324453034734,0.8564362354368625,0.3032468689542768,0.17872185611785682,0.24460745562251046,0.39886662313962135,0.5390372657721854,0.3689603116790594,0.4336911313740562,0.7119818599296305,0.558011836003731,0.38697393635831184,0.7742280509777796,0.43619659486492857,0.5521542373524834,0.40324009564692226,0.5544627727522701,0.6008703283427608,0.4667653235767311,1.2752806557850405,7.2902991771698
9,1.305566854774952,0.585954215708866,0.9206421854414216,0.8529536480151708,0.969138871726183,0.876767838779303,0.8164727279056381,0.6898638900486117,0.7525539893152648,0.8922572695860572,0.4219339355205245,0.2673740631129402,0.30040614847396585,0.7085907287428762,0.6234754223582765,0.4529344644368219,0.4990151180807412,0.8306492135274285,0.6356137851822061,0.46586060330951734,0.8093254665241839,0.5232949989106662,0.6243739677416613,0.4690082552269728,0.590325180598539,0.738698052691757,0.5603410476870024,1.1295082772319966,7.2655415534973145
10,1.3072112175551327,0.4132243850592094,0.9182174438787636,0.8488003792287607,0.9783292416670697,0.8650649785822411,0.8106796477895303,0.6816327041598186,0.7279824328214264,0.9145731622365845,0.509603267432701,0.34192457370386103,0.3913390612419651,0.73030401955365,0.5104425796520107,0.34268070010537854,0.35485268630848776,0.9090102467227371,0.08714222051614283,0.045556037385934806,0.9052988632188252,0.045774174558364,0.4794669288475962,0.3529485038387482,0.5948682608976761,0.6499154007678339,0.36906268920028484,1.262550488114357,7.669973134994507
