epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
22,1.0355510007251392,0.6391434713367123,0.9425496999857628,0.8913418436526735,0.9708744159334532,0.9158308491913105,0.8354805447461707,0.7174466179820602,0.7859639006179152,0.8916559088957621,0.5489998484757105,0.37835960795660906,0.43157740649422843,0.754200816588548,0.6005132722149922,0.42909536781776775,0.6922992569458153,0.5302164484712707,0.7024716021829484,0.5413920831056794,0.5595801304999646,0.9433641701169728,0.6718663169049555,0.5165734192155291,0.6173551736394809,0.7798593360181384,0.6173282409578836,0.07131869217478261,0.07104732065992068,0.00010403246780739477,0.9288486468722719,0.965248745619792,1.0268890735777942,5.744951248168945
23,1.0252326984297147,0.6154397192867005,0.9431793694394709,0.8924687332600768,0.9620019240010148,0.9250792449721292,0.8310097309757319,0.7108782279850444,0.7876893736377569,0.8793723544983394,0.5041164109209387,0.3370024342811979,0.4240339763794203,0.6214901236920728,0.6023259968337769,0.4309488446299327,0.5560683221159566,0.6569780528035953,0.6680200795423751,0.5015241365747204,0.7471855666617413,0.604022902119375,0.6513680545682057,0.4950884108677239,0.6287443096987188,0.6904658582783456,0.5914874957656969,0.07980387557398434,0.07452119882888653,0.0023207279336063488,0.9231580732375071,0.9527626670364217,1.1454604240981014,6.5249176025390625
24,1.0236469304019755,0.6052055126626064,0.9389092046375641,0.8848528408135535,0.9655701564770472,0.9136809963333906,0.8328379427118403,0.7135581023314758,0.7868658376844294,0.8845151424039622,0.46248287758103857,0.3007985217448626,0.34322706018095966,0.7087366953241421,0.5805549870288342,0.4090013926031719,0.6056485050221689,0.5574581162297533,0.6967011966948681,0.5345675104803688,0.6475612189405808,0.7539115344146361,0.6431442510041453,0.4894813817899698,0.5958256554570347,0.7261553720931234,0.5799130204349137,0.07984744185435272,0.07508153984014823,0.0022632387764136928,0.922655221383438,0.955162673274317,1.1277876171198757,6.417223215103149
25,1.0299471515146168,0.3964618908368549,0.896348283714804,0.8121658948094976,0.9684189574775725,0.8342617210102632,0.79943531828705,0.6658827553934255,0.7468827897775567,0.8599430473885374,0.4891825341977087,0.323786655416998,0.387859432429483,0.66216406007039,0.2654484226184259,0.15303576214155515,0.5738819719724668,0.1726548616080219,0.30043023987769846,0.17676840746806383,0.1776094842459463,0.9739094391531056,0.46362412874522074,0.3298683951050106,0.47155841960636324,0.6671678520550137,0.351687065564611,0.21443755717847418,0.10973916343284755,0.03548479490678021,0.8547760416603722,0.8277105562627698,1.3609319478273392,6.33742618560791
26,1.0201272957704284,0.6020059736933455,0.936941675933494,0.8813643190802748,0.9669404204061474,0.9087483067568237,0.8218249450013487,0.6975406086850903,0.7586271932692946,0.8965089973857201,0.5271177274082406,0.3578817786167642,0.402740473503801,0.7626425769689534,0.5507400950594936,0.38001471867263314,0.6513614179295873,0.4770466524898301,0.6548871081763012,0.4868640484802788,0.5780368179425394,0.7553053388174181,0.6386424689113461,0.48057528861369164,0.5976914756613056,0.7228758914154805,0.5775816435480118,0.07830710911081894,0.07738647368448999,0.0004088536210094396,0.9222046726945006,0.9579197832323507,1.1028590513901277,6.530086278915405
27,1.0130584036762065,0.6463826686741317,0.9430773884108816,0.8922861315200112,0.9633404630429173,0.9236491871354702,0.834052006972008,0.7153423754398831,0.8037684826558019,0.8667068556045325,0.5084480137508078,0.34088521113461334,0.3971993726233484,0.7062588405244271,0.6370044998554987,0.4673562750485714,0.6264152046403569,0.6479579667348414,0.7311390463167966,0.5762168377823219,0.6739964183876337,0.7988685587788816,0.6776608917237777,0.5249501748513474,0.6253448695767853,0.7549480554106707,0.6255305199743677,0.06847891465753703,0.06839559386377589,4.020953728771333e-05,0.9315641965989364,0.9650982970623516,1.0514035793867977,5.5645270347595215
28,1.0285344103520566,0.6102866175173348,0.9454028571885437,0.8964587697138919,0.958587378607368,0.9325760979257116,0.833144258896783,0.7140079356417077,0.8187084510818383,0.8480982804021046,0.5527154247654313,0.38189823495897474,0.45982990229703624,0.6926256232255904,0.5369689414738288,0.36702497759327185,0.7499156646827335,0.4182128471557193,0.6668896058529281,0.5002508485275191,0.5088284196050687,0.9674004636904402,0.6474295577472429,0.49079549918036836,0.6343206094166692,0.7315843036184636,0.5855246573640628,0.081334307815147,0.08045473940356643,0.0003307886965742458,0.9192144718998593,0.9619071173439467,1.0648383714935996,6.771774768829346
29,1.0244805718010122,0.5457448094422022,0.9446036777871953,0.8950227112850697,0.9462594201456106,0.9429537196653142,0.8208841226285345,0.6961861326627912,0.8550085467315794,0.7893790509925781,0.5408180722570829,0.3706310104139159,0.4354239363330139,0.7135268802102307,0.385708860885979,0.23893388964376613,0.752336585223157,0.2593316737718654,0.6189943907881005,0.4482200410042816,0.4534553112513092,0.9748887461681321,0.5916013616399242,0.4384927684311887,0.6240560948847649,0.6842815877857016,0.5151737746437207,0.10394389794616887,0.10370525090159254,0.0001022138179749665,0.8961925352804325,0.9548462425533168,1.1321768218820745,6.6053876876831055
30,1.0258939130739733,0.6801175735994598,0.9468583832687716,0.8990798276566624,0.9530458308779411,0.9407507588033032,0.8298577026599093,0.7091938344133877,0.8235043425362296,0.8363098577082192,0.5553629035043357,0.3844307368622265,0.5133341562979992,0.6048874933539016,0.6833232482728893,0.5189757071176055,0.6510968448595658,0.7189058988339155,0.7517531926676713,0.6022472384882513,0.7263083691460682,0.7790455628282031,0.7050742617762014,0.5537118792203677,0.6785609282099657,0.7347872031810598,0.6634797814816321,0.0569765290845029,0.056190332942612435,0.00034577070561427894,0.9434638963517733,0.9709655076833054,1.0525689775293523,6.4518961906433105
31,1.0176936150951819,0.6422284347342491,0.9407318027905548,0.8880959564998131,0.9673789447594867,0.915513335953176,0.8395594128748363,0.7234833236527279,0.7975189479937436,0.8862787686229061,0.4968846679368591,0.3305698886424416,0.37894320831520956,0.7214168915461653,0.6362133015888747,0.4665049910884837,0.5644110340880863,0.7289472534929492,0.7278103419634845,0.572092641506597,0.7597140408328704,0.6984782024477801,0.6751169310910137,0.5231627112225625,0.6251468078074776,0.7587802790274502,0.620302770496406,0.06751364154163196,0.06308026805950728,0.001587720755428556,0.9353320111850641,0.9597676491455864,1.057373365217989,6.682065486907959
32,1.0206871926784515,0.6567273683065706,0.9452832716654641,0.896243746089176,0.957762926446775,0.9331246536773709,0.8342174764189447,0.7155858485992672,0.8115314452168144,0.8582083412489542,0.5013997773847894,0.33457874209426947,0.4824153917477755,0.5219395483683014,0.6599895587260319,0.4925256836794272,0.6063014053129435,0.7241096654337292,0.7496293994380991,0.5995257718801331,0.6953617102500206,0.813084452703989,0.6863090529919663,0.5355540115632742,0.6489024881318886,0.7293355019387434,0.6370062451829734,0.05968568458179503,0.05925465685827834,0.00016868144932118432,0.9405766616924005,0.9702107219331912,1.087849962440404,6.648194313049316
33,1.0088340253992514,0.6451440391344132,0.9457657379199114,0.8971115547448061,0.9625806820075382,0.9295281751011737,0.8368098489391904,0.7194093314631612,0.793903931022073,0.8846183571699564,0.4839358476468388,0.31920538909629714,0.4267692826331635,0.5587863527381519,0.6418764506483045,0.472620072713345,0.6213538194487924,0.6638010676287869,0.7457312158398374,0.5945545526265859,0.760890380440414,0.7311642821679246,0.6770883407685427,0.5264473364748472,0.6507293533861107,0.709592514926205,0.6238478380449936,0.06682669906143912,0.06640734207548425,0.00017223590494574984,0.93342042201957,0.9645431965067126,1.0811131271449002,5.808080434799194
34,0.9911446889693086,0.6543650618806232,0.9467298893463287,0.8988481489888455,0.9457568261761683,0.9477049568945697,0.8295302081139315,0.7087156062158985,0.8394053156688854,0.819884748497523,0.5218569545299887,0.3530490206135981,0.5092387957822542,0.5351163187303484,0.6767636303719066,0.5114457597338535,0.6152150611515566,0.751996344933441,0.7060862186622049,0.5456980432901585,0.8044118846014509,0.6291797051146869,0.6835592529195079,0.5297271074633771,0.6920677643010368,0.6840442793189998,0.6349022678547,0.05809683578698748,0.05798449211521289,3.9231123476840485e-05,0.9419762767613102,0.9697322182798032,1.1027524417096919,6.738182544708252
35,0.9931109581481327,0.6647664923850762,0.9437273057212949,0.8934504421377061,0.966382546082133,0.9221099628459571,0.8317036530416663,0.7118944223415675,0.7767890258052115,0.894973241447256,0.5300251529079537,0.3605674981149965,0.4826803444155859,0.5876679072660038,0.6679739852524982,0.5014721768621906,0.6653877436731425,0.6705804097839992,0.7406546187759133,0.588126680590193,0.6687539917338745,0.8298784292826084,0.6925893524945079,0.5405151944772368,0.6484027764069535,0.7457749969449669,0.6462179189787883,0.05973439718754202,0.059640112944324745,3.4844176841166304e-05,0.9403250428788341,0.9697822484849009,1.0727004124359651,6.150881767272949
36,1.0014137781479142,0.563214137391227,0.9426473409472899,0.8915164991326683,0.9691964511542224,0.917513964397891,0.8314010711385693,0.7114511665252047,0.7741646572807386,0.8977764946570108,0.5511648383399896,0.3804192864207476,0.4511988134926706,0.7080344692675427,0.5942602383203125,0.422738443145582,0.48393167158768763,0.7697509649980089,0.4548216909309318,0.2943490005402358,0.8519834369564968,0.3102125779459919,0.6079119596824508,0.4522394741579426,0.6403196448293984,0.6714436267171385,0.5334155891970779,0.09195004567706719,0.09158901024367053,0.00018011205890800167,0.9082308776974215,0.9459060779545355,1.1047125147147612,6.072914123535156
37,0.999190438200127,0.6222754424417822,0.941592142278422,0.8896307178835354,0.9672124007529578,0.9172941562698471,0.8367571412011588,0.7193314232465526,0.8005221133018621,0.8764279912461868,0.5264906319740488,0.35730389191850476,0.40571935835031187,0.749636347220652,0.6250268776116538,0.45457388761605316,0.5086255056930549,0.8105177227053939,0.6438149181531854,0.4747249669465884,0.8321636920232749,0.524990548548552,0.6580223922350117,0.5014835424319247,0.6367576673421259,0.7403931524301961,0.5984441425796293,0.07540710392000277,0.0752486126911443,7.924561442923754e-05,0.9246721416944265,0.9584094959958749,1.0598545169288462,6.644063234329224
38,0.9710118513215672,0.6769441700815757,0.9428567533290247,0.8918911947819301,0.960283550740983,0.9260511895341816,0.8309290796769758,0.710760198746012,0.7766963984562674,0.8933038547972633,0.5535271057087718,0.38267368015907427,0.5148797707617461,0.5984470772348044,0.6742450592885257,0.508574426980214,0.7066289615252648,0.6446993136671724,0.7517320420489625,0.602220090054133,0.7404802092630396,0.7633311014242875,0.702608321680809,0.5510570989848583,0.6846713350015794,0.7249453367808819,0.6598347356820867,0.0479226835964742,0.04789668333060051,1.3000132936843258e-05,0.9520903165364627,0.9743390843720162,1.106203775514256,6.428070545196533
39,0.9890216372229836,0.6543145381052872,0.9448575506144385,0.895478663724178,0.9708879542138251,0.9201864998772719,0.8391813904056079,0.7229220685037355,0.7807163716652722,0.9071116968258173,0.522385183423596,0.3535327187865841,0.4417430620085003,0.6390457751070574,0.6440716795953147,0.47500422397187453,0.5904928334985468,0.7083438315712852,0.7348644671968438,0.5808582939478486,0.7579021249818114,0.7131860273385754,0.6851256801553407,0.5330793263025106,0.6427135980385326,0.7419218327106838,0.6337737767385848,0.06692564623874528,0.06622333559234518,0.0002932681447058444,0.933483396262949,0.9636228572765468,1.0357551168311725,6.471789836883545
40,1.0119402415373109,0.6685687910108415,0.948051093408571,0.9012330232658237,0.9553740963240379,0.9408394991007375,0.8371072830168149,0.7198491062773756,0.8333269097927329,0.8409221117441907,0.5429141436794371,0.3726027133709234,0.5080980157237707,0.5828526428778937,0.667488902116736,0.5009255856683394,0.6129346830263377,0.7327031031111492,0.7391238299010272,0.5861985874814412,0.6969398624874634,0.7867433714579473,0.6966585396785038,0.5448939981995199,0.6628248677575761,0.7358053072977953,0.6498422918990667,0.06057604095194776,0.060489096869413415,3.512026979219936e-05,0.9394757828607944,0.9699838516377967,1.0628014233979313,6.564070701599121
41,0.9942966069687497,0.6670010251608733,0.9455137355098608,0.8966581807180125,0.9609240584393166,0.9305898812684315,0.8333424673353389,0.7142991357814951,0.8180832130427746,0.8491817861340144,0.52480522650045,0.3557531764130875,0.41935890358350275,0.7010924631080173,0.6755056661780906,0.5100102347957033,0.5880629195132007,0.7934954597220135,0.7452450354125911,0.5939367099118386,0.8182848301935685,0.6841757651120425,0.6947245988566177,0.5434998142255311,0.6609474665832616,0.7569863685190219,0.6485186426970438,0.0668877418803841,0.06659552404329011,0.00013438671304752642,0.9332700892436624,0.9647278434385388,1.0397458293221213,6.47099494934082
42,0.9844374053857543,0.6206793676194894,0.9416446531016739,0.8897244728448807,0.9647349094587754,0.9196338588945286,0.8217772555194021,0.69747189940869,0.7413358912090104,0.9218006040307564,0.41860063236964684,0.26470266836953316,0.4533385579020362,0.3888075198378666,0.6321246882412491,0.4621215711748554,0.7309315400727271,0.5568500582861985,0.7442801529476013,0.5927119450207622,0.7089448255391831,0.7833226292798775,0.6541956822694748,0.5042520209934602,0.6586377036807392,0.6626952028586748,0.5983351578528324,0.06695002904113949,0.06662107475712827,0.00012943815185403665,0.9332494870910177,0.9635581774040398,1.2169327898459001,6.238198518753052
43,0.9936829676682298,0.593033860773245,0.9405021716188393,0.887686738401212,0.9627268199400812,0.9192804864057684,0.8241288837206565,0.7008666785934335,0.7756799257990734,0.8790332914989383,0.5418534758831233,0.3716042708474004,0.4894565639564794,0.6068135991091456,0.6142072748763617,0.44321727466245947,0.49207720651466913,0.8169745589899916,0.546009157244446,0.37552448144010864,0.8402388703815075,0.40439913820980833,0.6315496979311469,0.4728031763858505,0.6493631416629324,0.6768051469519709,0.5673566360013104,0.08004673510297833,0.07989518648369005,7.016908673895605e-05,0.920034644429571,0.9551762405140257,1.103957486423579,7.140964508056641
44,0.9922318898818709,0.6834442661110808,0.9463528751412057,0.8981687064044639,0.9642848856252537,0.9290756222799869,0.83935769074575,0.7231837785450579,0.8005046745970916,0.8821746104639784,0.5659675558270421,0.3946685851682035,0.5155137166974201,0.6273687589658905,0.6728691514076486,0.5070104067894594,0.62855317696679,0.7239080992645951,0.759524949553662,0.6122855508302048,0.7155682472681874,0.8092355483891169,0.7094298368835257,0.5592870803332314,0.6650349538823722,0.7606717542708952,0.6661205522627842,0.054874451551077424,0.05394302373797319,0.0003877848596057576,0.945669191402421,0.9713530685017685,1.0199156809936871,7.138278961181641
