epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,val_loss,epoch_seconds
1,2.0093951265920293,0.34207942986565343,0.8492742618460871,0.7380336023495585,0.9829865351094725,0.7475831063401626,0.6920567481355078,0.5291183292157139,0.5414419194640874,0.9587578315735134,0.13865579155623448,0.07449228945792995,0.08066570461556416,0.49325082497291073,0.1331133234530863,0.07130230512936077,0.3865512607192521,0.08039998668929219,0.637810068497688,0.4682240367129049,0.610428666900009,0.6677632724107532,0.40040898291062915,0.2857842401289774,0.4047718879247281,0.5500429789116174,0.3031930611690029,1.7959587221795863,5.00358247756958
2,1.710806903513995,0.39992593699944545,0.8618659977525297,0.7572623224072079,0.977639679928761,0.7706092017772108,0.7100324328709623,0.5504265773528061,0.5696518274009685,0.9422277856863527,0.1921917691192818,0.10631203345370921,0.12411151201684596,0.42571259735341865,0.5387681787037826,0.36870821648672863,0.40300475869000835,0.8124721307110974,0.3654490312180998,0.22357762969633163,0.9272121226446356,0.22757180156656642,0.4516103529780316,0.3122561142473939,0.5059950551881146,0.6019960788293588,0.3654696596803881,1.6487915515899658,4.03816032409668
3,1.5559834797273984,0.5162763451325465,0.8972746144080822,0.8136881821455898,0.9645605755174738,0.8387639903312968,0.7358336445201087,0.5820702641946031,0.6197335046420466,0.9054617808446384,0.19419564696558775,0.10753969367681941,0.14868578403185623,0.27985339716220725,0.6066117719000356,0.4353501484128486,0.5541030248165228,0.6701141392965069,0.6748358500694956,0.5092469865751243,0.6420724519998615,0.7111227154046584,0.5528692283638069,0.4085517732148488,0.4911486913725718,0.6416380081770028,0.4918810896450396,1.3997461524876682,4.202144384384155
4,1.4848865920847112,0.47752003847033664,0.9034460116365343,0.8238956049805333,0.9650827680488905,0.8492096983842107,0.7595042553419112,0.6122586543424617,0.6552537620444511,0.9032033906682198,0.15566978193145609,0.08440450652838062,0.357022077210613,0.09953456254854562,0.5284051853842238,0.3590697521737238,0.3787491217363524,0.8735882333366319,0.6544904091381386,0.4864256736504622,0.6410078105876498,0.6685523643747798,0.5245174079489324,0.38553964667375706,0.5080081928947666,0.6362196377320443,0.44618845881793945,1.354621101509441,4.068597793579102
5,1.4112017466263338,0.4664861706821868,0.8994043968945409,0.8171978829978663,0.9528141726545353,0.8516645401445786,0.7462708662351191,0.5952409066176105,0.6690272073364166,0.8436792723824043,0.24780253548100742,0.14142386374759042,0.17892250809356763,0.4029121378916279,0.5807528165319951,0.40919779394093636,0.4297745629281191,0.8952514059432,0.47764159484924723,0.3137510807134463,0.860415596967462,0.33057731360601506,0.5131169532743423,0.3649034112548959,0.5345349688313913,0.6181050324558117,0.4353989822874165,1.3624404939738186,4.058575868606567
6,1.3677012107589028,0.5446455725506114,0.9138036363139939,0.8412876960966822,0.9218953465978557,0.9058527361087951,0.7372310264387275,0.5838209853696213,0.7775481387019976,0.7008888221186161,0.24405864998294605,0.13899020601147968,0.1692763697406363,0.43720578178217806,0.6125892802945914,0.4415341986291295,0.5150906801864527,0.7556154537286361,0.713093636078258,0.5541146240859075,0.7678175843444341,0.6656512909776231,0.5767431481986307,0.4296150035240345,0.5574331932433801,0.6398403371517634,0.5232471887852651,1.3033816692504017,3.9704558849334717
7,1.3227064257318324,0.3841460465287303,0.9145134367446903,0.8424917154221782,0.9446132336536116,0.8862726439642663,0.7666004507058072,0.6215345636736214,0.7352735658670507,0.8007155402201389,0.21003227360557547,0.11733858130987009,0.13046367312002133,0.5383936100284482,0.16594228390508034,0.0904782234761974,0.5627044291375375,0.0973212205916576,0.6489787806831762,0.4803616489542243,0.501613654142752,0.9189498114301758,0.4478884472249098,0.3274282543534783,0.48251383056684044,0.5888450455676051,0.34165111273127735,1.3465341085737401,3.5972793102264404
8,1.3075909939679233,0.575454623717309,0.8982265473742799,0.8152552098924218,0.970440388570757,0.836015713332943,0.7380546555989809,0.5848546919037114,0.6121440354836932,0.9291746330177088,0.31694082977699967,0.18831235133284466,0.304343042941467,0.33062658105979437,0.663599163559608,0.49655698011021615,0.5691100834675931,0.7957106252703472,0.6916238671880954,0.5286124149190093,0.6300795558607758,0.7664926022627927,0.602554629030921,0.44958410956644534,0.5289191794383823,0.7055011104026607,0.5573879535082343,1.2421095140955665,3.884671449661255
9,1.2627787292003632,0.4726533815498065,0.9104092938354083,0.8355516329981284,0.9580927212185207,0.8672471692295816,0.7879908985676598,0.6501526247916951,0.746678400480797,0.8341426509830441,0.28073932312084565,0.16329072542416942,0.1780500368048704,0.6632848862300453,0.5798763484340203,0.40832806903440194,0.43404552325946083,0.873282087118536,0.45223196742193605,0.2921832974342214,0.8842224361246122,0.3038062082970523,0.5252096343861155,0.37848867917112194,0.5607490991674351,0.6686289581571694,0.43761587965893395,1.2487458180297504,3.811134099960327
10,1.2635099102150311,0.46561815823884045,0.9177736853651659,0.8480422929605461,0.919354382413628,0.9161984145475303,0.7281123172898042,0.5724658923799856,0.7614049874136904,0.6976091404366317,0.27049658672962995,0.15640130262486143,0.2765870345057086,0.26466858330399073,0.5862846292735836,0.41471192958192854,0.4347259366883464,0.9000798642307777,0.4525752056963198,0.29246991993557425,0.8893838411315137,0.30351029881054226,0.5093671847473344,0.35901226113058743,0.5905254499348148,0.5414669716954856,0.4364521405665111,1.3551671653985977,3.9757955074310303
