epoch,variant_name,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
11,amc_focal_tversky,1.4574281519109553,0.42966919544745574,0.7204193791205232,0.6265605898066,0.04000630736647343,1.1937139440666547,0.3,0.0,0.8207046214848429,0.6204316306625155,0.9236284072293424,0.8580943732004827,0.9793766419176752,0.8738849855661881,0.8078678471569036,0.6776663520317214,0.7166137474743086,0.9257540160441082,0.4690332891103294,0.30636413305013416,0.4023607903515333,0.5621900126816393,0.5924591705866138,0.4209179287776185,0.43318989059477553,0.93694053442478,0.6244565088063208,0.45397074887426886,0.7539917742769037,0.5329039744705232,0.6234542039150419,0.46472979068343573,0.5765390506743803,0.7394471344052627,0.5619829895010879,0.06225893996489315,0.06083469626984745,0.0006470204110975982,0.938518283319055,0.9620557578735005,1.084417311982675,7.369119644165039
12,amc_focal_tversky,1.5176451152021235,0.45080159265886655,0.7245053723454475,0.6313440918245099,0.044182086416350845,1.2136772058226846,0.35,0.0,0.8483080235846253,0.6524852763505082,0.9341925928937423,0.8765116349023521,0.9631015965293775,0.906968511760076,0.8105788834055812,0.6814902410060212,0.7602506055987639,0.8680429715618965,0.44266944191490687,0.28424886394011106,0.4338397006419092,0.45186606555959047,0.6493344108410529,0.48075142807583504,0.5371046970396253,0.8208545472696143,0.7069302062590479,0.5467069215296133,0.6133393055199806,0.8342268639396092,0.6523782356051472,0.4982993636378952,0.5861335772000698,0.7437476120826777,0.5996446863383359,0.0547018873683675,0.05272718793983484,0.0008974750300995405,0.9463753370300656,0.9698499386596265,1.067504732446237,7.456676959991455
13,amc_focal_tversky,1.5152097981084476,0.4330478542569009,0.7151100391691382,0.6211687912317839,0.036038224323419854,1.185843794860623,0.4,0.0,0.85,0.5693359778009789,0.9275239424906625,0.864843495569212,0.9762191315140484,0.8834559137801103,0.8063385239808923,0.6755169201489627,0.7148105824620944,0.9247478946567372,0.4823463113786253,0.31782370048913144,0.45864166487053315,0.5086348274694074,0.5996911547971792,0.4282563499128079,0.4414048692204056,0.9349672223885749,0.4216069739499271,0.2671115286190779,0.793494996150758,0.28706701479545765,0.577495741026656,0.422177124792495,0.6020880281759478,0.6638542398275443,0.5012148133752439,0.07315863570755285,0.07185740951793244,0.0005795343209513571,0.9275630561611162,0.9535836746783579,1.1065544458952816,7.619579792022705
14,amc_focal_tversky,1.5584605092352086,0.4517305721952157,0.7094678743319078,0.6150613444095309,0.040442599324954,1.2048445716500282,0.45,0.0,0.85,0.6329627502190344,0.9245075535253995,0.859613246523376,0.9838412593907572,0.871923412726247,0.8036779243492689,0.6717905994605291,0.698437569417578,0.9462601009742595,0.4378534721496142,0.28028962990567136,0.3167026462808451,0.709118191898287,0.6235210564240519,0.45298263321355964,0.6485260444936268,0.600372699743749,0.6707884999558076,0.5046514418010271,0.5335724056595504,0.9030113141861965,0.6339602382196856,0.4774285760951968,0.5493096664629,0.7896905767006229,0.5773876761764912,0.06495336963813832,0.06387068224266686,0.0004799257945744369,0.9356493919627588,0.96342073047234,1.0423220666972073,8.471948385238647
15,amc_focal_tversky,1.5897847847505049,0.4510523656552488,0.710822807116942,0.6154215064915743,0.03794540260092948,1.201988617127592,0.5,0.0,0.85,0.6229377125860636,0.9365151744279347,0.880609813989747,0.9622763853879847,0.9120973131391539,0.8307424771955407,0.7104871775406743,0.8106312276888166,0.8518770085114109,0.33475470761971554,0.20102426300285203,0.2187906623864468,0.712278651625664,0.6248835797051293,0.45442230961879826,0.6149061119826619,0.6351901766995895,0.7320914838545216,0.5774008728012379,0.7142999089177381,0.7507919930373802,0.6306180620937267,0.4858336557408906,0.5896569777439158,0.7375344574685111,0.5639099237264554,0.07824473934165597,0.07648806585482933,0.0007647146937566599,0.922747219451414,0.9540633972207221,1.0755938982421702,7.70719838142395
16,amc_focal_tversky,1.5663878660310397,0.42791329459710553,0.7120962461287325,0.616824031892148,0.036930519201136616,1.1796631643717939,0.5,0.0,0.85,0.47452833146978873,0.9331290678580987,0.874641008340816,0.9717474077216292,0.8974628790891184,0.8230936729286409,0.6993705905013242,0.7741452450666081,0.8786498203319668,0.37530387693268374,0.23099942912655902,0.24856934089453647,0.7657010444123759,0.5593419562724513,0.3882544915552714,0.4367812224265999,0.7775115636750598,0.22938574444554993,0.12955150661752698,0.8581045505826032,0.13238758340585247,0.4967813126448315,0.36204400445017043,0.5794000897425869,0.6385625029563137,0.3880105258835617,0.11082379730225199,0.10963106635074009,0.0005206137165291159,0.8898483199327308,0.9268762214620224,1.1720889955759048,7.765306234359741
17,amc_focal_tversky,1.5731260762973265,0.44836926527998666,0.7028554224155166,0.6055617346005007,0.03997925529521043,1.1912052976814183,0.5,0.0,0.85,0.5620945121000454,0.9377347000053903,0.8827688337462861,0.9725640845158287,0.9053136813672223,0.8122282554024763,0.6838252038717253,0.7476442630392176,0.8890252024599037,0.45511680352278655,0.29459625462985567,0.32947736227788776,0.7356368392746389,0.6133496913698496,0.4423247069232386,0.5088232649041229,0.7719243951948097,0.41314708869768757,0.2603562597106889,0.8201213207415696,0.2761241659413823,0.5734604597482,0.42027560628387706,0.6015165527406995,0.6681776507176836,0.4938711945301079,0.09605859455029707,0.09534029911903298,0.00030772382708461383,0.9043519770538824,0.9373365745752065,1.1010638827627355,7.289126396179199
18,amc_focal_tversky,1.4962536651979794,0.3869653491472656,0.6968648995865475,0.6019121957096186,0.031173243311720646,1.1146732114932754,0.5,0.0,0.85,0.5326465532372382,0.9372770290520089,0.8819580028611981,0.9693159264626086,0.9072883358703481,0.8335893185793142,0.7146619384212123,0.7822660686156643,0.8921199065716419,0.40455715041844437,0.25357044316852184,0.3341456341356643,0.5125654832648004,0.5953198229122119,0.4238116495289634,0.44090446869669647,0.9161924727962159,0.3647463768115777,0.22305186892073298,0.8311248710008605,0.2336408471134184,0.549553167180387,0.4037739750098576,0.5971102606122214,0.6386296774365191,0.45487445004741134,0.08197908539866335,0.08098459303747566,0.00045516990937227177,0.918560237053152,0.9485593305467532,1.1479374888268383,7.231838941574097
19,amc_focal_tversky,1.5409713130105624,0.42372178396379406,0.7004259675741196,0.6042263074354692,0.032788875166178594,1.1471041732213714,0.5,0.0,0.85,0.6609363985274037,0.9380718135003814,0.8833665264997828,0.9747936866566494,0.9040162284798173,0.8146365663787369,0.6872462430277925,0.742164996894317,0.9027933081183088,0.4849139585931393,0.32005704319133166,0.4032837714043935,0.6079768410009488,0.6842640913492382,0.5200618808457736,0.5614243513314515,0.875914279058904,0.6629251497601627,0.49580257204093753,0.7738593067558178,0.579808529155754,0.6616849415203192,0.5057919347764589,0.620183106596495,0.741623239333479,0.6107010665675133,0.06566837840903501,0.06466580774630165,0.00042729187612845104,0.9349069003775698,0.9601027613079995,1.0247726237232035,7.166837930679321
20,amc_focal_tversky,1.4893075065179304,0.3826934947547587,0.6951514265754006,0.6004337048666044,0.03202502389533699,1.1124572232365608,0.5,0.0,0.85,0.572629863041575,0.9418946439164013,0.8901709442268283,0.9646055265202318,0.9202285817650177,0.8290646247883228,0.7080361925511455,0.7808844854571536,0.8835810874625781,0.4399462182887239,0.2820070842725254,0.3963917910050163,0.4942534077855871,0.48587575379846026,0.3208955638993097,0.661502826543094,0.3839406342550869,0.5825851199963585,0.4110194751129337,0.41665938335758673,0.9681172033651889,0.5843679292179663,0.43048957895897855,0.5638596215907127,0.6824730832171102,0.5028023640278475,0.08753286632355457,0.08603131091489286,0.000675383150056282,0.9132933059350509,0.9563806585947662,1.0896919721906835,8.062501430511475
21,amc_focal_tversky,1.5445668656717648,0.4247436494651166,0.701672391796654,0.6055459867824208,0.03101163932164623,1.1537783030759206,0.5,0.0,0.85,0.6493226654700389,0.9388823447836849,0.8848051299196303,0.974803686452889,0.9055143044603725,0.8201252815365383,0.6950952238425608,0.7516322152432997,0.9023528853320083,0.504633578662628,0.3374648323394289,0.40628570502482003,0.6658013026936501,0.6276895712903032,0.4573961970692615,0.6593724240259141,0.5989118498552262,0.6552485208768681,0.4872636550689159,0.5017796118780457,0.9439570641136672,0.6519242380915844,0.49430497708004184,0.5797674890430199,0.777755775498638,0.5958572236099332,0.07070168633392128,0.0696831526808375,0.00046393089747249144,0.92985291642169,0.9623105987660374,1.0189758092164993,9.297823429107666
22,amc_focal_tversky,1.5067465061491185,0.392641733315858,0.6993568966334517,0.6041280092163519,0.030480226530926302,1.1268387294628404,0.5,0.0,0.85,0.6056675801637726,0.9380936623737333,0.8834052770329085,0.9668418973263938,0.9110056709009896,0.8240640086820747,0.7007728437314931,0.7637147438534702,0.8947692943105652,0.4913949308857825,0.32572801255023404,0.5545567602306504,0.44114971682012327,0.5487726836004905,0.3781438492778608,0.5764478326012603,0.5236331569664728,0.5872999000828996,0.41572864624088524,0.42271969152141897,0.9617406440382383,0.6128828808128118,0.4550933379501183,0.5793597570517,0.7053232030338499,0.5424891715230575,0.07285106553909612,0.0711405458850663,0.0007904040182148585,0.9280690500967188,0.9630921300609462,1.0640987008810043,8.036673069000244
23,amc_focal_tversky,1.5047209059650248,0.39353816262023017,0.6966158300638199,0.6028143959966573,0.0317407144936045,1.1315971917726777,0.5,0.0,0.85,0.629449971071088,0.9328093727601672,0.8740794277520715,0.9790530831902061,0.8907370998448911,0.8154332103727838,0.688380948641487,0.7280974841437117,0.9265766279371872,0.4979422690834752,0.33150674493692134,0.388480670280472,0.6932893347762983,0.6345107042271111,0.4646764395673771,0.509235710474109,0.8415327276962217,0.5857998126353787,0.41422693750806494,0.7931406940562467,0.46439802727006296,0.6334214990796873,0.47469776766346256,0.6047386397386348,0.7314491794199425,0.5727509286486551,0.06734820592536428,0.06662521972815559,0.0002998431127958549,0.9330749371590485,0.9577296415798889,1.0382072695276954,7.96049952507019
24,amc_focal_tversky,1.455487217415463,0.37049279209565034,0.6835661154579032,0.5869060754776001,0.026956470615087626,1.0797526673837141,0.5,0.0,0.85,0.6530032918847289,0.9381490238326186,0.8835034716629924,0.9737540983248514,0.9050558823841186,0.8296831229184888,0.7089388687511019,0.771706578633855,0.897078577786734,0.5093245619977241,0.3416736796041222,0.4093442490724145,0.6739281991354765,0.6446136799924708,0.4755940579279935,0.5017573308580535,0.9011946357858007,0.644065662005699,0.47499767795423,0.7510299357690509,0.5637713954162713,0.6569217567285957,0.5003010710593618,0.6084595235833434,0.7589932020310707,0.599334634665298,0.06098996633136773,0.059926166497119744,0.00046273456541512067,0.9396110989374651,0.9632598406697148,1.0008808889172294,7.600740432739258
25,amc_focal_tversky,1.486475708809766,0.3864811062812805,0.6917213628237898,0.5956328152255579,0.028414572997875934,1.1045683344656771,0.5,0.0,0.85,0.5407012124081562,0.9441987819019096,0.8942959770427051,0.9604228040777965,0.9285137854792176,0.8374397899193736,0.7203410048424891,0.8415725278586421,0.8333474431744459,0.4801452328068682,0.3159152066178011,0.34722744959739127,0.7779378664240475,0.5995961156374835,0.42815942053061934,0.4609240586469902,0.857615387175107,0.31556351630054597,0.18734070376312892,0.8134146635482766,0.19575282854655085,0.5581861636660678,0.41293908393850964,0.6157846749128251,0.6661633813300378,0.46510162158163254,0.09328617900429441,0.0924922540765983,0.0003522827060123488,0.9071554632173894,0.941843903593563,1.0963030836798928,7.78786563873291
26,amc_focal_tversky,1.4948981472037055,0.3835056336088614,0.6981162157925692,0.6035769138146531,0.029603873919272286,1.1148782684044405,0.5,0.0,0.85,0.6636483812609343,0.9468533472027243,0.8990707464034338,0.9680769486366521,0.9265403714786352,0.8396156378382851,0.7235668328674647,0.786897171155185,0.8999051133574804,0.4497186315368016,0.2900883934266783,0.37106912808467146,0.5706754486723697,0.6576850729287776,0.48996331610777155,0.6419232097427554,0.6742404578882342,0.7266875279391826,0.5707063614660595,0.7470588235293659,0.7073977371627092,0.6684267175607618,0.5185812259669935,0.6367370831279945,0.7130546892701983,0.6113637441349207,0.061617239154369265,0.06085681588825534,0.00032762473320495453,0.9388155593785397,0.9630211951175336,1.02448639950969,7.909155368804932
27,amc_focal_tversky,1.4772104187445207,0.37437536008656025,0.693278540941802,0.5991786037656394,0.02691080873046303,1.099672255190936,0.5,0.0,0.85,0.6524523365624656,0.9395196554338364,0.8859378301991904,0.9709195150890397,0.9100871351541044,0.8439195135675326,0.7299833562382599,0.7971603369652209,0.8965060281645434,0.4183092289044522,0.2644696653409143,0.31085369672667335,0.6393025741811262,0.6385281914824631,0.46899846731144296,0.5625477035117249,0.7382383281754105,0.7333058259598103,0.5789130801959022,0.6535374446139022,0.8352538439222027,0.6585156899785646,0.5105911422716298,0.5810247954543803,0.7773251936108206,0.5967144154489086,0.05479762713220199,0.0535796088734733,0.0005009790739185346,0.9459194120526082,0.9686898029955112,1.0008366189219735,7.471146821975708
28,amc_focal_tversky,1.4740004580129276,0.3772889082743363,0.6898086016828363,0.5935592305931178,0.03083932318523611,1.1012333157387646,0.5,0.0,0.85,0.6114414254400953,0.9441448310565492,0.8941991845352377,0.9665431250608326,0.9227611240937837,0.8376418079580445,0.7206400003827821,0.795557549111612,0.8844271885709265,0.47802538125082256,0.314082360745072,0.40576246062625504,0.5816042652926691,0.6363360067114857,0.46663695004290856,0.5110381331999186,0.8430335097001482,0.5327287831616007,0.36307451345600394,0.8048608830290428,0.39812010443861917,0.6211829947704883,0.4661084561566917,0.6293047564917071,0.6767962670005907,0.5490300570413029,0.07043930384616352,0.06964516894978702,0.00035238949443014845,0.9300024415557828,0.9566849278416715,1.0321514430371197,7.623205184936523
29,amc_focal_tversky,1.4670838374983182,0.3799319551749663,0.683813401921229,0.5872335447506472,0.026865482731161384,1.0972170877185734,0.5,0.0,0.85,0.4937033444248158,0.9425116522518072,0.891273794419375,0.9703194146622252,0.916253334978314,0.844181243600688,0.7303751032995356,0.8056176088189905,0.8866224514813088,0.5152095159566557,0.34699139137371754,0.466950844439623,0.5745928252252109,0.5623948866532844,0.3912026198515951,0.4002640518860491,0.9452963295730277,0.14541864222430304,0.07841049496944784,0.8077780384791132,0.07990136350449202,0.5168010721087327,0.386744902373574,0.6201526359059439,0.6216032424460098,0.4076743482780811,0.09254981934620611,0.09136806484185246,0.0005305077078676402,0.9081014274502799,0.9405841382534735,1.1662550893696872,7.5992431640625
30,amc_focal_tversky,1.468511892313307,0.38162766566330736,0.6840328540314328,0.586663431064649,0.027620725268868475,1.0951966230164876,0.5,0.0,0.85,0.6563656145947774,0.9448177720737222,0.8954072074645799,0.9682125449256359,0.9225268946590041,0.8375925879405361,0.720567143026518,0.7916167862924341,0.8892380734732823,0.5054386836728927,0.3381853110684084,0.41840936792615274,0.6381804781854818,0.6678508325497508,0.5013333708176434,0.5583506473465264,0.8307776779474616,0.634825968273747,0.4650146820263011,0.8014137964592448,0.5255758630693051,0.6614270181092318,0.5062751267347178,0.6424476495060896,0.7209430231688828,0.6027051614987968,0.06083453448582821,0.06007610935831564,0.00033272306308687784,0.9395911675785975,0.9631441226272969,1.0005476826971227,7.3892662525177
31,amc_focal_tversky,1.4683007462458177,0.3773975661871108,0.6866204948587851,0.5898985154926777,0.028101339396512645,1.0933342603119938,0.5,0.0,0.85,0.6199045373098151,0.931368735390632,0.8715529539846364,0.9820652145369027,0.8856494605956613,0.81996898264712,0.6948707030485743,0.7627896125837502,0.8864154527717475,0.3516995082997471,0.21337099034470497,0.2262382661040188,0.7895439244144989,0.6760471544916925,0.5106278194010274,0.5386941920189542,0.9074140627599445,0.6585889216671669,0.49096726000331764,0.7624146220474863,0.5796518711923075,0.6265761417764316,0.4774591931994061,0.5725341731885524,0.7907563277846246,0.5621118614862022,0.08792526057630924,0.08706852791375294,0.00037011485052154886,0.9125613572357255,0.9466457788516438,1.027802131392739,7.840156316757202
32,amc_focal_tversky,1.462112762711265,0.37303606302223424,0.6860931657932021,0.5889344689520922,0.02753445509733865,1.0851630317893894,0.5,0.0,0.85,0.5751094833674524,0.9299486472230172,0.869069175801355,0.9835892529725906,0.8818561165909988,0.8167115303612944,0.6902049257782946,0.7198895687656539,0.9436249046362282,0.5018498645066006,0.3349796876941989,0.3976748069134344,0.6799768941179143,0.6203817585559255,0.44967639591845293,0.4678051791043435,0.9206582143688755,0.3998742011994391,0.24990172741367025,0.8088960361919153,0.26558166521611454,0.584704338655815,0.4311906842011542,0.5985663977438367,0.7024604195847831,0.5073686080873218,0.07282377676579435,0.07183225027626727,0.00045338189381953747,0.9277143678299132,0.9527701691831475,1.0611053542657332,7.439955949783325
33,amc_focal_tversky,1.4498115344481035,0.36239952577108686,0.6848027455535802,0.5893362245776437,0.024992028221359677,1.0794116245074705,0.5,0.0,0.85,0.59535502392392,0.940012831141219,0.8868152924466715,0.979397617044326,0.9036731731400967,0.8318411249445713,0.7120958824244699,0.7591899789376723,0.9198684995431792,0.4792138407322122,0.3151092859517731,0.3597822105298092,0.7173380430379774,0.6400294299434732,0.4706200590185349,0.5097576904332902,0.85974177232036,0.47358234632433693,0.31025738282306636,0.8243542860432457,0.33221932114880576,0.6061666854861484,0.45202065255446106,0.6132710414860043,0.7072919090125805,0.5309418723333408,0.07856074172329629,0.07765175924732569,0.0003970544324803334,0.921951186320194,0.9493989487807106,1.0368010672655972,9.32376503944397
34,amc_focal_tversky,1.4530172273516655,0.37499910745431075,0.6785257336768237,0.5836186114359986,0.025768065465936987,1.0768308280543848,0.5,0.0,0.85,0.47426459269494337,0.9415711928317786,0.8895933164847526,0.9765306344964262,0.9090283098468601,0.8355448884688979,0.7175415180841695,0.7708387096774162,0.9121097181245187,0.535174736313659,0.3653505640439681,0.44141280391283877,0.6795121206285941,0.5734422695133454,0.4019762097659531,0.42451686572032865,0.8833216864663112,0.047921500877918285,0.024548961990755118,0.8891682380035845,0.024624310995066744,0.49802084879345515,0.37735431347121146,0.631484154328542,0.6248919590536227,0.38551283556830757,0.09646956457046557,0.09553111793617754,0.00042211903756859433,0.9040467630262539,0.9355063671592232,1.1822494674812665,8.247616291046143
35,amc_focal_tversky,1.4282230179418216,0.35804200477220793,0.6751445464112542,0.5782484293661334,0.025462006646690002,1.0591225346381015,0.5,0.0,0.85,0.6522684123458626,0.9407067853388865,0.8880513651169145,0.9762752366581097,0.9076389469982874,0.8439357227811105,0.730007612389289,0.7904046111874244,0.9052445056033968,0.47150954502034725,0.3084805295867052,0.34007192004182585,0.7685560815610567,0.6607656274417297,0.49339058269502395,0.5344247538446568,0.8653355961531773,0.6592409520262498,0.4916923387707443,0.7914160299137708,0.5648970118943681,0.6588629618173594,0.5058927658604406,0.6140793287469195,0.7760082988029997,0.5971720414961089,0.06053388881335742,0.05962022775975813,0.0004119162766005658,0.9399678559636413,0.9630629890298953,0.9877985119819641,7.653082609176636
