epoch,variant_name,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
11,amc_focal_tversky,1.475916321982037,0.45510937087237835,0.7146822383457964,0.6193390488624573,0.03854929154939865,1.203229894014922,0.3,0.0,0.8112760720011918,0.5191447500929223,0.9240770774446668,0.8588692164397518,0.979053211775253,0.8749467643324366,0.7918415276512177,0.6554119726626573,0.6850433467341819,0.9380895894196342,0.5854538981549205,0.4138811010763644,0.4983930081759057,0.7093686987750815,0.19772532952308244,0.10970876568484449,0.6774206232181899,0.11575609149759915,0.5435579991926903,0.3732095056935976,0.3749781640506702,0.9875195292038011,0.5296446886304778,0.38805283627936593,0.5589587855447369,0.687683477224029,0.4422457422902311,0.11177817448756328,0.10985415375350244,0.0008540774965831034,0.8892917687499144,0.949038981296403,1.1811983219601891,8.041796445846558
12,amc_focal_tversky,1.4653269269249656,0.41996127959679475,0.7123258764093573,0.6178460446271029,0.03712638834787702,1.1679366583173925,0.35,0.0,0.85,0.6170417031639904,0.921879019671737,0.8550793802297086,0.9736847752515237,0.8753075129328761,0.8068687510362812,0.6762615192059368,0.7179977543920736,0.9208477372780276,0.49431647426943787,0.3283003804066954,0.49778996251326285,0.4908911248658,0.5549784352826546,0.3840623896787391,0.3964700408654724,0.9246545659776152,0.6255849684448815,0.4551645275132408,0.7721513906912135,0.5257831039932712,0.6204371572583138,0.46094720420115304,0.5961022871155056,0.7155441330286785,0.558293292665658,0.07224744682907927,0.07022527896806184,0.0007133084742876761,0.9290614125576505,0.9593458038710141,1.1207863146608525,7.876589298248291
13,amc_focal_tversky,1.5109872235493227,0.43514639494771307,0.7108814614740285,0.6150203265927054,0.037748678177277645,1.189512269740755,0.4,0.0,0.85,0.6739260233992962,0.9404743034340695,0.8876370875027167,0.9689209441039582,0.9136503571002612,0.82872866579179,0.7075462718056004,0.7647862243045559,0.904338859561597,0.5227441937418432,0.35386166128257646,0.5393474805022703,0.5071326103748629,0.6287995697360564,0.4585759717235636,0.5766858270298286,0.6912678176094692,0.7211678169269751,0.5639268595774731,0.6167496675112167,0.868148836446579,0.6753600615491662,0.5209776910973034,0.624392299836968,0.7427220309981271,0.6242371934682917,0.06295670356823381,0.06143429069603207,0.0005442697045114723,0.9380214395994565,0.9677568885357134,1.0637242103164846,7.827733516693115
14,amc_focal_tversky,1.5382186377590352,0.42953255264596507,0.7132729454474016,0.6192123954269019,0.0357814980922161,1.1676756326447835,0.45,0.0,0.85,0.6022843537542889,0.9190554193847218,0.8502336159191357,0.9808117633716414,0.8646153283998107,0.7776796389535666,0.6362322544376108,0.6549211458613028,0.9570736270316931,0.5415394462783542,0.3713089427728941,0.5577797272509473,0.5262181114131533,0.4688310420495395,0.3061915797176892,0.6365097933005274,0.3710765985036947,0.61916542727601,0.448399424164601,0.45307109953258035,0.9775214878178317,0.6018038886393675,0.4405330502731988,0.5755704414863394,0.7079724561915932,0.5431786385346346,0.08758413180331794,0.08642091901971438,0.0004928011391945577,0.913086279841091,0.9583600404169799,1.1531599218195134,8.058988332748413
15,amc_focal_tversky,1.535620087927038,0.41219736805016344,0.7043105898932978,0.6095689128745686,0.03524334586109035,1.1432766955007205,0.5,0.0,0.85,0.6505518666426979,0.936191158568137,0.8800370161504248,0.9644830374298436,0.9095117910549544,0.8208075030138952,0.6960759206930125,0.7778799691223361,0.8687497101759245,0.4918711274534571,0.32614661545661594,0.47475068017526006,0.5102725640279431,0.576743602994216,0.4052281825028552,0.4656880870393188,0.7573546455962576,0.7229001429664509,0.5660482529890851,0.6387461998112787,0.8325931594265892,0.6530805941070048,0.4983747429103922,0.5892662340370485,0.7422425198066787,0.5971716244713746,0.07317137488874971,0.07126652272802189,0.0007152981507729835,0.9280181791212051,0.9632471372777174,1.0846874253316359,8.068251848220825
16,amc_focal_tversky,1.5484793551943519,0.4189833832735365,0.7072767635638063,0.6136344693262469,0.0329472997413673,1.1540196680209853,0.5,0.0,0.85,0.663205699877138,0.923567222838488,0.8579887591995097,0.9771569222819635,0.8755499033105228,0.7864526523092119,0.6480609543630269,0.6765166000972026,0.9390514313694059,0.579091416533109,0.4075500868044426,0.5252276160535448,0.6452654916083662,0.5799965207394076,0.40844725327110926,0.6634036828604387,0.5152199254876888,0.6865993585777568,0.5227645981916519,0.5424237060208098,0.935165320688843,0.6580349870398714,0.4967057231575577,0.601892901257999,0.758675542288576,0.6152290986167578,0.06778275337583968,0.06704506916133764,0.00028169701204451444,0.9326732338266178,0.9665774459512187,1.0911746526306325,7.621463775634766
17,amc_focal_tversky,1.5404963967475025,0.41894901188259775,0.702546972442757,0.6078513511879877,0.03238479067592628,1.1507473933425816,0.5,0.0,0.85,0.5941617079958851,0.9324976070420016,0.8735320999685025,0.9698639328289601,0.8979037204085993,0.8165527873127455,0.6899782082029655,0.7443221110062718,0.9043089422381204,0.4381730330126755,0.2805515862348608,0.3461701842896861,0.596781798300583,0.5930572391364819,0.42152193794471793,0.4855096666452462,0.7618092579341227,0.5614498740351391,0.39028871076603244,0.7600840009332847,0.44512464528586904,0.6023082333742605,0.4455851107871442,0.5840214907186222,0.6770061609396738,0.5308933820614321,0.08904214974055454,0.0881012081609115,0.00040302991265396814,0.9114957619264346,0.9493320874674772,1.1336243464188143,7.978019952774048
18,amc_focal_tversky,1.5766746510158887,0.44359608621082525,0.7076099142432213,0.6133135885677554,0.03803972483729012,1.1881185654889455,0.5,0.0,0.85,0.6693076152273696,0.9175310818361722,0.8476281087059417,0.9833713089580807,0.8599540797330428,0.7840237874537229,0.6447690171602637,0.6654666787708902,0.9539816716503894,0.4991538844396068,0.33258165461768896,0.45463087358953674,0.5533441007995067,0.6434890886566419,0.4743707428194529,0.5174576382020345,0.8506797819053764,0.7257780067683189,0.5695852140548926,0.7233235914186373,0.7282491357045896,0.6631111918295726,0.5053266571630746,0.5902196954952746,0.7715636725149655,0.6228069932881892,0.06115398849635307,0.06027155391756234,0.00037047602892874217,0.939357970053509,0.9669006170558433,1.0762550817294554,8.025536298751831
19,amc_focal_tversky,1.5082359246232293,0.3959622999483889,0.6977022276683287,0.6038197661665353,0.030349115188900298,1.126615228300745,0.5,0.0,0.85,0.6713994265319787,0.9377408466642086,0.8827797282042146,0.9742098938697622,0.9039036766058438,0.8188920668372704,0.6933253463504135,0.7363763296204593,0.9222344052211667,0.5085575026974618,0.34098364745355736,0.47405339321787887,0.5484786774073539,0.6689097915028751,0.5025277680151458,0.5687972977744167,0.8117909490070914,0.6905090279977414,0.5273110260103041,0.7424219400880945,0.6453815425679413,0.6717170972588372,0.5160369469573552,0.6304122401752124,0.7319713935508882,0.6226587740660262,0.06778489334742466,0.06695104167745151,0.00034246057124016124,0.9327064977513083,0.9628903291471175,1.0741566961461848,8.10570764541626
20,amc_focal_tversky,1.4849396415732123,0.3795053828507662,0.6951109851625833,0.5991181162270632,0.029040416268716483,1.1076421080665155,0.5,0.0,0.85,0.7078315749885039,0.9395103154692194,0.8859212203322006,0.974951501240415,0.9065554454938813,0.8246800674199369,0.7016643252272586,0.7458191066754333,0.9221900278580097,0.570457796852634,0.3990492869652116,0.5094721317422685,0.6480292527311252,0.6689480954217842,0.5025710065256702,0.6228914580695816,0.7223593991984142,0.7567472100034542,0.6086832992392133,0.6957589882703283,0.829454822062155,0.7052082924244523,0.5529919794893385,0.6434854211894029,0.780508375462426,0.6653843674259575,0.056520890936592745,0.055739360639082795,0.00030673176902779937,0.9439539075918895,0.9703846680559371,1.0067056241360577,7.95634388923645
21,amc_focal_tversky,1.5288784395564685,0.4127301909029484,0.7004513611847704,0.6040719676424157,0.029606846412537958,1.136609067971056,0.5,0.0,0.85,0.6533367520427414,0.9435332393033578,0.8931026269877008,0.9613539279590063,0.9263612131819957,0.8265965732179362,0.7044436332394145,0.7866562766038874,0.8708095178972864,0.4407341981297801,0.2826549505550325,0.39213746725572224,0.5030797628482037,0.6225817861252988,0.4519918350534696,0.6686411982938555,0.5824590400746943,0.7368994018199403,0.5834051562335595,0.6313177760518183,0.8848881540290109,0.6567029898232388,0.505623893770369,0.6196881795513209,0.7103091187122988,0.6000717953583398,0.07542075980923522,0.07471314062197805,0.00029407550639259163,0.9249927838716293,0.9628277788076604,1.0769453712485053,8.61693811416626
22,amc_focal_tversky,1.5018633698875254,0.402952979742126,0.6906767081130635,0.5927358388223432,0.028943603413856843,1.1186575632203708,0.5,0.0,0.85,0.6446460838053941,0.9357186720174664,0.8792023757395311,0.9759895289958436,0.8986394024396309,0.8235168274007604,0.6999818157886101,0.747018943729071,0.9174695728354646,0.584535960467923,0.412964189935308,0.5267735327379423,0.6565261880159777,0.5957374780892765,0.4242351189994592,0.4500573284266531,0.8808676751693699,0.5913031408858619,0.4197518700067977,0.8096418361932477,0.46571286718317295,0.6487733517109554,0.48923324868254375,0.6333729102717285,0.7301440758009963,0.5905255264810205,0.07639453833516402,0.07565619747333902,0.0002900342184982479,0.9240537683081628,0.9569876240349519,1.060420337048444,7.771798849105835
23,amc_focal_tversky,1.5015913085504011,0.40069471536712215,0.6912260841239583,0.5962876548821275,0.03122100619922011,1.1152668832377954,0.5,0.0,0.85,0.6499810528085856,0.9366467171985378,0.8808424559812249,0.9698294807525277,0.9056595316214465,0.8328882791869404,0.7136320065457961,0.7768797946458748,0.897599982448499,0.4213675443182667,0.26691934705998355,0.3075266585970302,0.6690308277238511,0.6115084368733711,0.4404120652316864,0.6048732712835685,0.6182907860744444,0.7538541810863316,0.604948610061948,0.7079180199350148,0.8061655347699171,0.6549046103662275,0.5064780072248535,0.5992994361153721,0.7477717827541779,0.5955767207593231,0.07297357495087571,0.07208507304674094,0.0003735103546044246,0.9275414165986546,0.9616363724312353,1.0771818188103763,8.213176965713501
24,amc_focal_tversky,1.4910108894109726,0.3932287297634916,0.6902093802663413,0.5921522748063911,0.027801541126708882,1.1149665455926547,0.5,0.0,0.85,0.6668628174526203,0.9333892850061404,0.8750983577091798,0.975174664703609,0.8950377038459377,0.8148257426679661,0.6875155595281276,0.7348497660070165,0.9143357332012937,0.5845976959668016,0.41302581909114205,0.5309290593110461,0.6503365669170946,0.580222804489131,0.40867173125734935,0.5504805952868933,0.6133624932391141,0.6866915253438977,0.5228714643935515,0.5443472046674948,0.9298406234769074,0.6665844421169491,0.5080211435675426,0.5901516563181126,0.7769688542086024,0.6171706752666101,0.06873196378399217,0.06742788289924785,0.00047990811147829147,0.9320922089892738,0.965850796575696,1.0423658178611235,7.5162248611450195
25,amc_focal_tversky,1.4975178052078595,0.39464278146624565,0.6927912526509978,0.5959632118994539,0.02951038669231242,1.1210216290571473,0.5,0.0,0.85,0.6830720355806832,0.9459008548628434,0.8973547310293714,0.9587928744246437,0.9333509300879642,0.8355049018557492,0.7174825408773441,0.8164287321989275,0.8554938427655132,0.5375724238699333,0.3675890913466488,0.5738062305402017,0.5056428879547914,0.6536308521735453,0.4854767009692334,0.5307989893377115,0.8504278241939587,0.7129856168885703,0.5539841871579457,0.7442260247505254,0.6842623085226728,0.6849234486969495,0.531133130087793,0.6663149942068416,0.7239567158592339,0.6347296309773496,0.06319180752963548,0.06253108357883555,0.0002562680115882115,0.9372126484095762,0.967572223851886,1.0495639484037051,8.464315414428711
26,amc_focal_tversky,1.4332702498544345,0.3565155938267708,0.6781240274960344,0.5827384580942717,0.025200725548281545,1.0726141008463772,0.5,0.0,0.85,0.6611508275108529,0.9380810411754144,0.8833828922442025,0.9646164930315538,0.912966421329626,0.8249600993271797,0.7020698606530834,0.7816777512873508,0.8733165896046232,0.4660484787124636,0.3038221692438373,0.3517538367174731,0.6903684680436638,0.615592324583366,0.4446611612421934,0.6224602640363557,0.6088742865397266,0.7473536746758086,0.5966198595460611,0.6765637575963184,0.8346884209471113,0.6634886443247044,0.5117932626712938,0.6081139024093745,0.7518119412837813,0.609664825990546,0.07198290229926498,0.07106077355806135,0.00038731055260563175,0.9285519158893331,0.9630533861911399,1.069791936061599,7.8555848598480225
27,amc_focal_tversky,1.4842087667096744,0.38530937260524795,0.6909591548822143,0.5951131006533449,0.029129937634438233,1.1038369285789402,0.5,0.0,0.85,0.6926931267266666,0.9417844935239419,0.8899741950107681,0.9760784697096648,0.909818523822173,0.8276059263849924,0.7059110456206237,0.7449619437308282,0.9308745282412008,0.5349983891840389,0.36518621224318043,0.5870179979389492,0.4914478898106752,0.6757863777604134,0.5103303322144386,0.5748298598596341,0.8197595315601953,0.7307913991035482,0.5757850983576573,0.7253270877079306,0.7363386671403443,0.6922955231082482,0.5393031721089749,0.6580342223093355,0.7446051541881039,0.6471920553493334,0.061916057606608774,0.06107507365538584,0.00032229799260615144,0.938602628352008,0.9668923658459213,1.0309919024055654,8.116779088973999
28,amc_focal_tversky,1.4582515954971313,0.37570588544688444,0.6812949194149538,0.5859672972424463,0.026909535148165145,1.0826713517308235,0.5,0.0,0.85,0.6529379794709282,0.9394495309635751,0.8858131304369916,0.9711638693539948,0.9097410179102196,0.8328625784862073,0.7135942718775768,0.7709290855160695,0.9056163292740467,0.45019763656754436,0.2904871273847203,0.3414975126184595,0.6604084949288915,0.6053129744055231,0.4340134835251028,0.6682384258601458,0.5532185078056313,0.7420236546306387,0.5898550138578075,0.6503796791076804,0.8637305675880869,0.6575992110224783,0.5069874741613019,0.6077611757755889,0.745743474899164,0.5991780885345687,0.07400407235556543,0.07254436878891302,0.0006674540853584405,0.9267881771257286,0.9615136304344352,1.057396886023608,7.808477878570557
29,amc_focal_tversky,1.4805064092982898,0.3928238151764328,0.6840535754507239,0.586602528325536,0.027429257273483512,1.103277481415055,0.5,0.0,0.85,0.6243558799538113,0.9345473864568673,0.8771365094774665,0.9778958203927974,0.8948789472268704,0.8276704747377523,0.7060049729214184,0.7455175646723522,0.9301714711395014,0.45041251778092856,0.29066607916574017,0.4122762063089129,0.4963233450036367,0.6128329388782376,0.4417874069058828,0.47101539505430096,0.8768397112228389,0.6332242654442767,0.46329785453069156,0.7165774785660443,0.5672419526015146,0.6310350492102988,0.47543907838093324,0.5863466611504026,0.7176441199918729,0.5654899073678142,0.0768314533774344,0.0757622096236655,0.0004520699694243459,0.9237857204069101,0.9575142077003309,1.0723290998827328,7.913121938705444
30,amc_focal_tversky,1.4439987933093852,0.36427566002715717,0.6808186491782015,0.5829606205224991,0.02708708447938658,1.0742417668754405,0.5,0.0,0.85,0.6645544625417279,0.9404772371096795,0.887642314115186,0.9711863712177771,0.9116506364846758,0.830742186225422,0.710486751885484,0.7613594688718064,0.9140385544547597,0.4585019596148808,0.2974392101726781,0.48861637290171894,0.43188407250983457,0.6564615932873198,0.4886064961057017,0.5843997850054251,0.7487948022803601,0.7237942570392946,0.5671454317076995,0.6294257285721289,0.8514505131112878,0.6673749990417293,0.5159194724678908,0.6159503388377698,0.7365419855890606,0.6129192699804984,0.06397442907078708,0.06136910278698649,0.0009167559802525045,0.937714141232761,0.9659040084091011,1.0937691615386442,8.06163740158081
31,amc_focal_tversky,1.4773070974783464,0.3799647289243611,0.6898091215301644,0.5949585390361872,0.0277656235881626,1.1005397025834431,0.5,0.0,0.85,0.6589809380235886,0.9409684948818504,0.888517943360781,0.9681351031679317,0.9152849034483993,0.8383644576520801,0.7217104049326538,0.7852750503949476,0.8991526915369332,0.48193860625751556,0.31746977312254143,0.4405218821652693,0.531951285575247,0.650245428252325,0.48175086186993316,0.5327592051456875,0.8342084664509628,0.684182673741706,0.5199678253874895,0.7176871258607656,0.6536669354067014,0.6636827914759067,0.5102247163281545,0.6190608158916675,0.7297448447424612,0.6054555694171823,0.06370304396301768,0.06301429639673488,0.00027517337754560814,0.9367105302257195,0.9660275893050725,1.065773369236426,8.007672786712646
32,amc_focal_tversky,1.425566846674139,0.35532492450015113,0.674961814826185,0.5788793756880544,0.024261616274915552,1.058404116467996,0.5,0.0,0.85,0.6606265892124403,0.9458551305639424,0.8972724318906496,0.9682745005283234,0.9244504598211272,0.8433837173410667,0.7291819508214259,0.8078772812497966,0.8821546655816607,0.5563155985002093,0.3853443300504414,0.5025819506272561,0.6229146394068886,0.6298374888132342,0.45968086535056396,0.48875306439588306,0.8854264300279543,0.6372095449640557,0.4675770531040658,0.802101334070588,0.5285524931334395,0.6666865874046414,0.5104460498316242,0.650328407585881,0.7297620570374859,0.6077875440924997,0.07453814089848997,0.07399072819737486,0.00022320101206181527,0.9257860707905633,0.959480865355481,1.0392411960796877,7.6955742835998535
33,amc_focal_tversky,1.433931971138174,0.3645008499310775,0.6748008694161068,0.5767113854261962,0.025999115253481166,1.0627457005056469,0.5,0.0,0.85,0.6138550156104351,0.9449992689609403,0.8957332835496902,0.9676077914050819,0.9234231376821592,0.8430129062817445,0.7286277529445212,0.803930997854763,0.88608879361883,0.5120829378695936,0.34416094210008646,0.5140487346282473,0.5101321188166231,0.6021197766103751,0.43073774600683284,0.4500754920284334,0.909298583325744,0.5417744690142241,0.371529957130828,0.7889849113147028,0.4125205540600059,0.6247475224439843,0.46876409954556714,0.6392600339565366,0.6795100124553006,0.5519923944980643,0.08605653282126896,0.08529766191015034,0.00029595557319042555,0.9144063825166593,0.9523532217840126,1.0981249186125668,8.059240579605103
34,amc_focal_tversky,1.4454172707416795,0.3691920487379486,0.6784094433215532,0.5810485505922274,0.025997286332726202,1.0729151395234195,0.5,0.0,0.85,0.6195938141428208,0.9402868041005316,0.8873031002529231,0.9707732369858367,0.911656877809943,0.8297907344336958,0.7090960214130008,0.7622922039397981,0.9104040982744142,0.5008322114796129,0.3340734875139708,0.4220403308421479,0.6157970767332135,0.596775679410402,0.42528886554621037,0.49518751412503387,0.7508037450993973,0.5830570729503264,0.4114894550935475,0.81908851869857,0.45262659251260784,0.6276139245685093,0.46998695739168234,0.6246521419013875,0.6824078781549082,0.5602216546134471,0.08456896843687456,0.0838932262897563,0.0002781993326441516,0.9158285743775996,0.9517664400419982,1.098864582451907,7.462816953659058
35,amc_focal_tversky,1.4424440969120373,0.3644873560829596,0.6796387108889493,0.5829492787068541,0.024712930109010565,1.068433941765265,0.5,0.0,0.85,0.6615457566508791,0.9464714011196365,0.8983822576107552,0.9644750289424237,0.9291275954976659,0.8338179784672444,0.7149981418606738,0.7972100173748475,0.8739498396182107,0.4426462223072281,0.28422971623249976,0.44424067899361197,0.4410631702496694,0.662489755079875,0.49531564905466446,0.5484652683384506,0.8363685838968506,0.7236870062389966,0.5670137417519006,0.7700141297366335,0.6826179837206978,0.665660240523336,0.5153893122249347,0.6399825236108859,0.7084998943713571,0.6096076612086999,0.0751329051064976,0.07449543983038383,0.0002966299859038787,0.9252079301837123,0.9608308776865843,1.0901776186444543,7.931104421615601
