nohup: ignoring input
============================================================
Running T1 tuned proposed model | Fold 0
============================================================
==========================================================================================
Phase 5: Proposed ResUNet-DS + AMC + ordinal EMD training
==========================================================================================
Run name: proposed_amc_ordinal_fullval_fold0_aug-full_base32_crop320_ord0.05_ft0.25_amcmax0.65_gain0.05_target0.7
Device: cuda
Fold: 0
Epochs: 120
Batch size: 2
Crop size: 320
Base channels: 32
Augmentation mode: full
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_val.csv
Class weights:
  C0: 0.2500
  C1: 0.4638
  C2: 1.6026
  C3: 1.2130
  C4: 1.4969
Minority crop sampling weights:
  C2: 0.3716
  C3: 0.2813
  C4: 0.3471
Epoch 019/120 | loss=1.3751 | val_loss=1.1016 | mean_dice=0.6536 | minority_dice=0.5988 | kappa=0.9630 | ord_mae=0.0686 | amc_p=0.435 | ord_w=0.023 | ft_w=0.250 | score=0.6517 | time=7.6s
Epoch 020/120 | loss=1.3233 | val_loss=1.0437 | mean_dice=0.6975 | minority_dice=0.6638 | kappa=0.9695 | ord_mae=0.0573 | amc_p=0.440 | ord_w=0.025 | ft_w=0.250 | score=0.7045 | time=7.7s
  Saved new best checkpoint at epoch 20
Epoch 021/120 | loss=1.3458 | val_loss=1.0310 | mean_dice=0.6803 | minority_dice=0.6329 | kappa=0.9672 | ord_mae=0.0647 | amc_p=0.442 | ord_w=0.028 | ft_w=0.250 | score=0.6806 | time=7.5s
Epoch 022/120 | loss=1.3205 | val_loss=1.0316 | mean_dice=0.6812 | minority_dice=0.6380 | kappa=0.9637 | ord_mae=0.0663 | amc_p=0.445 | ord_w=0.030 | ft_w=0.250 | score=0.6835 | time=7.8s
Epoch 023/120 | loss=1.3666 | val_loss=1.0756 | mean_dice=0.6516 | minority_dice=0.5999 | kappa=0.9624 | ord_mae=0.0712 | amc_p=0.448 | ord_w=0.033 | ft_w=0.250 | score=0.6517 | time=8.9s
Epoch 024/120 | loss=1.3306 | val_loss=1.0393 | mean_dice=0.6824 | minority_dice=0.6399 | kappa=0.9691 | ord_mae=0.0607 | amc_p=0.453 | ord_w=0.035 | ft_w=0.250 | score=0.6856 | time=7.6s
Epoch 025/120 | loss=1.3547 | val_loss=1.0974 | mean_dice=0.6522 | minority_dice=0.5914 | kappa=0.9660 | ord_mae=0.0698 | amc_p=0.456 | ord_w=0.038 | ft_w=0.250 | score=0.6471 | time=7.9s
Epoch 026/120 | loss=1.3013 | val_loss=1.0504 | mean_dice=0.6395 | minority_dice=0.5753 | kappa=0.9587 | ord_mae=0.0853 | amc_p=0.462 | ord_w=0.040 | ft_w=0.250 | score=0.6329 | time=7.7s
Epoch 027/120 | loss=1.3291 | val_loss=1.0290 | mean_dice=0.6808 | minority_dice=0.6328 | kappa=0.9678 | ord_mae=0.0615 | amc_p=0.468 | ord_w=0.043 | ft_w=0.250 | score=0.6807 | time=7.4s
Epoch 028/120 | loss=1.3150 | val_loss=1.0420 | mean_dice=0.6646 | minority_dice=0.6120 | kappa=0.9673 | ord_mae=0.0653 | amc_p=0.471 | ord_w=0.045 | ft_w=0.250 | score=0.6633 | time=7.7s
Epoch 029/120 | loss=1.3157 | val_loss=1.0449 | mean_dice=0.6748 | minority_dice=0.6288 | kappa=0.9667 | ord_mae=0.0612 | amc_p=0.476 | ord_w=0.048 | ft_w=0.250 | score=0.6764 | time=7.7s
Epoch 030/120 | loss=1.2971 | val_loss=1.0648 | mean_dice=0.6671 | minority_dice=0.6157 | kappa=0.9700 | ord_mae=0.0582 | amc_p=0.479 | ord_w=0.050 | ft_w=0.250 | score=0.6666 | time=7.8s
Epoch 031/120 | loss=1.3199 | val_loss=1.0262 | mean_dice=0.6663 | minority_dice=0.6075 | kappa=0.9589 | ord_mae=0.0744 | amc_p=0.483 | ord_w=0.050 | ft_w=0.250 | score=0.6603 | time=7.8s
Epoch 032/120 | loss=1.2964 | val_loss=1.1051 | mean_dice=0.6453 | minority_dice=0.5895 | kappa=0.9551 | ord_mae=0.0792 | amc_p=0.488 | ord_w=0.050 | ft_w=0.250 | score=0.6428 | time=6.9s
Epoch 033/120 | loss=1.2886 | val_loss=1.0817 | mean_dice=0.6336 | minority_dice=0.5652 | kappa=0.9591 | ord_mae=0.0746 | amc_p=0.493 | ord_w=0.050 | ft_w=0.250 | score=0.6251 | time=7.6s
Epoch 034/120 | loss=1.2966 | val_loss=1.1100 | mean_dice=0.6133 | minority_dice=0.5391 | kappa=0.9593 | ord_mae=0.0872 | amc_p=0.500 | ord_w=0.050 | ft_w=0.250 | score=0.6033 | time=7.7s
Epoch 035/120 | loss=1.3010 | val_loss=1.0099 | mean_dice=0.6909 | minority_dice=0.6412 | kappa=0.9689 | ord_mae=0.0605 | amc_p=0.508 | ord_w=0.050 | ft_w=0.250 | score=0.6889 | time=8.1s
Epoch 036/120 | loss=1.2866 | val_loss=1.0699 | mean_dice=0.6702 | minority_dice=0.6277 | kappa=0.9640 | ord_mae=0.0684 | amc_p=0.511 | ord_w=0.050 | ft_w=0.250 | score=0.6741 | time=8.5s
Epoch 037/120 | loss=1.2884 | val_loss=1.0865 | mean_dice=0.6591 | minority_dice=0.6021 | kappa=0.9635 | ord_mae=0.0705 | amc_p=0.515 | ord_w=0.050 | ft_w=0.250 | score=0.6554 | time=7.8s
Epoch 038/120 | loss=1.2910 | val_loss=1.0208 | mean_dice=0.6706 | minority_dice=0.6240 | kappa=0.9676 | ord_mae=0.0657 | amc_p=0.520 | ord_w=0.050 | ft_w=0.250 | score=0.6723 | time=7.8s
Epoch 039/120 | loss=1.2905 | val_loss=0.9954 | mean_dice=0.6895 | minority_dice=0.6411 | kappa=0.9643 | ord_mae=0.0646 | amc_p=0.524 | ord_w=0.050 | ft_w=0.250 | score=0.6879 | time=7.6s
Epoch 040/120 | loss=1.2738 | val_loss=1.1144 | mean_dice=0.6014 | minority_dice=0.5233 | kappa=0.9383 | ord_mae=0.1049 | amc_p=0.526 | ord_w=0.050 | ft_w=0.250 | score=0.5882 | time=7.7s
Epoch 041/120 | loss=1.2783 | val_loss=1.1006 | mean_dice=0.6413 | minority_dice=0.5746 | kappa=0.9642 | ord_mae=0.0686 | amc_p=0.535 | ord_w=0.050 | ft_w=0.250 | score=0.6336 | time=7.4s
Epoch 042/120 | loss=1.2598 | val_loss=1.0397 | mean_dice=0.6696 | minority_dice=0.6131 | kappa=0.9611 | ord_mae=0.0694 | amc_p=0.542 | ord_w=0.050 | ft_w=0.250 | score=0.6649 | time=5.8s
Epoch 043/120 | loss=1.2988 | val_loss=1.0103 | mean_dice=0.6837 | minority_dice=0.6342 | kappa=0.9698 | ord_mae=0.0573 | amc_p=0.546 | ord_w=0.050 | ft_w=0.250 | score=0.6826 | time=8.0s
Epoch 044/120 | loss=1.2748 | val_loss=1.0260 | mean_dice=0.6688 | minority_dice=0.6101 | kappa=0.9675 | ord_mae=0.0689 | amc_p=0.549 | ord_w=0.050 | ft_w=0.250 | score=0.6635 | time=7.7s
Epoch 045/120 | loss=1.2704 | val_loss=1.0613 | mean_dice=0.6631 | minority_dice=0.6076 | kappa=0.9612 | ord_mae=0.0700 | amc_p=0.554 | ord_w=0.050 | ft_w=0.250 | score=0.6596 | time=7.8s
Epoch 046/120 | loss=1.2906 | val_loss=1.0170 | mean_dice=0.6927 | minority_dice=0.6444 | kappa=0.9686 | ord_mae=0.0608 | amc_p=0.558 | ord_w=0.050 | ft_w=0.250 | score=0.6913 | time=7.6s
Epoch 047/120 | loss=1.2401 | val_loss=0.9864 | mean_dice=0.6938 | minority_dice=0.6426 | kappa=0.9636 | ord_mae=0.0658 | amc_p=0.561 | ord_w=0.050 | ft_w=0.250 | score=0.6900 | time=7.5s
Epoch 048/120 | loss=1.2706 | val_loss=0.9908 | mean_dice=0.6972 | minority_dice=0.6493 | kappa=0.9664 | ord_mae=0.0616 | amc_p=0.564 | ord_w=0.050 | ft_w=0.250 | score=0.6954 | time=8.4s
Epoch 049/120 | loss=1.2693 | val_loss=1.0556 | mean_dice=0.6596 | minority_dice=0.6095 | kappa=0.9579 | ord_mae=0.0736 | amc_p=0.567 | ord_w=0.050 | ft_w=0.250 | score=0.6594 | time=8.1s
Epoch 050/120 | loss=1.2657 | val_loss=1.0636 | mean_dice=0.6653 | minority_dice=0.6058 | kappa=0.9617 | ord_mae=0.0705 | amc_p=0.571 | ord_w=0.050 | ft_w=0.250 | score=0.6592 | time=7.8s
Epoch 051/120 | loss=1.2671 | val_loss=1.0299 | mean_dice=0.6431 | minority_dice=0.5893 | kappa=0.9574 | ord_mae=0.0743 | amc_p=0.576 | ord_w=0.050 | ft_w=0.250 | score=0.6423 | time=7.7s
Epoch 052/120 | loss=1.2493 | val_loss=0.9831 | mean_dice=0.7073 | minority_dice=0.6677 | kappa=0.9679 | ord_mae=0.0591 | amc_p=0.581 | ord_w=0.050 | ft_w=0.250 | score=0.7096 | time=7.6s
  Saved new best checkpoint at epoch 52
Epoch 053/120 | loss=1.2384 | val_loss=0.9947 | mean_dice=0.6992 | minority_dice=0.6566 | kappa=0.9700 | ord_mae=0.0573 | amc_p=0.583 | ord_w=0.050 | ft_w=0.250 | score=0.7007 | time=7.3s
Epoch 054/120 | loss=1.2386 | val_loss=0.9933 | mean_dice=0.6928 | minority_dice=0.6440 | kappa=0.9646 | ord_mae=0.0636 | amc_p=0.585 | ord_w=0.050 | ft_w=0.250 | score=0.6907 | time=7.7s
Epoch 055/120 | loss=1.2488 | val_loss=0.9750 | mean_dice=0.7010 | minority_dice=0.6520 | kappa=0.9699 | ord_mae=0.0617 | amc_p=0.588 | ord_w=0.050 | ft_w=0.250 | score=0.6985 | time=7.6s
Epoch 056/120 | loss=1.2620 | val_loss=1.0876 | mean_dice=0.5992 | minority_dice=0.5205 | kappa=0.9470 | ord_mae=0.0909 | amc_p=0.590 | ord_w=0.050 | ft_w=0.250 | score=0.5867 | time=8.0s
Epoch 057/120 | loss=1.2351 | val_loss=1.0556 | mean_dice=0.6489 | minority_dice=0.5825 | kappa=0.9612 | ord_mae=0.0808 | amc_p=0.599 | ord_w=0.050 | ft_w=0.250 | score=0.6403 | time=7.7s
Epoch 058/120 | loss=1.2602 | val_loss=1.0111 | mean_dice=0.6988 | minority_dice=0.6545 | kappa=0.9676 | ord_mae=0.0607 | amc_p=0.605 | ord_w=0.050 | ft_w=0.250 | score=0.6991 | time=7.8s
Epoch 059/120 | loss=1.2284 | val_loss=0.9829 | mean_dice=0.7070 | minority_dice=0.6596 | kappa=0.9715 | ord_mae=0.0548 | amc_p=0.607 | ord_w=0.050 | ft_w=0.250 | score=0.7050 | time=7.7s
Epoch 060/120 | loss=1.2530 | val_loss=1.1243 | mean_dice=0.6101 | minority_dice=0.5365 | kappa=0.9520 | ord_mae=0.0840 | amc_p=0.609 | ord_w=0.050 | ft_w=0.250 | score=0.6001 | time=7.7s
Epoch 061/120 | loss=1.2416 | val_loss=0.9866 | mean_dice=0.6948 | minority_dice=0.6432 | kappa=0.9666 | ord_mae=0.0648 | amc_p=0.618 | ord_w=0.050 | ft_w=0.250 | score=0.6911 | time=8.9s
Epoch 062/120 | loss=1.2746 | val_loss=1.0043 | mean_dice=0.6923 | minority_dice=0.6435 | kappa=0.9705 | ord_mae=0.0578 | amc_p=0.620 | ord_w=0.050 | ft_w=0.250 | score=0.6908 | time=7.6s
Epoch 063/120 | loss=1.2312 | val_loss=0.9799 | mean_dice=0.6854 | minority_dice=0.6361 | kappa=0.9649 | ord_mae=0.0634 | amc_p=0.623 | ord_w=0.050 | ft_w=0.250 | score=0.6838 | time=7.4s
Epoch 064/120 | loss=1.2460 | val_loss=0.9496 | mean_dice=0.7208 | minority_dice=0.6792 | kappa=0.9706 | ord_mae=0.0571 | amc_p=0.626 | ord_w=0.050 | ft_w=0.250 | score=0.7208 | time=7.1s
