nohup: ignoring input
============================================================
Running T4 tuned proposed model | Fold 0
============================================================
==========================================================================================
Phase 5: Proposed ResUNet-DS + AMC + ordinal EMD training
==========================================================================================
Run name: proposed_amc_ordinal_fullval_fold0_aug-full_base32_crop320_ord0.1_ft0.5_amcmax0.65_gain0.05_target0.7
Device: cuda
Fold: 0
Epochs: 120
Batch size: 2
Crop size: 320
Base channels: 32
Augmentation mode: full
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_val.csv
Class weights:
  C0: 0.2500
  C1: 0.4638
  C2: 1.6026
  C3: 1.2130
  C4: 1.4969
Minority crop sampling weights:
  C2: 0.3716
  C3: 0.2813
  C4: 0.3471
Epoch 001/120 | loss=1.9744 | val_loss=1.4906 | mean_dice=0.4162 | minority_dice=0.3020 | kappa=0.9336 | ord_mae=0.1133 | amc_p=0.250 | ord_w=0.000 | ft_w=0.000 | score=0.3994 | time=9.4s
  Saved new best checkpoint at epoch 1
Epoch 002/120 | loss=1.5907 | val_loss=1.4074 | mean_dice=0.5079 | minority_dice=0.4366 | kappa=0.9241 | ord_mae=0.1203 | amc_p=0.270 | ord_w=0.000 | ft_w=0.000 | score=0.5068 | time=8.1s
  Saved new best checkpoint at epoch 2
Epoch 003/120 | loss=1.4732 | val_loss=1.2872 | mean_dice=0.6014 | minority_dice=0.5754 | kappa=0.9622 | ord_mae=0.0715 | amc_p=0.283 | ord_w=0.000 | ft_w=0.000 | score=0.6219 | time=7.9s
  Saved new best checkpoint at epoch 3
Epoch 004/120 | loss=1.4735 | val_loss=1.2539 | mean_dice=0.5620 | minority_dice=0.4945 | kappa=0.9505 | ord_mae=0.0843 | amc_p=0.289 | ord_w=0.000 | ft_w=0.000 | score=0.5604 | time=7.8s
Epoch 005/120 | loss=1.3835 | val_loss=1.3640 | mean_dice=0.4341 | minority_dice=0.3198 | kappa=0.9301 | ord_mae=0.1168 | amc_p=0.300 | ord_w=0.000 | ft_w=0.000 | score=0.4151 | time=7.6s
Epoch 006/120 | loss=1.3928 | val_loss=1.3346 | mean_dice=0.4413 | minority_dice=0.3249 | kappa=0.9281 | ord_mae=0.1255 | amc_p=0.319 | ord_w=0.000 | ft_w=0.050 | score=0.4202 | time=7.7s
Epoch 007/120 | loss=1.3892 | val_loss=1.3207 | mean_dice=0.4476 | minority_dice=0.3299 | kappa=0.8884 | ord_mae=0.1494 | amc_p=0.337 | ord_w=0.000 | ft_w=0.100 | score=0.4210 | time=7.9s
Epoch 008/120 | loss=1.4117 | val_loss=1.1448 | mean_dice=0.6485 | minority_dice=0.6051 | kappa=0.9683 | ord_mae=0.0602 | amc_p=0.356 | ord_w=0.000 | ft_w=0.150 | score=0.6544 | time=8.1s
