nohup: ignoring input
============================================================
Running pretrained DeepLabV3-ResNet50 baseline | Fold 1
============================================================
==========================================================================================
Phase 10: DeepLabV3-ResNet50 external architecture baseline
==========================================================================================
Run name: deeplabv3_resnet50_fullval_fold1_aug-full_crop320_pretrained
Device: cuda
Torchvision version: 0.16.2+cu121
Fold: 1
Epochs: 120
Batch size: 2
Crop size: 320
Augmentation mode: full
Pretrained backbone: True
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_1_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_1_val.csv
Using ImageNet-pretrained ResNet50 backbone.
Class weights:
  C0: 0.2500
  C1: 0.4594
  C2: 1.6334
  C3: 1.2087
  C4: 1.4774
Epoch 001/120 | train_loss=1.8739 | val_loss=1.8108 | mean_dice=0.3769 | minority_dice=0.2466 | dice_c2=0.0534 | dice_c4=0.4565 | score=0.2987 | time=7.3s
Epoch 024/120 | train_loss=1.0523 | val_loss=1.0267 | mean_dice=0.7234 | minority_dice=0.6843 | dice_c2=0.5617 | dice_c4=0.7798 | score=0.6999 | time=6.3s
  Saved new best checkpoint at epoch 24
Epoch 025/120 | train_loss=1.0424 | val_loss=1.0711 | mean_dice=0.6677 | minority_dice=0.6125 | dice_c2=0.5112 | dice_c4=0.7191 | score=0.6346 | time=5.8s
Epoch 026/120 | train_loss=1.0389 | val_loss=1.0952 | mean_dice=0.6053 | minority_dice=0.5253 | dice_c2=0.5409 | dice_c4=0.4086 | score=0.5573 | time=6.2s
Epoch 027/120 | train_loss=1.0200 | val_loss=1.0809 | mean_dice=0.6745 | minority_dice=0.6217 | dice_c2=0.5046 | dice_c4=0.7143 | score=0.6428 | time=6.5s
Epoch 028/120 | train_loss=1.0101 | val_loss=1.0415 | mean_dice=0.7115 | minority_dice=0.6680 | dice_c2=0.5356 | dice_c4=0.7838 | score=0.6854 | time=6.4s
Epoch 029/120 | train_loss=1.0168 | val_loss=1.0457 | mean_dice=0.6600 | minority_dice=0.6001 | dice_c2=0.5443 | dice_c4=0.5972 | score=0.6241 | time=5.4s
Epoch 030/120 | train_loss=1.0298 | val_loss=0.9977 | mean_dice=0.6924 | minority_dice=0.6423 | dice_c2=0.5427 | dice_c4=0.7165 | score=0.6623 | time=5.9s
Epoch 031/120 | train_loss=0.9956 | val_loss=1.0339 | mean_dice=0.6955 | minority_dice=0.6484 | dice_c2=0.5645 | dice_c4=0.6923 | score=0.6672 | time=6.1s
Epoch 032/120 | train_loss=0.9942 | val_loss=1.0757 | mean_dice=0.6545 | minority_dice=0.5924 | dice_c2=0.5473 | dice_c4=0.6020 | score=0.6172 | time=6.2s
Epoch 033/120 | train_loss=1.0080 | val_loss=1.0396 | mean_dice=0.6525 | minority_dice=0.5882 | dice_c2=0.5895 | dice_c4=0.5407 | score=0.6139 | time=6.3s
Epoch 034/120 | train_loss=0.9988 | val_loss=1.1595 | mean_dice=0.5742 | minority_dice=0.4859 | dice_c2=0.4160 | dice_c4=0.4925 | score=0.5212 | time=6.4s
Epoch 035/120 | train_loss=0.9992 | val_loss=1.0208 | mean_dice=0.6844 | minority_dice=0.6307 | dice_c2=0.5204 | dice_c4=0.7260 | score=0.6522 | time=6.9s
