epoch,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
1,1.9965544044971466,1.1232970682057468,0.873257344419306,0.8094434873624281,0.2333063776181503,1.9965544044971466,0.0,0.0,0.0,0.4342608117127485,0.8816152462973327,0.7882933340950372,0.9697995100364366,0.8081315187365032,0.7243844607151362,0.5678705208633951,0.5963298186443433,0.9224748090382431,0.10949987845473531,0.057921116855169444,0.09938223799145851,0.12191107428886373,0.5623753383919396,0.3911837028191299,0.3980339229299827,0.9578589597265545,0.36781040280667276,0.22534784159827415,0.9032388760454484,0.23092249573481408,0.44101752009212103,0.31058079553399215,0.4992462139028082,0.558291834697119,0.3465618732177826,0.09566206112393619,0.09339408298894791,0.0010968988084500933,0.905509018202602,0.9401843175444264,1.6971911083568225,6.309390068054199
2,1.687779419801452,0.843332827091217,0.8444465886462819,0.7755332297899507,0.16288496418432755,1.687779419801452,0.0,0.0,0.0,0.5554509582578386,0.8888758435993568,0.7999788668790768,0.9691638088558727,0.8208726874670772,0.7521416315051486,0.6027459930507746,0.6370101911604451,0.918071264093264,0.24613039233718206,0.14033562772387168,0.1810308495194837,0.38434134217064986,0.5411553782345409,0.370947920128497,0.45213973467457863,0.6738133192475209,0.6773751398102392,0.5121445696348503,0.5491275426953025,0.8837801608578549,0.5542006354717777,0.40654352763449836,0.4548270795124525,0.7150015215923224,0.48822030346065404,0.06971224733428648,0.0681031589950926,0.0007545143754308968,0.9311423266294765,0.9625858553991292,1.4980306273156947,4.423260450363159
3,1.5213058103214612,0.6988044157624245,0.8225013877857815,0.7484808794476769,0.13168346560136837,1.5213058103214612,0.0,0.0,0.0,0.5286170020911846,0.9205436536738344,0.8527845121359688,0.9602833760960362,0.8839623493732405,0.7780739039933067,0.6367601989482716,0.6958556285019022,0.8823242307984571,0.3405780790720963,0.205238990022293,0.4249756307102264,0.2841480254073303,0.47927063371797907,0.31515839987343136,0.5113548856311494,0.45097484365713514,0.5445404261130745,0.3741364142865433,0.37824921734179917,0.9717584694125656,0.5356157607241141,0.38282350078263483,0.5026088405462693,0.6473013923188721,0.4547963796343833,0.09793307939346887,0.09178011619587208,0.0028624232253123922,0.9053574605788155,0.9505444609332034,1.4003131633455104,4.959564447402954
4,1.4519290585409512,0.6386625665155324,0.8132664886387911,0.7374168336391449,0.11685991630127485,1.4519290585409512,0.0,0.0,0.0,0.5911959103201004,0.8918286062613011,0.8047749755139317,0.9666963896539695,0.82772383706436,0.7271381117948554,0.5712623801001607,0.5990064884409347,0.9250025415506473,0.26714182495070027,0.15416254416960584,0.2996881396914163,0.24097210715270692,0.6515034482122484,0.4831331955195037,0.514346824912843,0.8884078339637074,0.681285840940085,0.516628896610741,0.7486080401642805,0.625073117231256,0.5817673064744723,0.4312967541000028,0.5404123733023687,0.6698638999745794,0.5333103713676779,0.055804188688751526,0.054413730457066475,0.0006461999748905153,0.944940069568043,0.9667949555715208,1.3461226224899292,4.602827310562134
5,1.4101814912124113,0.6086983443661169,0.801483151587573,0.7229343761097301,0.10804861275987192,1.4101814912124113,0.0,0.0,0.0,0.6131789588449722,0.9158429425574663,0.8447511698331691,0.9545065770034021,0.8801896211703306,0.7585768776817358,0.6110542522078618,0.66122956271201,0.8895358190850177,0.32926466970990154,0.19707769611403955,0.3904525239974551,0.28465617232807044,0.6786198513891465,0.513568977180843,0.5988451511740739,0.7829153186123992,0.6633028479504043,0.4962252271827939,0.8528978012716566,0.5426699975627258,0.6074410616827971,0.4544815381713846,0.6258562597887989,0.6249443268970533,0.5570624563498175,0.054682095085943794,0.05440519096033111,0.00011257317256216541,0.9454822358671067,0.9670916653024249,1.3093890087171034,5.302273273468018
6,1.3611605885353955,0.5690607772293416,0.7920998152006756,0.710603727535768,0.09375640195371075,1.3611605885353955,0.0,0.0,0.0,0.6544388986662125,0.9309797649395598,0.8708719764195337,0.951338994545415,0.9114736772245536,0.7919428915374814,0.6555508725455693,0.753619874407605,0.8343723258198804,0.4373999414711307,0.2799180373018331,0.35827945769497954,0.5613697873515293,0.659495543168081,0.49197564380106557,0.6552473293151297,0.6637992020147503,0.7153886567227674,0.5568911254494342,0.6361127051804053,0.8172373872775519,0.6510567582248652,0.4960839197744756,0.6008148416495299,0.719194675615928,0.6040947137873264,0.06159630631192412,0.06106802179184624,0.0002323046642736505,0.9386996735438801,0.9666504292635717,1.2006451758471401,4.600196599960327
7,1.335179939866066,0.5498640059747479,0.7853159321980043,0.7026058354161002,0.08880480931309814,1.335179939866066,0.0,0.0,0.0,0.627460724297663,0.9101517226258802,0.8351178246744579,0.9751608043187802,0.8532685841262755,0.7721103727413375,0.6288108927714624,0.6568020345327862,0.9365273633706739,0.3993755763954776,0.2495123593679176,0.34463390090085094,0.47479149406238746,0.6308440347454131,0.460753961385335,0.5516876742783803,0.7365202436087063,0.6906784477466994,0.5275086525216544,0.5898804413014428,0.8330246161344849,0.6232521079072318,0.4666464665115923,0.535751012753365,0.7452159292940631,0.5736326862958633,0.05959699788612293,0.0556411366323804,0.0014896046020773576,0.9428692587655423,0.9630548014797544,1.2016469470479272,4.706696271896362
8,1.2963620790026404,0.5214020747014068,0.77495999769731,0.6906697140498594,0.07796052333221516,1.2963620790026404,0.0,0.0,0.0,0.6678349146522039,0.9345128891637065,0.8770757333987962,0.9616497055378961,0.908865589053355,0.8110247433556114,0.6821207916845501,0.7533164616113267,0.8783080872635204,0.45424862668771293,0.2938691399732248,0.4379486075222285,0.4718088925710869,0.6738640232637225,0.5081409712766813,0.6057762022674151,0.7591958522375103,0.7260891363156661,0.5699685566819891,0.6353064283233428,0.8471423348768676,0.6663066324056782,0.5135248649041113,0.6080869249310783,0.7391137917372463,0.6180672620890338,0.05259309883109093,0.051737871581676524,0.00031406173423707693,0.9479480666840864,0.9710256767708018,1.1351339600302957,4.756987810134888
9,1.2578959261829203,0.4879284507849,0.7699674794619734,0.6859579228542068,0.06913549220189452,1.2578959261829203,0.0,0.0,0.0,0.6474618468860607,0.9284876348035909,0.8665206907186728,0.967370542117041,0.8926096970273913,0.8141719675166122,0.6865851921307301,0.7779723636154324,0.853904759460733,0.4115282248716857,0.2590717891971629,0.28019508023783085,0.7745981772990458,0.6507060490439993,0.48225670068628235,0.5628418185031118,0.771077594473818,0.7208535320167182,0.563542604431551,0.6384534759659599,0.8276748720447947,0.6493149433622538,0.4978640716114316,0.5648656845805837,0.8068138508195979,0.5943626019774677,0.07106748551323308,0.07063459508444458,0.00019560539870900438,0.9291697995168464,0.9604980269090388,1.1100081300193614,4.741382837295532
10,1.2404899095947093,0.4794305471534079,0.7610593627799641,0.6750875196673654,0.06534821449101648,1.2404899095947093,0.0,0.0,0.0,0.6018007687031097,0.930658039385343,0.8703091000472867,0.9630427718755494,0.9003804837490251,0.814949296703602,0.6876915008249835,0.7607497172900374,0.8774641937461032,0.4611958263560268,0.29971053773781337,0.4081197035474631,0.5301408450703933,0.6190606124630854,0.44828948906096505,0.4673430391556437,0.9166360112057211,0.5365738495151443,0.3666559117707232,0.9078391215302181,0.38083109919568725,0.6079448962594646,0.45058685984862124,0.6360128953808405,0.6762680373044763,0.5389434294447523,0.06560125641114914,0.0651960436807578,0.00019463634254821759,0.9346093199766939,0.9605124215841897,1.14900742335753,4.5820512771606445
