epoch,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
1,2.1714106784625486,1.2826155783100561,0.8887951116670262,0.8243279992179438,0.2579421556808732,2.1714106784625486,0.0,0.0,0.0,0.4703147373194701,0.7959194358788679,0.6610184231815218,0.9779033829894498,0.6710413061119249,0.634681789155111,0.46485997484964037,0.47315910290573265,0.9636404795348008,0.17903774693406782,0.09832040539699499,0.11865491452816843,0.3645606572835707,0.5622835074750567,0.3910948440798397,0.43428288051881186,0.797271465957127,0.4549527192372831,0.2944587682861682,0.4322702873381572,0.4801473970930305,0.4577389407003797,0.31218349815316077,0.36459179632271754,0.6514049999671322,0.39875799121546923,0.09838140968063583,0.08910378920195465,0.003793335643563209,0.9071028751544822,0.9373826038007463,1.8899306194348768,8.06975245475769
2,1.8102833276445216,0.95586208389564,0.8544212491674856,0.7835930064320564,0.19461834337562323,1.8102833276445216,0.0,0.0,0.0,0.5280427701214925,0.8871051224255624,0.7971149299914242,0.9507380859294648,0.8314557346488072,0.7555149446124587,0.60709041168613,0.680919133447456,0.8484657648588084,0.2802168132422996,0.1629372908166355,0.19760328673285832,0.48153647061181537,0.5561789702886766,0.3852132354658102,0.4779504612717513,0.665027261824353,0.5287047792705364,0.3593464940424439,0.39973267645452465,0.7805441303070113,0.5301538768534928,0.3786468580027549,0.43905138947664757,0.6938934069004971,0.4550335209338375,0.07730541626715823,0.07353032834684191,0.0013985285567065762,0.9250711430964516,0.9597649450514221,1.6427953459999778,5.565881252288818
3,1.6252941380847583,0.7918982783501799,0.833395856347951,0.7604968222704801,0.15622012257914653,1.6252941380847583,0.0,0.0,0.0,0.30933651611930424,0.8466244639448774,0.7340405943068444,0.9810338839445021,0.7446073531209059,0.6965306618325854,0.5343667406951499,0.5459023987056125,0.9619596245774753,0.18687369635431633,0.1030671145074484,0.11563782673156268,0.486682784426608,0.4120061463135087,0.25945071850060747,0.33639752398084644,0.5314560804114459,0.012477365068782602,0.006277848035282581,0.5632370882449645,0.006308559143311045,0.3269719673922983,0.2257906054346221,0.39029370941574654,0.49660176213971,0.20378573591220253,0.16132819574222138,0.15436316347172718,0.003387727579231288,0.8422491089490415,0.8897348435429328,1.716668497432362,5.715702295303345
4,1.4962066845460371,0.682822698219256,0.8133839883587577,0.7372718758203767,0.12928542884236033,1.4962066845460371,0.0,0.0,0.0,0.5932383670895442,0.8719669890948808,0.7729977586340543,0.9783607419214518,0.7864436372582598,0.725197183886459,0.5688700830590799,0.5863372004478439,0.9502385158614123,0.38839562092987867,0.2409993581389862,0.31866316039888126,0.49719611167398164,0.5286163358757542,0.3592647850894701,0.38606425454207205,0.8380684585898821,0.6906999306400198,0.5275337157643716,0.6570295157444439,0.7280077251380946,0.5832272678330279,0.42416698551297694,0.4870235327833103,0.7533777028158427,0.5359039624818842,0.06083802647206637,0.05978773920020118,0.00042354060481442654,0.9397887201949844,0.9672780925050533,1.4243008521470157,5.777005672454834
5,1.4063168452544645,0.6042351803996346,0.8020816621455279,0.7229694934053854,0.11026957783509385,1.4063168452544645,0.0,0.0,0.0,0.5539000897747053,0.9119673507120121,0.8381801330215658,0.9423447487191691,0.8834872803493227,0.7640652247423757,0.6182083715405696,0.7113050189997039,0.8252793405424069,0.2939365491343742,0.17228934186781633,0.4711961934269701,0.2135870710151072,0.5507647050538287,0.3800381532070578,0.3931070832058699,0.9195583013346731,0.6105418901423918,0.4394100734745866,0.7269215524671288,0.5262841447916569,0.5548270922682426,0.4024864850225076,0.5756324620249181,0.6211772144209611,0.4850810481101982,0.07122689041205076,0.07028111108587845,0.00042925201056031193,0.9292896369035613,0.9640333322811352,1.3862731863151898,6.464918851852417
6,1.3546972383152356,0.5610754428939386,0.793621800839901,0.7140147293155844,0.09779384076087312,1.3546972383152356,0.0,0.0,0.0,0.5159621507291622,0.9041724944842361,0.8251047632343165,0.9686237468687914,0.84776318278538,0.753874837420841,0.6049752144162741,0.6401451622281538,0.9167460722293895,0.36430252301092564,0.22271998834498358,0.2799448485354356,0.5214279265270647,0.34592569310362886,0.20913552170017558,0.6718115668206579,0.23293322448759415,0.6148769278614039,0.4439150139287255,0.4495325351730083,0.9726203978263496,0.5197449953491998,0.3701864345975397,0.5103585281893139,0.6609319052675995,0.4417017146586528,0.10423327997548495,0.10174669671909714,0.0009612476865945462,0.8972920555943084,0.9501762332921055,1.345420403914018,5.817550182342529
7,1.3189219371839003,0.538462183014913,0.7804597501050342,0.6976831433447924,0.0883236324668608,1.3189219371839003,0.0,0.0,0.0,0.428414801645375,0.8742258875067676,0.7765553300658465,0.9655642505649852,0.7986745921662735,0.722228881729202,0.5652255489281923,0.5992240823787773,0.9087765958772885,0.3353139130504568,0.20142771401718348,0.24664267366763834,0.5235295887964586,0.4929501653233368,0.32709612779931657,0.35073511230605636,0.8291525150418475,0.1929692535610932,0.1067880299996972,0.3723562200457944,0.1302296133331452,0.4358655534160222,0.30013435518609743,0.3922395220995666,0.5979220782621849,0.34041111064496227,0.10977585276834316,0.10805313749064688,0.0007021167504822753,0.8912447457588708,0.9340846923359096,1.495774288069118,5.3696608543396
8,1.3041126416488127,0.5287797354500402,0.7753329087387432,0.6900700628757477,0.07720995194871318,1.3041126416488127,0.0,0.0,0.0,0.46416554565387824,0.9157244100687547,0.8445495025179176,0.9494568963280012,0.8843065961389337,0.7702626453423762,0.6263635421214219,0.7003947367883965,0.8556145093035354,0.3237542544701807,0.19314247647372854,0.3697386980632374,0.2879427786081735,0.5246675466500454,0.3556266558487969,0.3774905730216562,0.8599451068132435,0.2870691130335474,0.16758943120112563,0.8690827039968528,0.17192987250788355,0.4764383898740374,0.3356805264112682,0.5791766779675357,0.543858066808209,0.37849697138459115,0.10454779891386791,0.10373168289797033,0.0003658002747836187,0.8959025168272461,0.9413584586091237,1.3977612988515333,5.863306522369385
9,1.2466240606524728,0.48358403552662244,0.7630400258031759,0.6774984029206362,0.06472909380681813,1.2466240606524728,0.0,0.0,0.0,0.5690746720463036,0.9148164777392385,0.8430062371693614,0.963867482354974,0.8705161042646286,0.7768567617477556,0.6351314690320411,0.675483403579804,0.9140300778797746,0.31624739678026126,0.18782295936797389,0.4637594043278849,0.2399305799383927,0.5583559619709183,0.3873050123623199,0.5392451094218762,0.5788711622641061,0.6318664551244486,0.4618455979616556,0.47389048807592427,0.9478370979716525,0.5708316439058458,0.4180262596809976,0.5380946013513723,0.6701672295134815,0.5021566046252094,0.07242204363461606,0.0702668065975638,0.000870392087195296,0.9288628013152409,0.9653121609942417,1.2694176489656621,5.9375646114349365
10,1.244087196209214,0.48147495107894595,0.7626122459769249,0.6765817115929994,0.06572352011095393,1.244087196209214,0.0,0.0,0.0,0.4312347810229188,0.9056101981045392,0.8275024095948638,0.9534687400092436,0.8623264642063958,0.7554184615791657,0.6069658260700744,0.6684514063364758,0.8683991788691906,0.35996423499709673,0.21948560066704367,0.43113923341823,0.30895940130211225,0.502646393819279,0.3356898408929419,0.34545353886262226,0.9223432739048768,0.15898074369189247,0.08635474243257232,0.8943362749213735,0.08724486774799983,0.4442524585218584,0.3121240025156581,0.5848451133846754,0.5467366804560448,0.34053045750275607,0.10940445897662399,0.10741445958480932,0.0007642720468243157,0.8918212683683664,0.936407689647076,1.3801387467167594,4.473332405090332
