epoch,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
1,1.9668080034581097,0.946637187153101,0.8477141999385573,0.7792781036008488,0.18814686965197325,1.7245662198825316,0.0,0.0,0.25,0.37360041109520464,0.8688906446086951,0.7681756325922212,0.9746139359805004,0.783859807510415,0.732405326132691,0.577791419632739,0.6033969394246651,0.9315805149091804,0.11377772298864584,0.06032042160424604,0.06796937110339231,0.3489641067945014,0.48344205593617595,0.31877585543532017,0.35587152608915723,0.7535808649700731,0.2269383934143575,0.12799239043440194,0.9004215429057276,0.1298301093641691,0.38914087461796765,0.27122002177667676,0.48191484488073555,0.540988899009481,0.27471939077972646,0.12524244660284153,0.11881424908607596,0.00311297707345597,0.8780727738404681,0.9202651424197851,1.5202980664643375,8.8855459690094
2,1.6095519025217404,0.6578011726113883,0.8012623339891434,0.7203669148412618,0.11374519100751389,1.5048838501626796,0.0,0.0,0.3350561218440547,0.44786982451386526,0.8930111830329703,0.8067029850217246,0.9815488009359862,0.8191245496596802,0.7590746348570014,0.6117004746450075,0.6323258595125518,0.9493755471728135,0.20655473413602538,0.11517203121140118,0.1788519219523125,0.24441236369258812,0.48310580642586076,0.3184835227614369,0.3232854657550929,0.955439795239509,0.3892668890281679,0.2416706320721902,0.8250364822818876,0.25472544194091634,0.45950051611176385,0.32175666517250895,0.4898749323754612,0.6009882870114568,0.35964247653001796,0.0966232785684205,0.0940135078121351,0.0010379638461250444,0.9049485283417399,0.9423418376232535,1.2787042476914146,8.707282066345215
3,1.4958508082411506,0.5729168768633496,0.7811851311813701,0.6951003338802945,0.08900635079904036,1.417488000609658,0.0,0.0,0.4031276265380511,0.5714995159212263,0.9239541847551663,0.8586569193105764,0.9712307260056318,0.8810665593710116,0.7983621971049754,0.664395040819734,0.7105755008690312,0.9108972638276398,0.29750760864460274,0.17474827503208365,0.29558100084815137,0.29945949661860577,0.49858147083193505,0.33207360982030687,0.4333890298262926,0.5868597007520441,0.7131921638920911,0.554233618944394,0.5878527935432314,0.9064645150869469,0.576910860118401,0.4313626361541296,0.5068495812716767,0.6759202440713091,0.503093747789543,0.07011862691766296,0.06761622145186785,0.001064734068846394,0.9313190444792857,0.9657000921198026,1.1699577610601077,6.968020439147949
4,1.4451013979586689,0.5398761508139697,0.7687978995117274,0.6811792931773446,0.07201987056230957,1.3642735264518044,0.0,0.0,0.4425088769801425,0.5765540434183949,0.9078992868126398,0.8313329309738131,0.9774417750899179,0.8475950609333873,0.7851324856241787,0.6462700470080204,0.6772960991322057,0.9338099921937425,0.2875637530072081,0.16792669129271154,0.22942311531038814,0.3851752554286316,0.5361376388837216,0.36624866730973676,0.3879244141593153,0.867631085403268,0.707135731187214,0.5469527994895891,0.7720846456494443,0.6522661294092866,0.5789924021755806,0.43184955127501445,0.5166820685628384,0.7097206156087323,0.5102790410260479,0.06173315645879209,0.060542463985566036,0.0004784696488925503,0.9389790663655414,0.9668889815009197,1.1586614725264637,5.806399822235107
5,1.4004116735675118,0.5134419783611189,0.7522684186697006,0.6610839946026151,0.06403589550278742,1.3470128612084822,0.0,0.0,0.48045306877493293,0.5546116603729323,0.906297343824675,0.8286505831429486,0.9825232023054277,0.8410474223554982,0.7740418402728345,0.6313770450739494,0.6703535429287225,0.9156758669161843,0.360039373538862,0.21954147418513884,0.2731394433998625,0.5280348534453414,0.5009411905882925,0.33417047246123877,0.3433821950695793,0.9256878906440511,0.5998144266125837,0.42838209306890307,0.7098543432664577,0.5193119365492045,0.5587092077531431,0.40336777119730755,0.4991823811661555,0.7221776368886954,0.48693166357991274,0.09177361067857286,0.08906750577374327,0.001053380530536858,0.9098791136957198,0.9483989989904174,1.1574912464076823,7.494613409042358
6,1.3972772454673594,0.48794048922983085,0.7487861249934543,0.6577068167653951,0.056415780775503,1.2766529314897277,0.05,0.0,0.5230667360589504,0.5374622548082775,0.9297273454829527,0.8686827058124599,0.9636487424476559,0.898112876375401,0.8234317417800181,0.6998588785879536,0.7864103817987874,0.8641109645133193,0.3109273250758379,0.18408167374432147,0.20056489428798138,0.691345930757075,0.524945497562105,0.35588210245418167,0.402670847729149,0.7538627488564626,0.5498684691904162,0.3791852376890488,0.8676159322685371,0.40247121380205625,0.5522932584020943,0.4047519731188764,0.5643155140211138,0.6779477144822283,0.4619137639427864,0.09572933596829479,0.09394216979026025,0.0008365371070726309,0.9052212931026671,0.946260189219774,1.1408680203286083,7.9102301597595215
7,1.3701245026154951,0.4509013100442561,0.7328539192676544,0.638257695869966,0.04668674111069942,1.225435077466748,0.1,0.0,0.570683983270393,0.49694467856455443,0.9286808854144483,0.8668573842946096,0.9508811395452847,0.9074936015997155,0.8157044168222148,0.6887675918147558,0.825977666804906,0.8056835783181518,0.33062942764555686,0.19805634118687288,0.2181069281282441,0.6829848848099918,0.5015432543917792,0.33470652780718313,0.35580024398881815,0.8495266229934245,0.40985934761788645,0.2577503738451663,0.8770929470645239,0.2674087958889498,0.5144341116193594,0.3698202086634945,0.5692444464966231,0.6514009705026295,0.41401067655174084,0.10665720285608812,0.10613113141238728,0.0002554710133337714,0.8936133975742789,0.9420803914770215,1.187048615379767,7.657458543777466
8,1.4352019239555707,0.4769281985407526,0.735654125159437,0.6432860913601789,0.048173448118508204,1.2612669454379515,0.15,0.0,0.6278818479600449,0.49570529322548096,0.9179721330485634,0.8483812303604595,0.9726964955343601,0.869077428051417,0.8224549984384297,0.6984488892974391,0.7725611550004511,0.879238306982087,0.20502774773207588,0.11422335218442847,0.1173608189943758,0.8103426052434147,0.31212855449211885,0.18492436454376962,0.3193076118663532,0.3052652151525629,0.7302164455177613,0.5750715883349986,0.7801436944053506,0.6862952620191913,0.5174569365450965,0.39316704859015894,0.4973433200666327,0.670285347349314,0.41579091591398537,0.13968845302804847,0.11557603459102342,0.012035503660702803,0.8723884617482738,0.9099366271356082,1.152854029427875,7.733133792877197
9,1.4665713879195126,0.47444324296983803,0.7385709488933737,0.6439475146206942,0.05126952630764043,1.2476768961006945,0.2,0.0,0.6847236647772478,0.507068053477458,0.9281113325528716,0.8658654212319598,0.9674094591234673,0.8918813119028117,0.8184969290282542,0.6927590364662097,0.7604707018157204,0.8861098016376966,0.35664347948283986,0.21702136756703594,0.36470598801854115,0.3489297345603921,0.49835525038254025,0.3318729349997694,0.3359690107176897,0.964565316254892,0.4214918519312698,0.2670191170358897,0.8168826405866972,0.2840195690889882,0.523746877706226,0.3771681140172262,0.5695070852846621,0.6209061053854922,0.4254968605988833,0.09426489065971408,0.09238117716453387,0.000703599692398564,0.9069152231430676,0.9464587380626023,1.1590646451169795,7.597373008728027
10,1.491685771129348,0.4775639552284371,0.7286399162628434,0.6318944032219324,0.051075298243879595,1.2750829227946021,0.25,0.0,0.7396242926574711,0.6311698090150264,0.9420927489998285,0.8905249000885013,0.966449803062756,0.9189332362707288,0.829942362788655,0.7093175040220214,0.7748462500560349,0.893473573983452,0.43226314100238994,0.27572429551651495,0.5436257340398506,0.35876878657417455,0.5699757436923044,0.398577675293407,0.5761845511033059,0.5638993185926641,0.7129503022248235,0.5539415482224544,0.5711046563703454,0.9485397566189787,0.6362828874270432,0.4843902557635994,0.6164402978923842,0.6911703589423174,0.5717297289731725,0.05998138463627248,0.059770366892788265,9.814778766707616e-05,0.9401314853195447,0.9724710540300993,1.0536283471367576,8.305283069610596
