epoch,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
39,1.1071872223507275,0.38827832805162127,0.7189088951457631,0.6291398087685759,0.03728759263652715,1.1071872223507275,0.643458199080254,0.9350506545111043,0.8780235965888522,0.9702188859053561,0.9023427778958577,0.822657464508862,0.6987409693523763,0.7445734130871476,0.9190377392076949,0.4672680995147043,0.30485964268555854,0.5535689754649727,0.40424646128224445,0.6229218615199865,0.4523504107091214,0.5870851319372424,0.663418091907432,0.6729200964814773,0.5070682591887242,0.5302391957900562,0.920657912117402,0.6464418805062575,0.49075482048394514,0.6038666790698547,0.7268400511286933,0.5877033525053893,0.06316113585525904,0.06193798534075698,0.00048102784997903575,0.9375809868092639,0.9690362342514324,1.098595680160956,4.83675742149353
40,1.074536956846714,0.36622866056859493,0.7083082937381484,0.6174932244149122,0.03191988023834049,1.074536956846714,0.5464746356801359,0.9438458395411355,0.8936629470181375,0.9517473807604943,0.9360744174772531,0.8353615907298699,0.7172712011562323,0.8467482523213554,0.8242771102059417,0.4580907350240229,0.2970931853316025,0.3751912281487715,0.5880140043938992,0.5630806793395746,0.3918665935125544,0.4368810206544163,0.7918056633374388,0.39593782852934256,0.2468344653788161,0.8882253914809758,0.25474736156469324,0.5631177084057025,0.4132663613448013,0.6367614731513798,0.6147110348754933,0.47236974763098,0.10530779627882185,0.10478259850496593,0.00022657292392792378,0.8949908285711061,0.9411747457983707,1.1640297905965284,4.738075494766235
41,1.069935181601481,0.36166259697215125,0.7082725851373239,0.6193482896143739,0.03026981490653601,1.069935181601481,0.6596687922601875,0.9398323510349276,0.886494086055526,0.9670637234545622,0.9140925833650969,0.8281583250776683,0.7067152012088646,0.7641425365345316,0.9038806258903475,0.4753996419036872,0.3118191855190782,0.5104940190423266,0.4448200796524761,0.629375256733398,0.4591885998157392,0.6002927007744191,0.6614192273968514,0.715701914725824,0.5572708726518374,0.5953304334946302,0.8970862200115286,0.6621587846101444,0.5087484647988798,0.6175649224614769,0.7268015382378008,0.6068256044543031,0.06276307204829229,0.06202566345325381,0.0002716768508036528,0.9377026596959426,0.9692579420456225,1.0902974483641712,5.028205633163452
42,1.0817444331266663,0.37307627380571584,0.7086681605062701,0.6199698004532944,0.03390323279679499,1.0817444331266663,0.5858168943390943,0.9444248567550105,0.8947016825838785,0.9521490633943849,0.9368249652102846,0.8297087469015209,0.7089762866335817,0.8327795333613582,0.8266605236429087,0.5108238294620737,0.34302444503765583,0.5262365705775701,0.4962882337008067,0.5918733875879418,0.420326824570192,0.44264724985926296,0.8928843782859185,0.45613550675329917,0.29545048075693475,0.8193745719076007,0.3160337610399641,0.5971353676762089,0.441944509249591,0.655259481426448,0.6329667241673994,0.5196109079344383,0.09368858946142064,0.09302805369930367,0.00025225184616278133,0.9067196944545336,0.9490973927556869,1.1062119074843146,4.664426326751709
43,1.0653578273274682,0.36214709417386487,0.7032107338309288,0.611775506626476,0.030917286915196615,1.0653578273274682,0.6594047298064771,0.9361891551802066,0.8800334756305239,0.9701669770013165,0.9045107873363728,0.8264515788822049,0.7042330457016992,0.7649657082054531,0.8986854826686407,0.5566446638238085,0.3856601696561424,0.5210424786425503,0.5974689766559695,0.6320390769077328,0.46203006696931975,0.5023501983753522,0.8519933214409007,0.6328898839122712,0.46293994643490594,0.6199396271913268,0.6463927339974107,0.6620063008815043,0.5037158071905168,0.6020745031036706,0.7486351286907305,0.6071912082146042,0.06538067606755105,0.06414369634893163,0.00046063768242322065,0.9353956659686451,0.9648811461326339,1.0503037788651206,5.068115711212158
44,1.0503822598945012,0.3529676368290728,0.6974146250974048,0.6075759042393077,0.028320989169349723,1.0503822598945012,0.6514734967202928,0.9401619904106593,0.8870808386792501,0.9719789948475767,0.9103619730349773,0.8364994036530945,0.7189505585811379,0.7726377819688611,0.9118690498806502,0.5114384515836919,0.34357897537244275,0.48244471028766733,0.5441399235576505,0.6294666794157762,0.4592859363298445,0.49199102419530905,0.8735642609744086,0.6500721120948129,0.48156062106664993,0.7698618011357135,0.5625412789293868,0.6568691616868438,0.5008440228375187,0.6292338293968878,0.7230286283355241,0.5969924143647604,0.06884650142863968,0.06792070598125685,0.00034366040891573935,0.9317356336098274,0.9621729959538338,1.0439860116351733,4.87653660774231
45,1.0625436746261336,0.36103170043365523,0.701511974023147,0.6105012434788726,0.02807468447082845,1.0625436746261336,0.6883709948210636,0.9380231194544386,0.8832801698776676,0.9746234828571239,0.904072192388056,0.8331878480496457,0.7140719666460043,0.7663235188854035,0.9128358780510015,0.5412239454054526,0.37101235909433716,0.4704409504231542,0.6370795421485791,0.6537812682202274,0.48564267662201815,0.5638285956393924,0.7778841599225724,0.7276585230013624,0.5719050554870354,0.638901037595154,0.8450554105573466,0.6889628961691721,0.5356580144623487,0.6098735256357761,0.793213747669875,0.6408879122090141,0.05593579115183748,0.05539655517286768,0.00022189799134597835,0.9443815468357863,0.9714937864490343,1.0019844634966417,4.822260618209839
46,1.0620621767911045,0.36032099479978735,0.7017411836846308,0.6107304373925383,0.02828472057510887,1.0620621767911045,0.5317811625899322,0.9358905345694858,0.8795058825934287,0.965390306916714,0.9081401747185238,0.8219022097785628,0.6976519407816534,0.7592653638061011,0.895802948551673,0.4460000463310937,0.2870013253720586,0.38438780733054356,0.531133693809349,0.5714660816884732,0.4000367610199445,0.44318276480616436,0.8042691714622348,0.34984984984983747,0.21201091901727934,0.7860473257903621,0.2249946479732797,0.5473045469119918,0.39917523654773396,0.5932208154332927,0.6140501154491341,0.4557719926231348,0.1005981842170858,0.09990337561180732,0.0002747204237182691,0.8998219039644744,0.9412660294245381,1.2125340889800678,5.09211540222168
47,1.058542508293282,0.3631499326703223,0.6953925761309537,0.6045329543677244,0.029164538347024725,1.058542508293282,0.6712885777312716,0.9438202442163504,0.8936170562330725,0.9625233533719687,0.9258301331410844,0.8335740883788579,0.7146395498196074,0.7902690133941442,0.8819003683321098,0.4787251535759835,0.31468682644776413,0.46869338305610303,0.48919575052915293,0.6696772368120546,0.5033945560754446,0.574282900110494,0.8030765716281909,0.713794008762595,0.554960880003275,0.7574196186678547,0.6749201750909537,0.6739426218823727,0.5219204530865228,0.647666228807149,0.7122732163951018,0.620732133050211,0.06323421400890518,0.06254507282770805,0.0002607673630721806,0.9371941598092197,0.9666651133643324,1.0759279348633506,4.888512372970581
48,1.0561180155385623,0.35494604029438714,0.7011719786308028,0.6105897775427862,0.030458767219732345,1.0561180155385623,0.5729296867316704,0.9335080820079009,0.8753072257363481,0.9749050416124351,0.8954835614272926,0.8291519362449498,0.7081635627305564,0.7574490810043971,0.9158495497692082,0.5437787382747714,0.3734176615650705,0.50196948988512,0.5931853977107132,0.5620704233858734,0.39088870034189926,0.40127286917301735,0.9379075415981866,0.40631254760623714,0.25495121204345583,0.7358646059765502,0.28063295117583886,0.5853284113779579,0.4318552841702455,0.5991390115097712,0.6818938600634866,0.5040539030889607,0.08899283757142777,0.08828937767618454,0.000301709661616735,0.9114089126621987,0.9489882146490668,1.106854876334017,4.765351057052612
49,1.0699235234748234,0.3666403867642988,0.7032831375571814,0.6125767166641626,0.029087905150266703,1.0699235234748234,0.5729474877035716,0.942471248700779,0.8912015371146284,0.9485395442286053,0.9364801036196159,0.8236985197903427,0.7002443962270041,0.8352367556661798,0.8124747260944339,0.39348914630318327,0.24493401049716354,0.4314807389631038,0.36164641914868323,0.590912879086939,0.4193586544911708,0.4386341917660069,0.9051496796777324,0.5292576853919836,0.3598575223784473,0.8347087164289592,0.38746851414072014,0.5843395576431121,0.43109864589844643,0.6350151007060624,0.6166848347653924,0.5045532369273685,0.09641050849261054,0.09575670652645611,0.0002462199738039535,0.9039970734997399,0.9491367825421689,1.2087469073859127,4.714251279830933
50,1.0619716901670804,0.35919007481160486,0.7027816230600531,0.6105757064440034,0.027106227034395983,1.0619716901670804,0.6310378495632777,0.9248277645869754,0.8601670821900503,0.9766225424627097,0.8782501275783615,0.8265765891966637,0.704414605662914,0.7507566831181259,0.9194311520114119,0.4013272429061581,0.25103776937796424,0.2783143568103859,0.7192149112686858,0.5778966316539378,0.4063675289132072,0.5422733912961363,0.6185293060412532,0.7392267942805086,0.5863281285857044,0.641099245222397,0.8728221806206131,0.636256814509317,0.48703700813494744,0.5531109191117614,0.7824993874854911,0.5728168896135348,0.0689217485635718,0.0681747585980713,0.0003267834730342535,0.9314984579288944,0.9647067144236166,1.054161700335416,5.08293604850769
51,1.0617716346274724,0.36343997225842695,0.6983316655863415,0.6064200445332311,0.02889650548009244,1.0617716346274724,0.6748051633408323,0.9393330965672031,0.8856061158570117,0.9650238258751841,0.9149747663219441,0.8302564294328243,0.7097764418831185,0.7813690897501454,0.8856694524681,0.4846046669554617,0.3197876200277429,0.4544731837367322,0.5190152784326054,0.652165635411699,0.4838618546507415,0.5851632586059937,0.7364959065270237,0.7372045099156066,0.5837877278658469,0.6351759555425045,0.8782835253230173,0.6760578104288979,0.5243034111068624,0.6140453719088439,0.7548660406876866,0.6246582707609224,0.05721577103649904,0.05659145831549975,0.00024733813139128316,0.943161203553109,0.9719285775560947,1.0417317924174396,5.204085826873779
52,1.06538933921944,0.36409847463735123,0.7012908641587604,0.6095107279040597,0.030441415276568892,1.06538933921944,0.6974764741631697,0.9465021644384515,0.8984376925026479,0.9670197545457893,0.926837142603274,0.8440706603357895,0.7302095650422598,0.8075575548219208,0.8840419500709744,0.5499827558650973,0.37929394156496626,0.4735151616103653,0.655904216365847,0.6534942511035723,0.48532600149621685,0.6253227118539815,0.6843238630827971,0.7497169097911842,0.5996377265775629,0.6577699857336613,0.871546804042904,0.6993161442739109,0.5486168086702514,0.6410413535049823,0.7739542083906306,0.6510646389199513,0.059526459842065976,0.059042737784994956,0.00020421091918649571,0.9407530512958185,0.9704284752902566,0.9992218857461755,4.778579473495483
53,1.0522325187921524,0.3544714843684977,0.6977610378102823,0.6052188253538175,0.027806237554283474,1.0522325187921524,0.49660306425253203,0.9417537335501515,0.8899192592566376,0.9719232469009674,0.9134008175682176,0.8316560141145444,0.7118246202844578,0.7646064192128018,0.9115953063708396,0.5021496397446672,0.3352468664887644,0.5181201751998997,0.4871342154629933,0.5583544716548812,0.3873035782213555,0.40763916692300994,0.8858933916531151,0.17915986404202788,0.09839406574139971,0.8100227122863176,0.1007183103082266,0.5178299973890301,0.3831922826839944,0.6250971184055073,0.5963353059487937,0.41322132514719206,0.11213158503589354,0.11158691572567947,0.0002478325696180567,0.8881652517047025,0.9332126994750779,1.1882733445275913,3.7074413299560547
54,1.0742623474110256,0.3683384863490408,0.7059238651259379,0.6153474690561945,0.029384292900265955,1.0742623474110256,0.6811145716642811,0.9401269361011946,0.8870184252469655,0.9752357163162522,0.9074581680847894,0.8335069459682045,0.7145408565334548,0.7763910612361657,0.8996936964698012,0.5126968841516418,0.3447158004904732,0.3818935742675829,0.7797819086503827,0.6546208070245277,0.4865697421533277,0.5650643982098185,0.7779110354117903,0.7323482785744362,0.5777204149976295,0.7813481242769386,0.6891315140997122,0.6832932289297025,0.5308867035437213,0.6261742894976264,0.7866295386579216,0.6332219899168686,0.07032869228512574,0.06980984445283388,0.00020364876661494068,0.9299865067805512,0.9619340903524931,1.0128924819556149,4.834784269332886
55,1.0468525622378697,0.352330628443848,0.6945219310847196,0.6022274873473428,0.02599178283774315,1.0468525622378697,0.6310556811609687,0.9385392704625455,0.8841959427660848,0.967297176896976,0.9114419492634716,0.8287421668171903,0.7075659545986921,0.7787685162367555,0.8855692294344535,0.5221735272234576,0.3533388640970798,0.5147592754138536,0.5298044802022145,0.6077532826841091,0.43652699993848443,0.4513961032077438,0.9298348165243633,0.5905088062622141,0.4189517528635721,0.7862298807043524,0.4728094268548543,0.6372944457467428,0.4790958928744571,0.6327884438906763,0.7045044882539714,0.5734785387232603,0.07731209302686201,0.07654573789430257,0.00030115553132527615,0.9231531065743721,0.9578022420298968,1.0868150727315382,4.937830924987793
56,1.0554969960992986,0.3597502921792594,0.695746702904051,0.6038489890369502,0.028343423416531136,1.0554969960992986,0.6056943548628042,0.9381588557785212,0.8835209116579874,0.9601920236249023,0.9171141791448717,0.831277563502983,0.711270304688041,0.7991232404312271,0.8661279553952609,0.5052877138413555,0.3380501508687844,0.5228123625518669,0.48889981240530034,0.5782027321266935,0.40667030749859057,0.4257870945402843,0.9005741276383868,0.5444362539016901,0.3740380696902288,0.7400677934257021,0.43060812688173017,0.6148010658431805,0.4575072081864112,0.62194762273727,0.6715525055801695,0.542642233289913,0.08002401294319422,0.07927580783948027,0.00028822234678343024,0.9204359698137363,0.956686951359022,1.1155551130121404,4.882680654525757
57,1.0413708693601869,0.3487308636646379,0.6926400031555783,0.6015007182617079,0.02647785687242338,1.0413708693601869,0.6797381249541798,0.942667059651362,0.8915517749220347,0.9743529717810134,0.9129770883219007,0.8381836508028203,0.721442464966179,0.775865223273084,0.9113873809726775,0.5408931344807663,0.37070152108994814,0.4696524103685577,0.637611227591433,0.6343761246640616,0.46453209856777544,0.6351409145554806,0.6336131743647933,0.7156983650479825,0.5572665685150525,0.5799387130879055,0.9344456439057071,0.6822878187489076,0.5284856632847388,0.6151493153212569,0.7792643567086527,0.6303225413976035,0.0647822162309876,0.06415958991911036,0.00023263836605009534,0.9356077717148396,0.9685825449094555,1.0056328150359066,5.199622869491577
58,1.0380923070690848,0.3485018394210122,0.6895904683253982,0.5968630959025838,0.02466276701968375,1.0380923070690848,0.5383950500357442,0.9446417720726741,0.8950911141593186,0.9671257160920187,0.9231794990394591,0.8414513884802343,0.7262978696909678,0.8027213070966275,0.8841082668046808,0.5482975639076356,0.37769280416964884,0.4900419494236698,0.6222726041551406,0.5700559538380774,0.3986561259988811,0.42245586527387224,0.8761812617370006,0.26830568224212653,0.1549382471783575,0.8169467949459102,0.16051069722103822,0.5570276471170185,0.4143962617594638,0.63304147918502,0.635768207479465,0.46221973332927985,0.10348086113152215,0.10302820647758215,0.00016192524205983628,0.896809868280358,0.9395491590307079,1.1122580021619797,4.311497688293457
59,1.0405210236256772,0.35033937374299223,0.6901816508986733,0.5992412133650347,0.027020535529696976,1.0405210236256772,0.6978530160859437,0.9427206695458995,0.8916476870317724,0.9737327443648522,0.9136230087477271,0.837023142309494,0.7197246761828898,0.770096506796607,0.916689727936842,0.5451213215169667,0.37468507139396084,0.48830164408251425,0.6169055907225597,0.6721740145194492,0.5062214641598418,0.5884434735668336,0.7836859061574841,0.7395286620240793,0.5867080351161518,0.7219592615891571,0.7579745197979093,0.6984617850924972,0.5468348117132111,0.642200221508778,0.7688139361536988,0.6522746660201652,0.05777188182781014,0.05720699375349562,0.00019920787921056193,0.9425937983672938,0.9694968094609545,1.0093185115944256,4.9894139766693115
60,1.0354082320224156,0.34195069477639417,0.6934575363993645,0.6027076464485038,0.025134812648916108,1.0354082320224156,0.7033974943189117,0.944709896256153,0.8952134516419807,0.9727445507133469,0.9182459016337624,0.8400892325516828,0.7242705698816743,0.7806752576481021,0.9092916724631436,0.5480135622012369,0.3774233339479638,0.5075610204491503,0.5954726482950655,0.6841326574553581,0.5199100512156288,0.6308860946199902,0.7471957106718957,0.7433393699912326,0.5915195815325627,0.6497474730262802,0.8684312412602146,0.7038937055498776,0.5532808841444574,0.6422174614358807,0.7800978181725798,0.6584951965492758,0.056568939400011224,0.055807532319726856,0.000287731728233776,0.9439047359520394,0.9713226472438299,0.9879046976566315,4.676540851593018
61,1.0289681926369667,0.3389595706354488,0.6900086220015179,0.5997069288383831,0.025586259584418836,1.0289681926369667,0.6408747419209131,0.9376797412570015,0.8826714293922259,0.977120087003163,0.9012997957044012,0.8279274724489032,0.7063790448008855,0.7462897226638713,0.9296199951434165,0.572628022426829,0.4011764497439662,0.5774662973787406,0.5678701483703055,0.5292211600235882,0.35982375163357383,0.5525224981540712,0.5078056498997038,0.6521900451938125,0.48388872842803443,0.48952105718504413,0.9767744815366021,0.6454916750232833,0.487816993651615,0.5914498938454318,0.745517568737507,0.5846797425480765,0.07648000277588622,0.07583492467057051,0.00023894702434065803,0.9239261283050888,0.9641939388508212,1.0310585471716793,4.31074333190918
62,1.020770046521317,0.33059880569238553,0.6901712373576381,0.5984376594424248,0.02769059133028019,1.020770046521317,0.6616465701579726,0.9378264524571107,0.8829314706872256,0.9650175724336869,0.9121256580768243,0.8280532019014352,0.7065621095129211,0.7696684340078151,0.8960228408792258,0.4580798945796425,0.29708406613892685,0.4647467828438749,0.45160157699906445,0.636586421943304,0.4669063240888688,0.5761314744613586,0.7112161494814471,0.732021767379559,0.5773141435296893,0.625943753275216,0.8813899782730088,0.6636853214509852,0.5119666608176016,0.6091226111470661,0.7350576364081866,0.6088960279675019,0.05728037032526881,0.05675789310856665,0.00021516187742931335,0.9430269450140041,0.972033569421759,1.0895882926203988,4.491235971450806
63,1.0285052501342513,0.3413170242512768,0.6871882257136431,0.5975416140122847,0.024906152936058457,1.0285052501342513,0.6951015069087573,0.9473193377438505,0.8999114087585839,0.9635496592422982,0.931626735613262,0.8450921293397428,0.7317398649786725,0.8247618062193766,0.8664500652446919,0.5399274693824778,0.36979496433243714,0.43822824146586387,0.7030938073693256,0.6615906863330909,0.49431117938091507,0.6727380063549155,0.6508067685919376,0.7430831258335181,0.5911951228487484,0.6440452606294447,0.8781149934181058,0.6974233527222073,0.5467602828851933,0.6449433286674002,0.7746164086560152,0.648200427183029,0.061418895327380284,0.0608002030239623,0.00022599685346032282,0.9389738001225774,0.9695424478227767,1.0038893873041326,4.898876905441284
64,1.0388449545611034,0.34170018627562304,0.6971447677774862,0.6072008430280469,0.025613488245818935,1.0388449545611034,0.6955431744319774,0.9453661904567572,0.8963928350317076,0.9677053667478107,0.9240351279942607,0.8382084894529347,0.7214792687357807,0.810981085100725,0.8673276400666714,0.5511048931378271,0.3803621742717717,0.4366530499731546,0.7468675701974886,0.65975626625562,0.49226588391679293,0.6025043034038369,0.7290312393967551,0.738552922334609,0.5854807034009525,0.6654549971321548,0.829691677712301,0.6969056427952477,0.5448970075813245,0.6288983589024678,0.793229531843304,0.649804693909352,0.06697015948676929,0.06612416134772034,0.0003346447052677974,0.9335411939470118,0.9658866524779197,0.988454981283708,4.611039400100708
65,1.0334721823984927,0.34557198817757045,0.6879001954062418,0.5964997265149247,0.026104813294792126,1.0334721823984927,0.6439512150320135,0.9243513508678765,0.8593431987421545,0.981237160622735,0.8736998610227071,0.8034145108269232,0.6714225754000562,0.6964545146227603,0.9491889164294425,0.5010289966804397,0.33424862493729446,0.43448344451359633,0.5916455162865989,0.6249569850797013,0.4544999525821566,0.48780280925560593,0.8694052790179404,0.6467809036474677,0.47795726899716484,0.7888022864783912,0.5480976391868313,0.644045349058633,0.48453210547916803,0.6018857637175885,0.7395843377302033,0.5909222951358696,0.06800192474764873,0.06737743035314614,0.0002679733409246168,0.9323545963059292,0.9618423323290185,1.0645307126370342,4.760614633560181
66,1.048634997145696,0.35715781609443104,0.6914771747860041,0.5993470268493349,0.029002590227967383,1.048634997145696,0.5697383863787183,0.939616219519348,0.8861095735483978,0.9735697930201005,0.9079511193022507,0.8352279698748121,0.7170741984464061,0.766053965720806,0.9181347346607603,0.520283322601404,0.3516100957354105,0.5045739682060664,0.5370022972823582,0.5861918869964412,0.41461912801667855,0.4319826545978937,0.9116233131430914,0.3930690556382384,0.24460855459744538,0.7956511476137137,0.26100581662816574,0.5836930587777239,0.43197799419898514,0.62456543403462,0.656941540428594,0.4998480884120278,0.09130406316594634,0.0907291885405131,0.0002231631358452693,0.9090476483236416,0.9472161569818446,1.077719283374873,4.316665410995483
67,1.0373305956071073,0.34041807326403534,0.6969125216657465,0.6050859303636984,0.024946860536477867,1.0373305956071073,0.6864030134182886,0.9421825338888821,0.8906853630926066,0.972243485684615,0.913924748454732,0.8403048751741016,0.7245911940004527,0.7765938141259757,0.9154037816494073,0.5138894167787774,0.3457948705707318,0.5192562740991198,0.508632364595743,0.6629457443911635,0.49582561187039254,0.575842682715393,0.7810957808841101,0.736536391275701,0.5829502220640699,0.6493521393134919,0.8507627207425947,0.6884191069049359,0.5372904746264118,0.630261227563495,0.7639736619679638,0.6377905174818806,0.05491738156954955,0.05414817549294192,0.0002708472100731087,0.945580977296985,0.9720297085767944,1.0226295034993778,4.927513122558594
68,1.0243458680131219,0.3341741651635278,0.6901717040349137,0.600708065723831,0.02401600153428841,1.0243458680131219,0.7091630977476654,0.9424195998036854,0.8911091767857534,0.9773933096747568,0.9098623265776841,0.8375888769235303,0.7205616500870573,0.7706921827413689,0.9172028100344651,0.5924156567240355,0.42087400272247083,0.5180710217453182,0.691672602148777,0.6752824454798061,0.509755791470877,0.5815187059891054,0.8050955927556848,0.7296690438816433,0.5743928701156993,0.6660649344299653,0.8067030148990946,0.7087390057522538,0.5563960785990261,0.6340867112264394,0.8051685049595053,0.6657890486951616,0.05650711527863082,0.05599581180563057,0.00019040830952900948,0.9438137798848404,0.9706796680489225,0.9748430983586744,4.726686716079712
69,1.022106869654222,0.3340190215544267,0.6880878453904932,0.5972293639047579,0.024995812949121253,1.022106869654222,0.6831219281978388,0.9380830856252763,0.8833865182170464,0.9750500829778584,0.903816751966669,0.8326251273033598,0.7132457163310298,0.7603567497761424,0.9200738758441003,0.5355191981918507,0.3656717094076355,0.47891318450071674,0.6073001414483609,0.6419160913266664,0.4726630565512941,0.5307665955147853,0.8119488425062464,0.727229942725198,0.5713757473854391,0.7093197988887474,0.7460679684617252,0.6843225898867686,0.5307390574188496,0.619839082170098,0.7713477070651082,0.634888410747905,0.05862003102883172,0.0579096320021856,0.00026803764280946337,0.941822330355005,0.9689210478306522,1.0172791535204107,4.7082788944244385
70,1.0129205503247,0.330661108801988,0.682259436358105,0.5889644666828893,0.023142713334395507,1.0129205503247,0.6475393797376967,0.9389518977773249,0.884928681188361,0.9628420137143556,0.9162186057083606,0.8345269565842591,0.7160414059328624,0.8034484843254662,0.8681064877211782,0.49285728512654403,0.3270143432753319,0.44100628532274394,0.5585255259171293,0.5708939627961102,0.3994762795300269,0.5151902704397955,0.6401036050109135,0.7111976819282145,0.5518283696077285,0.5727238088880942,0.9379848139088498,0.652368971608782,0.49859009958648737,0.583092212244025,0.7511801081395177,0.591649643283623,0.06754404451163154,0.06680478370606127,0.0002708963558009986,0.9329243199381377,0.9683890228488837,1.0502768213098699,4.256645917892456
71,1.0242756124247203,0.339403206397864,0.6848724054341967,0.5927598970857534,0.02442221084526285,1.0242756124247203,0.6487879201438155,0.9421934800531313,0.8907049278732521,0.9720004483673492,0.9141602166352643,0.838499267768617,0.7219102360424337,0.7792939193615901,0.9074402887620017,0.5447557490939176,0.374339736270894,0.4997864232170317,0.5986176178485499,0.6157514598168056,0.4448272415987635,0.4819711743954681,0.8523326244922765,0.6213049318643629,0.45064709827716476,0.7778569373466702,0.5172107514245265,0.6550778521359257,0.49793107804731396,0.63472711358019,0.7189003206318387,0.593937380258362,0.07412344094433483,0.07349252966507888,0.00021927279342695666,0.9262881975414942,0.9590213634802054,1.043200908736749,4.877077102661133
72,1.0290336446328596,0.3374432164498351,0.691590432416309,0.6015228114344857,0.024606145469905725,1.0290336446328596,0.7091870234805134,0.9406712194857747,0.8879879757719309,0.9773758385107288,0.9066236461572548,0.8287030729048603,0.707508961848022,0.7456687199728855,0.9325474052455991,0.554187186541214,0.38330493503888946,0.5051077476793076,0.6138308437747352,0.7009946440019522,0.5396395332514747,0.6157495449136959,0.813635279454669,0.745188203871448,0.5938645191020387,0.750842731699162,0.7396182069115963,0.7072682768298686,0.5560794873101063,0.6543421860662628,0.7749079338466499,0.666790011471538,0.05596003102671956,0.05467789283169266,0.0004899163161446148,0.9448321908521627,0.9693253354863004,1.0062279592860828,4.503429651260376
73,1.021890359168703,0.3305771889334375,0.6913131702352654,0.6014979007569227,0.024324759177530228,1.021890359168703,0.7079424264602278,0.9451880752835343,0.8960726107998845,0.9678337388576914,0.9235779225487838,0.8384107620596472,0.7217790374386195,0.7947953443926237,0.8870910239552952,0.5811101139484788,0.409552650745569,0.5300348097864064,0.6430785590320995,0.6679108945881829,0.5014010638437715,0.5907624266003108,0.7682358592933504,0.7436526097853173,0.591916388394967,0.6886451577848146,0.8082106922106007,0.7077710950954066,0.5561622851057317,0.6510594346410389,0.7766540336228365,0.6642245394406596,0.05688221209735643,0.05607702693332137,0.0002940924535305371,0.9436288806131481,0.9707637426721009,0.9897551048885692,4.7655558586120605
74,1.0255809968168086,0.3322277290915901,0.6933532658625733,0.6030707240782001,0.025192729713704797,1.0255809968168086,0.650992320244592,0.9327593420084861,0.8739915735255872,0.9713071245240928,0.8971544209406213,0.8308447999252114,0.7106368768424107,0.7686141496152186,0.9040401849488893,0.47283322034875197,0.309614658103505,0.4012470668051379,0.5755093646860259,0.6351109642932143,0.4653205848080774,0.49430447676352746,0.8880904628966776,0.6807205914148994,0.5159790920597768,0.6875717319281687,0.6740046369048125,0.6548773939955193,0.5003878029534425,0.587934356278013,0.7604111623591013,0.5962215920189552,0.0601862121065998,0.059321454977979235,0.0003178545022020767,0.9403606905198187,0.9679614683456306,1.0408655310218984,5.206402540206909
75,1.0086079686880112,0.32547699321400037,0.6831309737806971,0.5923135206103325,0.023488339362798302,1.0086079686880112,0.6733230347878072,0.9340478356339326,0.8762568029395771,0.9788238726410436,0.893189136780458,0.8158521278147974,0.6889782492360862,0.7337463569042957,0.9186483153804416,0.5068746284857645,0.3394722493876877,0.3738188610556422,0.7869947734317392,0.6360652518062586,0.46634580770715,0.5708627665682809,0.7180828369766177,0.7344283695182576,0.5803135530453507,0.7960562361364095,0.6816568963710671,0.6733050944062695,0.5187774648440686,0.6186210551661571,0.7763457055399664,0.6257894166034269,0.07457612639126084,0.07377395445293598,0.0003472029005157883,0.9258788426465482,0.958578565038703,1.0478770908984272,4.854732275009155
76,1.0361234796318142,0.3395527247339487,0.6965707526965574,0.6073052581738342,0.024071870584025004,1.0361234796318142,0.6584718174907165,0.9421343640944726,0.8905992709442827,0.9672443114448096,0.918295151364052,0.8382523507870082,0.7215442625210988,0.7862119804720202,0.897670288158669,0.48274449564770994,0.3181695464362751,0.45958127955958356,0.5083665218743161,0.61538861011755,0.44444861180131917,0.5952399639590805,0.6369490944639637,0.7157048046564446,0.5572743768343617,0.5894918402547259,0.9106872002295262,0.6630225653021782,0.5103591993982637,0.6076312660613525,0.7384182761816187,0.6046126368072349,0.06478757482449382,0.06368507006766985,0.00039582330839660107,0.9359191066239335,0.9679746581572211,1.0518883100964806,4.965128660202026
77,1.045972471887415,0.35469797829335387,0.6912744932553985,0.5985854396765883,0.02488889412184521,1.045972471887415,0.6546636012948435,0.9418425918189488,0.8900779643342056,0.969314226618948,0.915885205460455,0.8387283492183379,0.7222499134063789,0.7889647971439009,0.895192136530693,0.46402666107515567,0.3021059345990774,0.36824062648174277,0.6271631070493149,0.599531252753439,0.4280932751496009,0.6304943273004684,0.5714669649845777,0.7375313375608181,0.5841977385290924,0.6194644775915854,0.9112019057769588,0.6599544001519376,0.5091617154210375,0.6017910571294244,0.7512560285853861,0.600363083796471,0.07177653450093245,0.07113638206438012,0.0002481148139138896,0.928615503121706,0.9645943097137962,1.0386524688113818,4.552496910095215
