fold,image_id,image_path,mask_label_path,has_c2,has_c4,foreground_pixels,c2_pixels,c4_pixels,resunet_ds_dice_c1,resunet_ds_dice_c2,resunet_ds_dice_c3,resunet_ds_dice_c4,resunet_ds_mean_dice_present_fg,resunet_ds_minority_dice_present,proposed_amc_ordinal_dice_c1,proposed_amc_ordinal_dice_c2,proposed_amc_ordinal_dice_c3,proposed_amc_ordinal_dice_c4,proposed_amc_ordinal_mean_dice_present_fg,proposed_amc_ordinal_minority_dice_present,deeplabv3_resnet50_dice_c1,deeplabv3_resnet50_dice_c2,deeplabv3_resnet50_dice_c3,deeplabv3_resnet50_dice_c4,deeplabv3_resnet50_mean_dice_present_fg,deeplabv3_resnet50_minority_dice_present,proposed_minus_resunet_mean_dice,proposed_minus_resunet_c2_dice,resunet_minus_proposed_c4_dice,proposed_minus_deeplab_mean_dice
4,77,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_77.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0077.png,1,0,63842,3557,0,0.8865467103155691,0.433874277187092,,,0.6602104937513306,0.433874277187092,0.8765228338719706,0.28384094754653133,,,0.580181890709251,0.28384094754653133,0.8578995108361139,0.1699953553181607,,,0.5139474330771373,0.1699953553181607,-0.0800286030420796,-0.15003332964056065,,0.06623445763211366
4,78,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_78.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0078.png,0,0,69041,0,0,0.8953256010382975,0.0,,,0.44766280051914875,0.0,0.8956064947468959,0.0,,,0.44780324737344795,0.0,0.9087764869655068,,,,0.9087764869655068,,0.00014044685429920323,0.0,,-0.4609732395920589
4,79,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_79.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0079.png,0,0,72228,0,0,0.8624918347979343,,,,0.8624918347979343,,0.8668161714321311,,,,0.8668161714321311,,0.8678890092320388,,,,0.8678890092320388,,0.004324336634196735,,,-0.0010728377999077443
4,82,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_82.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0082.png,0,0,81132,0,0,0.8432964194443681,0.0,,,0.42164820972218403,0.0,0.8487562514300657,,,,0.8487562514300657,,0.8278019866294963,0.0,,,0.41390099331474817,0.0,0.4271080417078817,,,0.43485525811531756
4,85,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_85.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0085.png,0,0,80196,0,0,0.8949099177890502,,,,0.8949099177890502,,0.8942896107983355,,,,0.8942896107983355,,0.8816269465967234,,,,0.8816269465967234,,-0.0006203069907146919,,,0.012662664201612106
4,94,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_94.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0094.png,0,0,46840,0,0,0.9086252882357316,,,,0.9086252882357316,,0.910137651317905,,,,0.910137651317905,,0.9115012617920697,,,,0.9115012617920697,,0.0015123630821733958,,,-0.001363610474164667
4,101,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_101.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0101.png,1,0,96077,3560,0,0.8642395439121464,0.0,,,0.4321197719560732,0.0,0.8649907936058295,0.0,,,0.43249539680291477,0.0,0.851575371722637,0.0,,,0.4257876858613185,0.0,0.00037562484684156017,0.0,,0.006707710941596279
4,106,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_106.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0106.png,1,1,16927,381,9855,0.7544628875665519,0.6402877697841727,0.5376673040152964,0.7817312368293078,0.6785372995488322,0.6532287702095924,0.825929938605995,0.8964539007092198,0.6698717948717948,0.7854187999180832,0.7944186085262732,0.7839148318330326,0.744390857622143,0.8947368421052632,0.6572065204644072,0.8112238400475442,0.7768895150598394,0.7877224008724047,0.11588130897744098,0.25616613092504714,-0.0036875630887753807,0.01752909346643383
4,107,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_107.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0107.png,0,1,14856,0,10382,0.7536664180959483,0.0,0.5614108754986353,0.8218563473941434,0.5342334102471817,0.4610890742975929,0.8533633549113425,,0.6454299396210702,0.8212510024057739,0.7733480989793956,0.733340471013422,0.814404432132964,0.0,0.592565193267986,0.8117365571086765,0.5546765456274065,0.46810058345888744,0.23911468873221386,,0.000605344988369505,0.21867155335198907
4,118,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_118.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0118.png,1,1,59485,2126,14810,0.855453122282136,0.36427167503821795,0.7919552774003875,0.5910738842355294,0.6506884897390678,0.5824336122247117,0.797784863232086,0.40306862948372385,0.7487828427042462,0.3999401585797636,0.5873941234999549,0.5172638769225779,0.5092989985693849,0.0776173285198556,0.7322597202617734,0.46738847986141185,0.44664113180310644,0.42575517621434694,-0.06329436623911289,0.038796954445505905,0.1911337256557658,0.14075299169684846
4,119,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_119.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0119.png,0,1,81261,0,54641,0.0,0.0,0.6616493194555645,0.7944548696737176,0.3640260472823205,0.48536806304309404,0.6137787056367432,0.0,0.639160096409167,0.7708333333333334,0.5059430338448109,0.4699978099141668,0.5977382875605816,0.0,0.7292984146448279,0.850299294678514,0.5443339992209808,0.5265325697744473,0.14191698656249035,0.0,0.02362153634038422,-0.03839096537616993
4,125,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_125.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0125.png,0,1,16499,0,2524,0.6394541245278421,0.0,0.7664134205788063,0.5660377358490566,0.49297632023892624,0.4441503854759543,0.7786236297198539,0.0,0.782004277421326,0.19510513615994485,0.43893326082528117,0.32570313786042365,0.812663919070813,,0.7435867672663958,0.0,0.5187502287790696,0.3717933836331979,-0.05404305941364507,0.0,0.37093259968911174,-0.07981696795378845
4,136,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_136.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0136.png,1,1,27246,894,18498,0.13773660894079742,0.540720961281709,0.5276662593820911,0.8066131149729645,0.5031842361443906,0.6250001118789216,0.1694915254237288,0.5712338104976141,0.5931383836058024,0.810990432436049,0.5362135379907986,0.6584542088464885,0.14704370179948587,0.017738359201773836,0.4339416365318308,0.7744664321629728,0.34329753242401584,0.4087154759655258,0.033029301846408066,0.030512849215905136,-0.004377317463084451,0.1929160055667828
4,139,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_139.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0139.png,1,0,30042,3273,0,0.807986557279826,0.5093842097099426,0.5417735956658112,0.0,0.4647860906638949,0.35038593512525124,0.8094235916716046,0.6219208414060338,0.5553326646606486,0.0,0.49666927443457176,0.39241783535556074,0.783989834815756,0.590129259694477,0.5837999253452781,,0.6526396732851704,0.5869645925198776,0.03188318377067684,0.11253663169609118,0.0,-0.1559703988505986
4,141,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_141.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0141.png,1,0,53045,4759,0,0.8604473219540907,0.5482379205868283,,,0.7043426212704595,0.5482379205868283,0.8528442126715818,0.5058510209022677,,,0.6793476167869248,0.5058510209022677,0.8171251127756447,0.40492627160766553,,,0.6110256921916551,0.40492627160766553,-0.024995004483534755,-0.04238689968456055,,0.06832192459526965
4,146,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_146.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0146.png,1,1,51806,4321,8758,0.8542422469280281,0.5854736260701464,0.7465389440072985,0.7146312502748582,0.7252215168200828,0.682214606784101,0.8522428914585777,0.6499305417741615,0.7815804060851177,0.7543983110485574,0.7595380375916035,0.7286364196359455,0.8048082045817795,0.5716757504974479,0.7036218483604709,0.6836612173270528,0.6909417551916878,0.6529862720616572,0.0343165207715207,0.06445691570401513,-0.03976706077369918,0.06859628239991578
4,150,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_150.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0150.png,1,1,32528,4069,1530,0.6700941847403439,0.4631096687983201,0.8469481648093242,0.752828765401056,0.6832451959372611,0.6876288663362334,0.7199853587115667,0.38501503964998635,0.8658388117847577,0.8424418604651163,0.7033202676528567,0.6977652372999534,0.6973616730298022,0.46405726469692354,0.8224181991281254,0.6803717262742889,0.666052215782285,0.6556157300331126,0.020075071715595638,-0.07809462914833376,-0.08961309506406023,0.037268051870571695
4,155,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_155.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0155.png,0,0,44460,0,0,0.8994328282400745,0.0,,,0.44971641412003727,0.0,0.8897958340221525,0.0,,,0.4448979170110762,0.0,0.8922920409532674,0.0,,,0.4461460204766337,0.0,-0.0048184971089610396,0.0,,-0.0012481034655574819
4,156,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_156.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0156.png,0,0,27252,0,0,0.8736487435069493,0.0,,,0.43682437175347466,0.0,0.8725709951967642,0.0,,,0.4362854975983821,0.0,0.870420735602811,0.0,,,0.4352103678014055,0.0,-0.0005388741550925724,0.0,,0.0010751297969766038
4,162,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_162.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0162.png,1,1,89941,5669,5284,0.6783175355450237,0.15751616134025312,0.802642170557318,0.42445507708665603,0.5157327361323127,0.4615378029947424,0.6294697903822442,0.054647599591419814,0.8041256912396844,0.3155317521040551,0.4509437083293508,0.3914350143117198,0.3227307990690458,0.26823876197494473,0.7825576238478227,0.29465449804432853,0.4170454207340354,0.4484836279556987,-0.06478902780296192,-0.1028685617488333,0.10892332498260093,0.033898287595315435
4,164,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_164.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0164.png,0,0,66196,0,0,0.8161620768953,,,,0.8161620768953,,0.8289086304205289,,,,0.8289086304205289,,0.8145930776426566,,,,0.8145930776426566,,0.01274655352522891,,,0.01431555277787222
4,168,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_168.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0168.png,1,1,50685,5031,17832,0.7531495762388333,0.36062229023208364,0.5902321742562888,0.8059231704699907,0.6274818027992991,0.5855925449861211,0.766506824050166,0.3297419193184665,0.6053478020728419,0.7943368107302533,0.6239833390429319,0.5764755107071872,0.7017587522814004,0.3798607777244359,0.5973413525612549,0.7825207078313253,0.6153703975996041,0.5865742793723387,-0.0034984637563671983,-0.030880370913617117,0.011586359739737428,0.008612941443327804
4,192,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_192.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0192.png,1,1,35017,4994,3908,0.7372728533777223,0.3893910967081699,0.7825800841382876,0.6041038020519011,0.6283369590690202,0.5920249942994529,0.726208574034661,0.46476540938362465,0.8035283194057568,0.6862218067079584,0.6701810273830002,0.6515051784991133,0.6610780984719864,0.4510913500404204,0.7938868046125164,0.6460666576710296,0.6380307276989882,0.6303482707746554,0.04184406831398002,0.07537431267545475,-0.08211800465605734,0.03215029968401206
4,200,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_200.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0200.png,1,1,39513,345,23764,0.5857757737241238,0.001672940192388122,0.5963267237300529,0.7845146003205798,0.4920725094917862,0.46083808808100696,0.5479329608938548,0.0,0.6065555262860799,0.7612103798150309,0.47892471674874143,0.45592196870037033,0.4134237772224206,0.0,0.5687180564307218,0.7543836369495573,0.43413136765067495,0.44103389779342644,-0.013147792743044784,-0.001672940192388122,0.023304220505548923,0.04479334909806648
4,204,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_204.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0204.png,1,0,35948,21677,0,0.4977293369663942,0.6489049836178652,0.6682318791086826,,0.6049553998976474,0.6585684313632739,0.5441103992114342,0.6239326436350622,0.4309453064817872,0.0,0.3997470873320709,0.3516259833722832,0.04341926729986431,0.5949937785821631,0.4183656181171288,,0.35225955466638537,0.506679698349646,-0.20520831256557642,-0.024972339982803016,,0.04748753266568556
4,214,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_214.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0214.png,1,0,86577,2073,0,0.8232482857424075,0.635524798154556,0.31159080244016896,0.0,0.4425909715842831,0.31570520019824166,0.8316312325288726,0.6837857666911226,0.41114982578397213,0.0,0.48164170625099184,0.36497853082503157,0.7922908855199853,0.660455486542443,0.8211764705882353,,0.7579742808835546,0.7408159785653392,0.03905073466670872,0.048260968536566584,0.0,-0.2763325746325627
4,215,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_215.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0215.png,0,0,51835,0,0,0.886189270439178,0.0,,,0.443094635219589,0.0,0.8969163976399867,0.0,,,0.4484581988199933,0.0,0.8732211784964544,,,,0.8732211784964544,,0.005363563600404353,0.0,,-0.4247629796764611
4,217,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_217.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0217.png,1,0,69219,14855,0,0.8162584679520584,0.5955644156491403,0.6066066066066066,0.0,0.5046073725519513,0.40072367408524895,0.8204411750729431,0.6006137658921525,0.5662564651328696,0.0,0.4968278515244913,0.3889567436750074,0.8243139061045085,0.6422697368421053,0.6178535606820461,,0.6948124012095533,0.6300616487620757,-0.00777952102745999,0.0050493502430122295,0.0,-0.19798454968506202
