class_id,class_name,image_level_percent
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.36849975585937
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,12.22190856933593
4,C4,9.82208251953125
4,C4,17.291259765625
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,7.90519714355468
4,C4,3.75938415527343
4,C4,3.96041870117187
4,C4,8.46328735351562
4,C4,0.0
4,C4,0.45509338378906
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,3.94554138183593
4,C4,7.59735107421875
4,C4,9.37004089355468
4,C4,3.70330810546875
4,C4,5.649566650390621
4,C4,20.84388732910156
4,C4,6.62117004394531
4,C4,9.85527038574218
4,C4,13.317489624023429
4,C4,23.00987243652343
4,C4,0.0
4,C4,0.96282958984375
4,C4,0.27351379394531
4,C4,0.43296813964843006
4,C4,1.42478942871093
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,5.13954162597656
4,C4,2.07977294921875
4,C4,5.9719085693359295
4,C4,7.05642700195312
4,C4,8.6090087890625
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,9.776687622070309
4,C4,9.58709716796875
4,C4,5.387115478515621
4,C4,3.34091186523437
4,C4,3.69987487792968
4,C4,0.5733489990234301
4,C4,0.3448486328125
4,C4,0.58364868164062
4,C4,4.021453857421871
4,C4,5.00373840332031
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,6.47125244140625
4,C4,6.56089782714843
4,C4,0.52719116210937
4,C4,1.42555236816406
4,C4,2.01568603515625
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,6.8023681640625
4,C4,0.0
4,C4,12.0147705078125
4,C4,0.34141540527343
4,C4,11.69586181640625
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,1.81083679199218
4,C4,1.07536315917968
4,C4,2.22434997558593
4,C4,2.93807983398437
4,C4,1.49078369140625
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
