epoch,variant_name,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
16,amc_focal_tversky,1.5567905482920734,0.4241128441962329,0.7092435549605977,0.6132863296026533,0.03705740920717786,1.1679098430004986,0.5,0.0,0.85,0.6709522914691709,0.9369914381723773,0.8814523907139704,0.9760560236010538,0.9009334744616314,0.827843533911151,0.7062568503959444,0.7552646656797936,0.9158546614144357,0.46170778492488085,0.3001430940104799,0.38903870838581267,0.567760563017146,0.6468340586651283,0.47801532606343844,0.5402521872354015,0.8058045529885026,0.7513167000404992,0.6016871532316218,0.6906245099855779,0.8237039303945346,0.6719255193854148,0.5215256059253711,0.5937950178216465,0.7782809269536548,0.6199528478768361,0.05042212318104666,0.04949662408106788,0.000355110410107098,0.950148265508825,0.9740292692744479,1.001009607856924,7.699134826660156
17,amc_focal_tversky,1.5639705779877575,0.43374266661703587,0.7070731026205149,0.6104994578795,0.03660358517531263,1.179050806571137,0.5,0.0,0.85,0.6625867489909054,0.944432382308192,0.894715190651042,0.9636501746239216,0.9259661121783774,0.8347873819084279,0.7164249416348352,0.807445400206434,0.8640459914463154,0.4853852800841415,0.3204678217514657,0.381798838600983,0.6661081178623336,0.615982825384711,0.4450687727599435,0.660687001545101,0.5769449048547705,0.7274506260571872,0.5716482526750889,0.5895290417233835,0.9496151214141706,0.6659015283586169,0.5134024472053333,0.6098650705189753,0.7641785338943976,0.6096062438420132,0.06027394088539599,0.057916815511629756,0.0009133292318276838,0.9411698552565425,0.9705254417811244,1.0023505728353153,7.73371434211731
18,amc_focal_tversky,1.5613419738682834,0.4215475737371228,0.7133949080651457,0.6194058392535556,0.03604256679748439,1.1669657494534145,0.5,0.0,0.85,0.44890923031242347,0.9227028758450999,0.856498040472285,0.9752891713568165,0.875497229185855,0.8315979003241808,0.711739477834654,0.7686792319172576,0.9057349876645981,0.27207267087625603,0.15745608411334513,0.1647351008384289,0.780868414494704,0.46707633252387026,0.30469640624238287,0.34917335377926667,0.7051945562583595,0.32849039189454315,0.1965231849710184,0.8795956903252843,0.20195605880926928,0.4748093239047126,0.3426037882903501,0.5405458442150594,0.6484385043067328,0.3558797984315565,0.11714253991973578,0.11619070121945196,0.0003982787089605993,0.8834110200715874,0.9293855408207582,1.24003281918439,7.371171951293945
19,amc_focal_tversky,1.5384216416965832,0.4165054600347172,0.7038236538117583,0.6076089661907066,0.03428702489790422,1.1428805210373618,0.5,0.0,0.85,0.6043287694241688,0.9312900635900195,0.8714151818578737,0.9784597864583569,0.8884591058122772,0.8278325563485824,0.7062408709883651,0.7568079795012154,0.9135687476702133,0.44780656139272557,0.28849919749340375,0.34277541560975827,0.6456394524502552,0.5592472199222775,0.3881632072173468,0.3974734674481166,0.94308952256383,0.6159841876624231,0.4450701951316852,0.8232153014788948,0.4921047821854774,0.6127176313315021,0.45699336770770027,0.5800680410094963,0.748600626217444,0.5410126563258087,0.07354740546100448,0.07229760074299167,0.000467502140760431,0.9272348971162478,0.9590588622923295,1.0253781486641278,7.381723403930664
20,amc_focal_tversky,1.598403806036169,0.4576441432264718,0.711965723471208,0.6155607429417697,0.04110016568434234,1.2101356502283702,0.5,0.0,0.85,0.6239957082147236,0.9424849780770579,0.8912260899739106,0.9693570787651374,0.9170625634858787,0.8387900166409916,0.7223413755147376,0.7850882906219329,0.9003777923005452,0.41247335283325975,0.2598213728061832,0.37079190949603213,0.4647126051575138,0.595333419314466,0.42382543124498573,0.46880665550212375,0.81540363893302,0.6815407210785271,0.5169220862369308,0.7999049348001168,0.5936906264743509,0.6320343774668111,0.48072756645070935,0.6061479476050514,0.6935461657163575,0.5631158310754176,0.06560158903668294,0.06531950912429364,0.00012788701910332583,0.934552603856603,0.965158963294297,1.0472764332186093,7.247600555419922
21,amc_focal_tversky,1.5168802643364125,0.40082222020084207,0.7002032521096143,0.604543552141298,0.03124712774561803,1.1358301849527792,0.5,0.0,0.85,0.5695699200565856,0.9358826367224502,0.8794919329573495,0.9669453065553306,0.9067535976419773,0.8385969501785128,0.7220550611671022,0.8058103661359509,0.8741647166842259,0.4418513110278572,0.2835745485363989,0.35035011855198667,0.5980425012674248,0.5293595194424973,0.35995168529688726,0.36743719795484253,0.9464345446823188,0.5238686191776134,0.3548929492209251,0.8592670136767707,0.3767942227832661,0.5834190999566201,0.43011856105532836,0.5957161740798878,0.6988589963543088,0.4983598165493226,0.08184323577163527,0.08127134157899049,0.00023601335533950663,0.91849264506567,0.9552830014000605,1.0738386891104958,7.493906259536743
22,amc_focal_tversky,1.5302762213078411,0.41636123169552197,0.6993401226672259,0.6004525097933683,0.03286734197701497,1.1434862044724552,0.5,0.0,0.85,0.664951847560333,0.9418360085089237,0.8900662053164059,0.9756301122203149,0.9103046629672514,0.8353669497098682,0.7172791030632033,0.7694997029959628,0.9135659021344321,0.4647007508489709,0.30267763832095623,0.42493394015794356,0.5126790578570191,0.6324600301045415,0.4624801059035152,0.5760149686454865,0.7011692543607173,0.7389830973078233,0.5860215638110399,0.61898543445503,0.9166953572293453,0.667877706992801,0.5171146027746786,0.5973585115636058,0.7610273928953786,0.6120479594204452,0.054784726499962785,0.05433737820645797,0.00021219352683060465,0.9454504282667114,0.9735975981022549,0.9970923621546138,7.5592687129974365
23,amc_focal_tversky,1.5012833015485243,0.39151966758072376,0.697224878452041,0.6010530672290109,0.0320970328413585,1.1201222776011988,0.5,0.0,0.85,0.5399228737342737,0.9364645163852112,0.8805202372771962,0.9764192286095587,0.8996511263943326,0.8394327708377959,0.7232952557550413,0.7727783914808672,0.9186707933258864,0.4500944394582641,0.29040120309068596,0.36876272423460504,0.5774535330359639,0.5325118949923352,0.36287305714791734,0.37418416161369367,0.9231020757929046,0.4065025906735619,0.2551008795460723,0.8535719628454865,0.2667754782822953,0.5571354239904892,0.4079175988849292,0.592324310043663,0.6715004701092626,0.46303630837472043,0.08785421459747587,0.08753625383840966,0.00014162272022924733,0.9123221234413611,0.9496046151229479,1.1090695573524996,7.717261075973511
24,amc_focal_tversky,1.498869394714182,0.38703910329125146,0.6992106051607565,0.601990882307291,0.02941146081006578,1.116242301735011,0.5,0.0,0.85,0.6420784256550001,0.9410571361017661,0.8886760260487514,0.9711343072759169,0.9127870481369272,0.837281473006699,0.7201067614978522,0.7874165354531336,0.8938890222075057,0.5097964849468453,0.34209856559670043,0.4562878072956314,0.5775222775041825,0.5995449765608802,0.42810726979904584,0.44533056425959616,0.9171449296605397,0.6466358896506937,0.47779890474840186,0.7800487552987895,0.5521934466504065,0.6483147060412795,0.4920278754105001,0.6172709155767877,0.7351874190056585,0.5853257837194731,0.0658155429582278,0.06430506975435211,0.0005572307321191653,0.9351376995135288,0.963885436109324,1.0120534707199444,7.589012384414673
25,amc_focal_tversky,1.4902463893998752,0.38255482217804954,0.6966562298211184,0.6005918596955863,0.02874561404579171,1.1073941920291295,0.5,0.0,0.85,0.6552734456641323,0.9485855262494552,0.9021994179571413,0.9629926978096695,0.9346030868768951,0.841300980263781,0.7260737826940645,0.8385717435881933,0.844048040232078,0.4255017611137643,0.27024594286923725,0.29123554473523117,0.789461473022025,0.6317554297646045,0.461726977404278,0.5768583441499786,0.6982000774240812,0.7464091810526838,0.5954169173634102,0.76151621291723,0.7318898792445783,0.6612418380487084,0.5133659050827475,0.6170454613476583,0.7658998674806906,0.6012221239770176,0.07499205368472507,0.0746891393165422,0.00015145718409143532,0.9251594034993663,0.9616761986330928,0.9950483387166803,7.800992012023926
26,amc_focal_tversky,1.4879270683635364,0.37803035678172653,0.6976581168445674,0.6021142649379644,0.03088915609326002,1.1118145835670559,0.5,0.0,0.85,0.6019751990868545,0.9302249821797947,0.8695519774571288,0.9834700841052979,0.8824491565169669,0.8164621519120963,0.6898487895686256,0.7138073792810121,0.9536025905757708,0.4312821941350404,0.27492656265046983,0.4786121473780779,0.3924707621183271,0.5891587223285594,0.41759390772926036,0.42941438566490514,0.9381584337779229,0.5962610251992896,0.42476631047730296,0.8086171761280342,0.4722424118774478,0.6082910233937464,0.45178389260641466,0.6076127721130073,0.6891185495873672,0.5389006472209631,0.06899740102032875,0.06861445026533017,0.0001587280795366373,0.9312268216551332,0.9614750373615281,1.0591360574418849,9.040040731430054
27,amc_focal_tversky,1.5071768950332294,0.39926276643845166,0.6952323893254454,0.6011404391716827,0.030145822910443796,1.1211152896285057,0.5,0.0,0.85,0.6209755930270113,0.9301704490769971,0.8694566795939466,0.9829923140116993,0.8827359392719909,0.8226171360036459,0.6986827829406844,0.728524401885872,0.9446197083705186,0.42322528330653003,0.2684120177890995,0.3169122488946526,0.6368745327523878,0.5968760084166879,0.42539077943009257,0.4625406358306147,0.8411791015044766,0.662953888371621,0.49583472298065623,0.7826008989361557,0.5750396354810632,0.6264180790246212,0.4720800757851332,0.5726445463868237,0.7494282445271115,0.5610183933649463,0.06452631022525715,0.06417866853618927,0.00015703681182089777,0.9356642946519899,0.9643913330065726,1.034132109446959,8.573369026184082
28,amc_focal_tversky,1.500600747086785,0.397003981877457,0.6937985494732857,0.595976708964868,0.029847657414476005,1.1180986179546877,0.5,0.0,0.85,0.5922759595684207,0.9398608497124201,0.8865447988195398,0.9701819719128957,0.91137754382037,0.8457118248621305,0.7326695734027752,0.8068511232991131,0.8885052685094947,0.40205775530922844,0.2516096915549243,0.2890466569597808,0.6601703144199548,0.5933337449830122,0.4218013639460247,0.44184938649910993,0.9028778465574121,0.5796745488162879,0.40812797400284695,0.8195978806382309,0.44841011778005396,0.6051944684926647,0.4535521507266428,0.5893362618490587,0.724990886816729,0.5250220163695095,0.07540062632206182,0.0731832929699079,0.0008356338133253749,0.9259810732167667,0.9570440919891561,1.0359731885519894,7.450268745422363
29,amc_focal_tversky,1.4840959798205982,0.3885813597589731,0.6889659525318579,0.5914802571589296,0.03034840791819575,1.108085410161452,0.5,0.0,0.85,0.6899933376775551,0.9417324351368078,0.8898812232410721,0.9779834056007369,0.9080728437280341,0.8330202449064719,0.7138257894111533,0.7607924491763162,0.9204008790808498,0.5212967098656838,0.35253638329183157,0.42786500253586474,0.6669330514809564,0.6559586598892753,0.4880494671653747,0.5694991060407133,0.7733691137946166,0.750857207172789,0.6010979781369576,0.7121974096088978,0.7939550046967175,0.690283205458555,0.5388774045013294,0.617588491840448,0.788664512263285,0.6427041923092494,0.05323629514251355,0.05305092187852239,9.229389202949948e-05,0.9468567842294481,0.9728586065443905,0.9669986868446524,7.704972743988037
30,amc_focal_tversky,1.463122470812364,0.37398991869254544,0.685442293909463,0.5896675363183022,0.027688279359029944,1.0885650346224958,0.5,0.0,0.85,0.6660361206116757,0.9383736370206895,0.8839019731831746,0.9792530044851118,0.9007705555172689,0.8294062465922066,0.708534659592764,0.7515755701581841,0.9252188454143674,0.5054666403213913,0.33821034307998926,0.48513294614985697,0.5275794213433934,0.6258357061153537,0.4554300449374718,0.4913717160328865,0.8616175624936252,0.7115884831783303,0.5522990705125946,0.6997452438673337,0.7238395198687152,0.6680742690518204,0.5136185295307049,0.6069563690520654,0.7595638372800253,0.614296943205025,0.05740370106872855,0.05705032484031616,0.00015987928918215295,0.9427897958705017,0.9703567397311452,0.9867816933176734,7.378292798995972
31,amc_focal_tversky,1.4449451518329708,0.3568297438323498,0.6855035061863336,0.5899385105479847,0.02641215651634742,1.0764263319698246,0.5,0.0,0.85,0.5231910082601279,0.926999823131027,0.8639325911725599,0.9836783257395789,0.8764969951956499,0.8262048302671985,0.7038747914214649,0.7371974539830137,0.9396566197121602,0.41256121868940715,0.2598911048077052,0.29007351144557536,0.7141003497374208,0.538361996994484,0.368327859488785,0.3803474057874001,0.9209823089672555,0.3815605272194068,0.23575829287199657,0.8547253820095477,0.24559971776986148,0.5396721432926241,0.39196301214748797,0.5655859383063843,0.7050847490466745,0.4441612476344326,0.08895159952535951,0.08880880709820771,6.966422995815913e-05,0.9111215286718342,0.9479261669168112,1.10393279384483,7.8359010219573975
32,amc_focal_tversky,1.4598131640390917,0.37798071440986614,0.6807767999443141,0.585122727196325,0.026790221544532953,1.0849428800019352,0.5,0.0,0.85,0.567154620628374,0.9357215091100521,0.8792073852094894,0.9764150390392394,0.8982841967148039,0.8369863577737044,0.7196702836361454,0.7672493758381248,0.920667885188318,0.4267805458901664,0.27127845690901997,0.3219312201688759,0.6329131327712929,0.5598389623944897,0.388733584492265,0.41161191074017023,0.8749036896721173,0.5002413501566435,0.3335479013299184,0.802361155427016,0.3634052935150673,0.580961804053751,0.42830755659183717,0.5757884155435468,0.6979725002866989,0.4956202861470998,0.0797283011723126,0.07958314268132978,7.100143580681298e-05,0.9203458558828634,0.9549390772398877,1.0947217846458608,7.587223291397095
33,amc_focal_tversky,1.459018192508004,0.37815354324199935,0.6800409159199758,0.5836954858492721,0.02657242875615008,1.0897600501775742,0.5,0.0,0.85,0.6865299536383338,0.9505540980630064,0.9057676020350744,0.9647822163663105,0.9367395389291685,0.8501638353883959,0.7393782362686144,0.8255480469578974,0.8762927031925922,0.5206005073329393,0.3518998822923759,0.4636891013589418,0.5934366218967808,0.6483696126436098,0.47969446285662076,0.6697461619819609,0.6283154243103944,0.7409575393006244,0.5885087774474546,0.6227030968764831,0.9146551394360959,0.6900228736663924,0.5398703397162664,0.6454216017938208,0.7531749722089658,0.6366425530923912,0.05205454145844424,0.05184630185011614,8.824411125190766e-05,0.948065454038632,0.9753755968298146,0.9902964505282316,7.453815937042236
34,amc_focal_tversky,1.4471229070966893,0.36858247830109164,0.6797302968122743,0.5820682780309157,0.027697606444813904,1.0777598402716897,0.5,0.0,0.85,0.626122509314297,0.9409787049647866,0.8885361506668273,0.9741748245195126,0.9099704236834862,0.8467462499472117,0.7342237126117764,0.7967820357518087,0.9033959572524602,0.43354484564636064,0.2767681184114413,0.30662079232957196,0.7397678155585282,0.6222513593976075,0.45164360251195074,0.485306804361447,0.8668643612322886,0.6398955801146736,0.47047533318700985,0.7902385385297335,0.5376143903361456,0.6356095087764634,0.4832776916805446,0.5947370427431403,0.7619106310948557,0.5652305950528805,0.06658612449613076,0.06553671597189431,0.0003834836305397771,0.9340798003975659,0.9630129964962972,0.9898465736345812,7.938175678253174
35,amc_focal_tversky,1.4446342221715234,0.3661929201334715,0.679215098646554,0.5841455551033671,0.025502934571374102,1.07153431461616,0.5,0.0,0.85,0.6366385378809152,0.9362076913523051,0.8800662344912262,0.9817144539897831,0.8947329043247988,0.8408850297057773,0.725454377914153,0.7650370547732722,0.9334277418871361,0.48128308505736905,0.3169011158840944,0.38023458100918783,0.6554785044640375,0.5932909081939644,0.4217580675704984,0.4415270213464977,0.9040279328138813,0.6592386214315384,0.49168974581846264,0.7407591983882547,0.593881896892468,0.6436744110971623,0.4889508267968021,0.5818894638793031,0.7717040190143807,0.577937538227624,0.06013021979193521,0.059872416393194766,0.00012289274797100972,0.9400046908588342,0.9677369161519216,0.9810087409886447,6.797415733337402
