epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
13,1.0965908528728918,0.45832094726761974,0.9483268222974229,0.901731490736582,0.9613914496992018,0.935612512356139,0.833543297329669,0.7145942883447503,0.8117947465811952,0.856489245045946,0.508047195125851,0.3405249773760145,0.38570516436225305,0.7440541286936899,0.5689648860923142,0.3975897450473164,0.5001573226544503,0.6597243838252148,0.17287664389734408,0.0946168430937791,0.794123515913003,0.09699610041432506,0.5208580056112946,0.3868314634654651,0.6229451873777254,0.589315964494794,0.4166295750385031,0.11086048578513204,0.11078751832140896,3.6483731861539995e-05,0.8891759979467295,0.9248894100514128,1.2048529982566833,6.612828731536865
14,1.0867506495930932,0.5512890249796699,0.9410198091198794,0.8886094539103663,0.9747035854699895,0.9095863521056956,0.8288668645520827,0.7077477696291723,0.7463802201711535,0.9318509101712318,0.43405318822632977,0.2771825868943143,0.3686859524866214,0.5275945871305977,0.6221222556397003,0.45150758707444666,0.5463824098872896,0.7222395150463063,0.505165684548842,0.33794092049350455,0.835734181132595,0.36198513282961475,0.5975519982417387,0.4435947160228595,0.6242956909194148,0.6359175362944376,0.5204470428049573,0.08388353678667208,0.08371100824791222,8.626426937993324e-05,0.9162027274827078,0.9454672747064718,1.1277373351834037,6.577924728393555
15,1.0844052251089702,0.6570311896515733,0.951119454560582,0.9067948287305874,0.9484490775951931,0.9538049109798263,0.8269262828680444,0.7049226922326706,0.8651881797972552,0.7919052351995349,0.5744102930664634,0.4029281989570674,0.4772407492005307,0.7212648439657154,0.7177409173654256,0.5597471892269461,0.6315378330729277,0.8311968835186548,0.622310660784007,0.4517060871924491,0.8621508183985,0.486869363880058,0.685347038520985,0.5298260419022833,0.7090293951173035,0.7078090816409909,0.6381539570719653,0.06968858513023916,0.06665139705720859,0.0012563810756647995,0.9320922218671266,0.956160017256125,1.0206491202116013,7.0288214683532715
16,1.0763310133056208,0.616114407236534,0.947819959947022,0.9008153774702842,0.9579312895589297,0.9379198586105962,0.8239568952151027,0.7006179381203954,0.8257397064122469,0.822181765780558,0.46056706173095396,0.29917968511757337,0.3306531405199334,0.7586357359844927,0.6201985554111521,0.4494839151266133,0.7767027955320321,0.5161876554388913,0.6982967752413063,0.5364485252548673,0.59833620344759,0.8383560809163515,0.6507548218996287,0.49643251590486237,0.6328579614779506,0.7338403095300734,0.5930207974611374,0.10093337123644272,0.09146332809656864,0.0031966771416296128,0.9053399947618017,0.931833230821354,1.1089735586534848,6.202924489974976
17,1.0748729116537354,0.6546441209493175,0.9420151688610698,0.8903862712728899,0.9675943955065057,0.917753530240899,0.831035429914762,0.7109158405495258,0.7732871022501503,0.89810503957416,0.500259876546253,0.33356437473594164,0.4532172134823195,0.5581993924329987,0.6936784595873147,0.5310166280869655,0.6065748238213607,0.8099927370138497,0.7111969237259029,0.5518274566677467,0.7607553195181532,0.6677004630757575,0.6840426724435582,0.5318310750100449,0.6484586147679959,0.7334994080241914,0.6350450866198236,0.05457408447581696,0.0526491033161461,0.0009442913595892932,0.9464066053242646,0.9668589081641127,1.0649492740631104,6.516005992889404
18,1.0637791949239643,0.6385388666863192,0.947308228745383,0.8998913590977958,0.9726005241746549,0.9232980353525505,0.8457521898433152,0.7327301662617041,0.7911721535363574,0.9084207741908694,0.4766750227276338,0.31291748631415345,0.3542597403295082,0.7283623308477918,0.6153902447948958,0.44445031712472455,0.6901836174752913,0.555222275672752,0.7544802248174293,0.6057553158534444,0.715220761638532,0.7983000243723617,0.6730744205458186,0.5239633213885067,0.6377090682449222,0.7475763512709437,0.6155151641133196,0.07308969154111532,0.07269814615661409,0.0001854046680504252,0.9271164491753355,0.9558954247420078,1.0789074816487052,5.674982309341431
19,1.0470908365466378,0.5763372919487978,0.9420823204704415,0.8905062640501223,0.9592509836236149,0.9255174202494045,0.8255917429160637,0.7029853016922869,0.8234081030956742,0.82778699535414,0.4415554556341766,0.2833308745123545,0.2997488921421555,0.8380005523335632,0.5724120303950013,0.40096445373757444,0.7038466126501113,0.48234088243707823,0.6319595728281268,0.4619451006536159,0.5326250882521052,0.7768401169875226,0.6178797004433421,0.46230643264895793,0.5899071740350116,0.731242136778076,0.5486423529524349,0.1075304861514706,0.09332389899910368,0.005665724798990179,0.9010103762019062,0.9243880191005261,1.1423011964017695,6.522340297698975
20,1.0720650560476563,0.683498846686379,0.9479001049548822,0.9009601744273846,0.9693581342074523,0.9273715054722017,0.8454384500729862,0.7322593153448002,0.8005876034206248,0.8956128394203838,0.5693567190408952,0.3979725251001758,0.4696000975896616,0.7229273681303108,0.6915544248808829,0.5285312878358933,0.7328134128229595,0.6546937440850475,0.7356055283418232,0.5817848344252259,0.6162686358285127,0.9122593224469343,0.7104887805841469,0.5601369906765239,0.6548174374154397,0.7963733185206691,0.6655055574212004,0.05212608851477269,0.05208699806317099,1.810505126815597e-05,0.9478948968855608,0.9712360354483027,0.9781925502148542,5.36132025718689
21,1.0570112920620225,0.6753877211889208,0.9493020526430507,0.9034966281518282,0.9650387380575605,0.9340703620763077,0.8435401779718933,0.7294158966046569,0.801976656660002,0.8896473512107114,0.5401231770323843,0.3699785958204542,0.47534259228157744,0.6253465893399267,0.7063657641859309,0.5460320580812574,0.66671783850167,0.7510273509594136,0.7236234034207901,0.5669356562633301,0.8218228299182072,0.6463867901535068,0.7034131306527496,0.5530905516924247,0.6914649793403641,0.7281020204158897,0.6567041148797017,0.05417487190622201,0.05406860647106296,5.145924615969687e-05,0.9458799342827774,0.9674095629485612,0.9991969899697737,5.131761074066162
22,1.0506875650449232,0.6865846170348878,0.9496511340904982,0.9041292516350663,0.9672855678617112,0.9326481693805599,0.8443758622188055,0.7306665157064064,0.8178811285846401,0.8726446241021868,0.524362965525183,0.3553468456501603,0.402068782600996,0.7535708367853767,0.7130369906709169,0.5540462200561893,0.7169535434447236,0.709162995871709,0.769756813180591,0.6256948393842932,0.7167384680045856,0.8312454301729935,0.712883157898874,0.5664386051992623,0.6634104806587363,0.7916559717330665,0.669052256458897,0.05974523677564309,0.05965023778785938,3.941006043429057e-05,0.9403103521517063,0.9657064938554729,0.9957177395170386,6.354546546936035
23,1.079516133124178,0.6695065579675856,0.9485788409178993,0.9021873230571247,0.9485058704607665,0.9486518226034223,0.8309194112059896,0.710746050503791,0.850650209981944,0.8120831733554646,0.49965335921583454,0.3330252793812286,0.40702382400471243,0.6468655067660509,0.6786220451385061,0.5135714900054004,0.7243412954670879,0.6383315883301534,0.7764399851356151,0.6345745003947951,0.7313068763124909,0.8275103582743829,0.6964087001739864,0.5479793300713038,0.6783305514415588,0.7311976566815129,0.6515717964966519,0.05947534890050125,0.05923989869374374,8.28104339356263e-05,0.9406772908723207,0.9671391537703261,1.0635394128886135,6.419190406799316
24,1.04234157231721,0.6508248309585196,0.9458634458558047,0.8972873980484508,0.9690443679246872,0.923765655114822,0.84599535185334,0.733095272373482,0.8127759754581327,0.8820458939892036,0.517274078765638,0.34886695602853557,0.3795272947888735,0.8119745926539181,0.6740500130352279,0.508352516808114,0.6107762715673399,0.7519485868618319,0.6960935607764196,0.5338523837576207,0.80542077027778,0.6128990982207766,0.6833532511076563,0.5310417822419381,0.6521250780230315,0.7647170429314326,0.6291392175257619,0.06364852956920619,0.06356864618248001,3.994169336309058e-05,0.9363914121241569,0.9616055154320864,1.000161968848922,6.512553930282593
25,1.042384841225364,0.6364774049394997,0.9486860735316911,0.9023813436188594,0.9687166379070195,0.9294670887153595,0.8471497946117715,0.7348307617523384,0.8163943594674675,0.8803131980011031,0.5476149049497846,0.3770452525408567,0.4140588529863487,0.8083512841755974,0.67330795296751,0.5075088483974465,0.5928398305064327,0.7790511584619831,0.6182852270104472,0.4474767434618158,0.8634640387198742,0.48155008530340715,0.6715894698848783,0.5167154015381143,0.6716892704200308,0.7373164314855227,0.6130693616425806,0.06895789252654329,0.06890921384339242,2.4339341575431953e-05,0.9310664468150321,0.9571078467525694,1.0165486457672985,5.261398553848267
26,1.043323392895135,0.6593576733521004,0.9515323672076235,0.907545771988606,0.9620389639609178,0.9412527800254897,0.8451992468601427,0.7319004984730738,0.8375340096086946,0.8530060868904308,0.5257702185992144,0.35664061683765286,0.40355491978671654,0.7541673570836368,0.6681428466486766,0.5016625431394375,0.6385299123746901,0.7006360615121253,0.7222127636390631,0.5652058050727464,0.8185445900677057,0.6461674384596242,0.6903312689367741,0.5388523658807276,0.6745408579594518,0.7384942359864544,0.6387086096289846,0.07081794463456782,0.07076881374309626,2.4565445735777453e-05,0.929206620811168,0.9576971562006397,1.0332144769755276,6.149235725402832
27,1.0346175913106312,0.6741484562002831,0.9515439395798555,0.9075668265950473,0.9598405604197018,0.9433895174256753,0.8451614045839139,0.7318437467700011,0.8312060223571619,0.8595933913760949,0.5495470133592553,0.37887957653285165,0.44760594501071965,0.7116155758077486,0.7055972281096116,0.5451141201429398,0.6897017627613085,0.7222426591961439,0.7102968110041057,0.5507444015526637,0.8225021448558879,0.6250304655130011,0.7026506142642216,0.551645461249614,0.6977539687462695,0.7296205229732472,0.6551470174909908,0.05877939471780601,0.058725131161851095,1.9654516330125802e-05,0.9412552143218188,0.964611602714757,0.9966916116801176,6.650106430053711
28,1.0263519253243099,0.6866252628407536,0.9521375860959901,0.9086475222912342,0.9569463107099686,0.9473769482225295,0.8441232990095028,0.7302883588588247,0.8513798698038983,0.8369893827338358,0.5457665469510379,0.37529500219292683,0.4157753778698029,0.7940127036729746,0.7005474945373188,0.539109733978221,0.7306069358241418,0.6728637859965643,0.7610624016443215,0.6142863067957625,0.804658743633222,0.7219473555934242,0.7128749355355453,0.5647448504564337,0.7006052317827662,0.7564533069991997,0.669125481044226,0.06072430866359646,0.060621391969903356,4.453957752264816e-05,0.939334068452574,0.9641073287539247,0.9858303517103195,6.121184587478638
29,1.0254915166984906,0.6319539898693637,0.9522396309537491,0.9088334118044075,0.9607372081646509,0.9438910554492334,0.8489540178873961,0.7375500467229338,0.835936225591752,0.8623836685383623,0.516820965982121,0.3484548757287052,0.4244362036231862,0.6606130903065086,0.6594215345201435,0.4918932770444775,0.6139443105770707,0.7121750914161341,0.6472861264331492,0.4785092687239009,0.8370027448099087,0.5276809651474209,0.6681206612057023,0.5141018670550044,0.6778298711504793,0.6907132038521064,0.607842875645138,0.07166445022720101,0.07156650957838254,4.897032440923691e-05,0.9283845200972082,0.9564277432498088,1.0019019530578093,6.467427968978882
30,1.0341927903619679,0.6513926721282668,0.9519538151691301,0.9083128481811643,0.9636418374695497,0.9405459234602768,0.8466604604531164,0.7340947148883378,0.8335549915664622,0.860184610343268,0.5495648876371098,0.3788965690039169,0.42773692107138905,0.7684286108809296,0.6715171752231472,0.5054767458780982,0.6285187134695137,0.7208309359190594,0.6680066907495935,0.5015090437094774,0.7890944110516398,0.5791372166706934,0.6839373035157418,0.5299942683699576,0.6697262592897512,0.7321453434534877,0.6296962512032835,0.07142784982762758,0.07111930529071799,0.00011365214865701044,0.928767042560625,0.9564051609246985,0.9918576953085986,6.608661413192749
31,1.0229334458708763,0.6708335864671774,0.9493562448848171,0.903594810574721,0.9701411972433914,0.929443232871588,0.8487221594261605,0.7372001175694705,0.8163458066962995,0.883772667917533,0.519210510964926,0.35063087279425437,0.37658035678731194,0.8357525545428978,0.6877659262641709,0.5241183261658146,0.6751586376095872,0.7008530078509201,0.7462281311861074,0.5951865325324794,0.826925357206318,0.6798805751888447,0.7004816819603412,0.5517839622655047,0.6737525395748791,0.7750647013750489,0.6510681894717348,0.06569309513089738,0.06559828805508824,3.488572053582825e-05,0.934366826224376,0.9598543854767659,0.9987833581187509,5.1737892627716064
32,1.0222591947425494,0.6423400657089924,0.9466059672205075,0.8986247669571347,0.9744885742717816,0.9202745615414619,0.8377925545961901,0.7208631797270053,0.7925699224890801,0.8884881080104697,0.4866937859534937,0.32160958663620265,0.339367403381135,0.8600662800330925,0.6433791121778727,0.4742512207745315,0.8182060826057652,0.5301099509198044,0.731796469366545,0.5770339316127119,0.610850278395276,0.9124603948329933,0.6749154805235253,0.5234394796876128,0.640248421717814,0.79778118344909,0.6206231224993037,0.0816853782405723,0.08150931998305641,6.703135492577489e-05,0.9184236486620179,0.9536198446508597,1.0086247541687705,6.542588710784912
33,1.006313550878655,0.6665854843291172,0.9509339662873706,0.906457683051685,0.9567942699555506,0.9451450135689994,0.8446847114394017,0.7311291729652347,0.8307997693780613,0.8590416528073975,0.510027312593159,0.34230648447711765,0.502514125202336,0.5177685722175908,0.692777426826689,0.5299613402061722,0.7265174021205942,0.6620321898060165,0.737585304530742,0.5842654614033709,0.6370114331294586,0.8758713136728689,0.6962686888474979,0.5469156147629739,0.6742106824576126,0.7286784321259685,0.6467966813168634,0.0537886291386432,0.053011829328950495,0.00031962976579226227,0.9466685409052572,0.9704652667003539,1.0648976225744595,5.999224662780762
34,1.0279282717542215,0.6796732397311356,0.9518970414531497,0.9082094785543914,0.9652779844257665,0.9388820066224265,0.851569527348749,0.7415072550128587,0.8232952506184161,0.8818549075615777,0.5374698355099563,0.36749316257511977,0.42080243035694553,0.7436454018226598,0.6815591072259111,0.516943240278193,0.7715054404412451,0.6103958170230368,0.7626920139183353,0.6164124231781983,0.7118445371494581,0.8213624177430647,0.7083226210007378,0.5605890202610925,0.6818619146415162,0.7643146360375848,0.6605736522180675,0.058747749737329935,0.05864987585911515,4.684561692331373e-05,0.9413032785239616,0.9656908938793074,0.993177434260195,6.590585470199585
35,1.0101385042071342,0.67514873700173,0.9471490979680096,0.8996042042990349,0.9739329571847353,0.9217989612645532,0.8520451293865495,0.7422287680448877,0.812954245043893,0.8950852825957528,0.5396789589075766,0.3695618591538328,0.39628941333594586,0.8456669428334247,0.6795428436146878,0.514626953497608,0.6567769264165584,0.7039437071412854,0.7472589443546522,0.5964991256470819,0.6731667285409703,0.8396782841822544,0.7046314690658665,0.5557291765858526,0.6347968283343419,0.8210935541881793,0.6554935822923055,0.057810641813082604,0.057754396726940625,2.4278454449775365e-05,0.9422213248186097,0.9670056652212281,0.954752813686024,6.625462293624878
36,1.0057575445283542,0.669345700579907,0.9499070214397887,0.9045932511064039,0.9703601489262906,0.9302983122386235,0.8535117678270061,0.744457504120478,0.8289347254842647,0.8795907067089984,0.5201068648278343,0.35144893402544697,0.37993018619559626,0.8241977354321555,0.6718210432024083,0.5058211770063383,0.7038510283643735,0.6425793347607571,0.7547205046271124,0.6060651503790466,0.6570504714765409,0.8864976846209549,0.7000400451210903,0.5519481913828275,0.6424416028801939,0.8082163653807164,0.6488828042191184,0.06443502769246923,0.06417746147990655,0.00012714255715673151,0.9356953959629367,0.9636108986618721,0.9766286015510559,6.437431812286377
37,1.030948213555596,0.7031050532226963,0.9529987658071202,0.9102174235179152,0.9652835902563204,0.9410227011530955,0.8498932202593511,0.738968968125728,0.8385952220023624,0.8614998011174885,0.5990656222028886,0.42761861775773163,0.4884435449316893,0.7744656172327657,0.7129286551039807,0.5539154126390541,0.6983967089706878,0.728078201294738,0.7483914933490013,0.5979437574705495,0.6645110357900592,0.8565074335851294,0.7275697477288054,0.5796116889982659,0.6724866279236996,0.8051377633075303,0.6867952568852903,0.055379024609227424,0.05522799128608849,6.94502261525286e-05,0.944702558487759,0.9693170320308886,0.9435648593035612,6.575833320617676
38,1.0071226995099674,0.6417504004844947,0.9464200862157108,0.8982897963727522,0.9687758079734617,0.925072864904808,0.843149726131929,0.7288321965060821,0.8198533508450682,0.8678087687938991,0.5266534155701468,0.35745385446693656,0.38701601270222424,0.8239326152995954,0.6750234947281605,0.5094607278260145,0.5715241792905772,0.8242986187749504,0.6564411826060322,0.48858388193179186,0.8694127693775185,0.5272788203753029,0.6753169547590671,0.5210826651827062,0.6619515780538471,0.760829705810937,0.6193726976347799,0.06989566457666035,0.06984289913143131,2.638272261452781e-05,0.9301307181459542,0.9574035677878494,0.9878569597547705,6.890273809432983
39,1.0115036591887474,0.7002768907493326,0.951415225823871,0.9073326728126452,0.9612447139503695,0.9417847314233347,0.8467706528689609,0.7342604096709171,0.8308723365853157,0.8632892501783977,0.5716684965867888,0.4002351661506461,0.4707835372826913,0.7275835404583967,0.7214663648979445,0.5642920491805093,0.6983298415762135,0.7461885043593403,0.7588645567233882,0.6114276736147161,0.8131869662732949,0.7113453570557694,0.7246925177692707,0.5775538246541971,0.7032931704293788,0.762101663012976,0.6839998060693738,0.05043888346008412,0.05034881250796618,3.86625313336449e-05,0.9496125249607001,0.9702906273693459,0.9691221619194205,6.477224588394165
40,1.008762881837108,0.6824553772459769,0.9474816650567274,0.9002044274200638,0.9648103567917271,0.9307644622095725,0.8462734821733872,0.7335130718565741,0.7882278199657108,0.913547797437915,0.5624598284402426,0.3912654683103313,0.49994415807557985,0.6428445180888902,0.7150870042636422,0.5565256220743883,0.7517497426084163,0.6818340454832501,0.7152132640582426,0.5566785864534836,0.8025747168265779,0.6450036558615254,0.7097583947338787,0.5594956871736942,0.7106241093690712,0.7208075042178953,0.6642533655873758,0.0414790056088003,0.04142878129445637,2.1345333596173912e-05,0.9585498733719474,0.9730424568105172,0.9998352514071898,6.346902132034302
41,1.0173914263194257,0.683007622939879,0.9504493368711563,0.9055773773109211,0.9685257736290237,0.9330352898027112,0.8546878963129815,0.7462488989346643,0.8252049180327832,0.886355672987803,0.5358971402213919,0.3660242425197002,0.4109381908214575,0.7700579950289549,0.7045751692718173,0.5438950624991203,0.6727268047428467,0.7395889338502083,0.7513238015353936,0.6016962623770952,0.7915716617870726,0.7149707531074387,0.7116210018353961,0.564466116582645,0.67511039384604,0.7777433387436012,0.6639320370095343,0.05512478312816635,0.05501162362819918,5.327582297724296e-05,0.9449351005488236,0.9672359451477223,0.9545079144564542,6.4776856899261475
42,1.004978822036223,0.6815212509756972,0.9509907598088433,0.9065608989636241,0.9632317117932877,0.9390570248506653,0.8489882079290487,0.737601659494306,0.8283041056468744,0.8707317987960409,0.5216738968713583,0.35288147572265594,0.4195759299222038,0.6894393813863192,0.7055176840267214,0.5450191750949227,0.6832942978773349,0.7292352484349764,0.7615498530445609,0.6149216865262824,0.8133197671601144,0.7159761150377335,0.7094324104679224,0.5626059992095418,0.6861235251516319,0.7513456359137676,0.6629138113142136,0.056585529929015714,0.05630059806187321,0.0001171761228781322,0.9435822258152486,0.96647915190945,0.9919268258593299,6.1063783168792725
43,1.005454265258529,0.5549371581860205,0.9428614339496417,0.8918995713800563,0.9749952387468056,0.9127781735536368,0.8397764853461036,0.7238057794377798,0.7780239725623738,0.9121768406008477,0.49805807055884216,0.33160940566068325,0.367842413861246,0.7709859154929151,0.6382081803647089,0.46865326341557184,0.5465270790804485,0.7668487129422399,0.433598781247816,0.2768120811302908,0.8945994856651311,0.2861442846697364,0.6024103793793677,0.4502201324110814,0.6467482377922998,0.6840389384264348,0.5232883440571223,0.08233937322708534,0.08177985525846185,0.00026827859402681336,0.9179518661475113,0.9457310779250427,1.0667283670468763,5.580097198486328
44,1.0091941146688028,0.6727407958460567,0.9427482091427325,0.891696961211397,0.9736501832933814,0.9137474444003372,0.8402483202597348,0.7245070948704422,0.7824130639147708,0.9073163100435128,0.5495394293417093,0.3788723667905713,0.44586526159389844,0.7160342446837494,0.6876046119227393,0.5239309876958055,0.6035392764673602,0.7988781673379175,0.7252425048024953,0.5689258604360117,0.7083038068795258,0.7430112113087531,0.7006587165816698,0.5490590774482076,0.6350303522138888,0.7913099833434832,0.6541288486889812,0.0531774230691555,0.05007643202285231,0.0011789593993580276,0.9487446085777896,0.9658090152214153,0.9956633976914666,6.193603992462158
