epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,val_loss,epoch_seconds
1,1.9382766282016581,0.37741955929758886,0.8958335563538811,0.8113211205692032,0.9039040398952702,0.8879059116811613,0.6924059550345341,0.5295266965312776,0.7725914148662452,0.6272999565700156,0.1366687434971144,0.07334645572017899,0.09845710950144386,0.22335302910224292,0.5207812576581822,0.35206507513128854,0.3740961601936352,0.8566965320540312,0.3698132114918216,0.22685327478960018,0.5356007463975487,0.28240025871923574,0.42991729192041306,0.2954478755430863,0.4451863577397182,0.49743744411138135,0.3424210708823727,1.5808418962088497,9.070070028305054
2,1.5704283646561883,0.3440084027366396,0.892897505994237,0.8065174731596161,0.9698096445991461,0.8272882315499891,0.7379071538338294,0.584669468712506,0.6150245889318526,0.9221546256918959,0.2001410933458227,0.11119821259649303,0.15720188885102082,0.2753528685934274,0.4952180914373678,0.32909625549020594,0.3644672964171389,0.7722638232398814,0.20536643972766497,0.1144336338480713,0.8502171966704745,0.11678805518736116,0.4096581945861712,0.2848493926618191,0.49672774271762166,0.5216398431781414,0.3002418748369518,1.4582740041342648,7.367402791976929
3,1.4485865194689145,0.39483465922494404,0.8858574977975295,0.7951025080241887,0.9879239808541878,0.8029059837400986,0.7321531250182799,0.5774775641016083,0.588986985038227,0.9672689522504511,0.35975930433080244,0.2193332388842024,0.30302666098923453,0.44262813117580513,0.5023592473953291,0.33543374572415624,0.3501276413285239,0.8887993039247993,0.20994593735092185,0.11728469085465806,0.8247805853137943,0.12028167602701428,0.4510544035238333,0.3123823098911563,0.516730468167445,0.6047445158445174,0.35735482969235116,1.3422905125401237,7.647332191467285
4,1.4070346531542866,0.5256466023695484,0.9047652738121064,0.8260925737455925,0.9712922534147921,0.8467674077086713,0.7676676823030232,0.6229388544622979,0.6532325855995251,0.9307124760723694,0.3011126469501327,0.1772410904169549,0.4736196319017895,0.22071968138999523,0.534596905610905,0.36481218557394307,0.38094258695083416,0.8960019350351935,0.6605565612364491,0.49315748774447193,0.6903112726477941,0.633260910163356,0.5659834490251275,0.41453740454941695,0.5495265192749857,0.6701737506652286,0.498755371265829,1.248584502122619,7.805567026138306
5,1.3878680061210285,0.5296945856461551,0.9106946249829764,0.8360324348612933,0.9723802872616073,0.8563684951064029,0.7891099166217168,0.6516775778856538,0.6898670874407422,0.9217043699735734,0.2937288391255542,0.17214663522474427,0.23031038836306603,0.4053449434707821,0.5485131978090264,0.377897475182732,0.4185708174383957,0.7954573704349195,0.6603699430120309,0.49294948225990837,0.7388475784037513,0.5969627817784854,0.5729304741420821,0.4236677926382596,0.5193989679114888,0.6798673664144401,0.5008706599822038,1.1999955448237332,7.288730144500732
6,1.3710447495633906,0.34190111564176573,0.9117054096540249,0.8377377024029757,0.9637078483498878,0.8650278232606468,0.7991558121834675,0.6654950078382396,0.7355178648458388,0.8748488551886817,0.41182367253181656,0.2593060137021006,0.30952963893129953,0.6151048824774227,0.4606879132829314,0.2992816838497336,0.3117194463268619,0.882362624257115,0.000773528929981946,0.0003869141096195775,0.3711790392851013,0.0003871678896616887,0.41811023173204936,0.30611740487492334,0.4319864973472754,0.5931758824532203,0.2910950382482433,1.4863090068101883,7.45272970199585
7,1.3131407512859865,0.3083190448992957,0.862067824681765,0.7575739955157508,0.9670285382955354,0.7776609578210095,0.6950432845217845,0.5326178840093394,0.57274368861009,0.8837537465214834,0.293047289889587,0.17167862246788984,0.18277578940575304,0.7387418115425529,0.47046632865748106,0.30758808221890155,0.3646710427807913,0.6627327669323758,0.03253543627665598,0.016536733050522664,0.5720510426383877,0.016743872498780798,0.3727730848363771,0.25710533043666334,0.42306039085875546,0.5754930493737982,0.2653496849412414,1.3959124792705884,7.369717836380005
8,1.2816892672668805,0.6317207524072185,0.9088455744797171,0.832921127590499,0.9852976892467449,0.8434034468683347,0.7675105892963537,0.6227319947991852,0.6436120770368068,0.9504833392918621,0.5113604973061817,0.3435086173521742,0.42345429112151983,0.6453256824132176,0.6273854708819061,0.45707331342689617,0.5025945099562321,0.8346149582253833,0.7111530100705223,0.5517745827295099,0.6931125879356489,0.7301576456548042,0.6543523918887411,0.4937721270769414,0.5656933665125519,0.7901454063963169,0.6166329927528701,1.1220407567240975,7.427432298660278
9,1.3527559204535051,0.6440406369071912,0.926304335171398,0.8627252260716426,0.970783784758627,0.8857222421881578,0.8003740528033734,0.6671863464388594,0.7183987160293306,0.9034672682043129,0.5605589883834811,0.38942824600638754,0.5169161708344584,0.6122508351473865,0.5881547406270293,0.4165858380884041,0.48304453602104114,0.7517309494774145,0.7312970430790022,0.576413130504385,0.6600303639270436,0.8198166190677534,0.6700962062232215,0.5124033902595091,0.5945974467029684,0.7718164179742167,0.626670257363171,1.0754933722994544,7.124585390090942
10,1.2971418608318677,0.4512312406797754,0.9012835880944813,0.8203059300182591,0.9802884918039421,0.8340634738240512,0.8038167450047486,0.6719846157752307,0.7194662443267749,0.9105726325299988,0.3978616671889486,0.24833165716151084,0.26382262276412755,0.8087687970867244,0.47392914167502376,0.3105551351627348,0.3217913226271154,0.8989280039237912,0.36437441173369606,0.22277372911481413,0.9011864102101562,0.228351621322464,0.5099954914006043,0.36341128430357267,0.5515666499820435,0.7116552637157446,0.4120550735325561,1.1857321045615457,7.752133131027222
