epoch,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
1,2.0243516794659873,1.1465598040006377,0.8777918720787222,0.8144482855092395,0.24165634269064123,2.0243516794659873,0.0,0.0,0.0,0.3202205155611115,0.8165583319706115,0.6899861260845292,0.9816393569127305,0.6990071935242039,0.661945403925878,0.49470732051445326,0.5043479341009044,0.9627984137086487,0.1273809673485276,0.06802289474125807,0.0779461574117691,0.34824228987820643,0.4838722092717193,0.3191500163975548,0.33451845715287903,0.8741632746638676,0.037231518432945254,0.018968879306243996,0.21928980526908623,0.02034267158019032,0.32760752474476756,0.22521227773987754,0.28402558848365966,0.5513866624577283,0.21616156501773073,0.11890739438615519,0.11404587157368727,0.0020324642796413486,0.8839216641466714,0.9224131912704275,1.7622071775523098,7.0455193519592285
2,1.7166104316711426,0.8692847761240873,0.8473256508057768,0.7790808725086126,0.17126712829551913,1.7166104316711426,0.0,0.0,0.0,0.5345230439089743,0.8414550098516003,0.7263032657400874,0.9862038068166717,0.733758542317088,0.677830825828442,0.5126657307323444,0.5201269195980613,0.9727805532290621,0.1993662335110111,0.11072003492400921,0.15510824227539763,0.2789650520309454,0.5039362758562332,0.33684145115185393,0.4030049474167905,0.6723156197498873,0.7034258528308657,0.5425265144817868,0.5671060577663791,0.9260208527259891,0.521139797006638,0.3756884328224986,0.4113365417641571,0.712520519433971,0.4689094540660366,0.060969784848453806,0.05755610211911621,0.001431030368422031,0.9410128675124617,0.9683543236736095,1.5212218029932543,4.03085732460022
3,1.5388655134222724,0.7159936895424669,0.8228718218478289,0.7480632412162694,0.13362724613398314,1.5388655134222724,0.0,0.0,0.0,0.5385863008769939,0.8673054729351523,0.765701124364573,0.9813268527720287,0.7770224343360012,0.7282090929768682,0.5725855476364271,0.5913659213230154,0.9474510164728023,0.23797100386064435,0.13505510089904538,0.16228038633868852,0.4459883306264816,0.5307338770730646,0.36122378974871205,0.3713035663111153,0.9301003130790015,0.6426283241717278,0.473435784476344,0.7079610260081984,0.5883350547670714,0.5348855745205763,0.3855750556901321,0.45822772499525444,0.7279686787363393,0.4704444017018122,0.0660505238164391,0.05931142126690506,0.0025107442365168834,0.9381778344965781,0.9585398749973372,1.3762449649247257,5.1314780712127686
4,1.475911858406934,0.6634171622043307,0.8124946958639405,0.7345093773169951,0.12303096280348572,1.475911858406934,0.0,0.0,0.0,0.40608036703664674,0.9059328518011233,0.8280413622623876,0.965353454380508,0.8534031496829997,0.7692668643183138,0.625047658192958,0.6736860450694323,0.896453324202321,0.21155579592571197,0.11829040874955046,0.42187299386271687,0.14117535854535493,0.46453880253284346,0.30254024217553044,0.3040681841417927,0.9836620099448264,0.24939104365747647,0.14245959541902442,0.8189800023663901,0.14709120198580572,0.4236881266085864,0.2970844761342658,0.554651806360083,0.5420954736695771,0.3084952140386773,0.10481881509271743,0.10210845041066625,0.0010913919664432591,0.8968001576228904,0.9387680063086442,1.3656365004452793,4.4285783767700195
5,1.3982021483508023,0.6002885702658783,0.7979135763916102,0.717324628748677,0.100094639103521,1.3982021483508023,0.0,0.0,0.0,0.5291421164854508,0.890789752906614,0.8030846769049161,0.9723498955375711,0.8218531865299289,0.7530307780186118,0.6038888247955903,0.6333665919964366,0.9284452087342729,0.20042190760899767,0.11137160896569256,0.13589025002141225,0.3816692875494847,0.5659637150155623,0.3946648497961153,0.4228266078254298,0.8556077980358009,0.6035225919505924,0.4321749771760287,0.834038086669603,0.4728374754004789,0.530734748148441,0.3855250651833567,0.5065303841282205,0.6596399424300093,0.4566360715250508,0.07206162767722599,0.07048729064055044,0.0007026589949476795,0.9288100503645019,0.9594004912588798,1.3084196475419132,5.04612398147583
6,1.3582376404242082,0.5661577778783712,0.7920798645778135,0.7108335654166612,0.094647102819925,1.3582376404242082,0.0,0.0,0.0,0.4273366429777547,0.9201850498566071,0.8521692070797983,0.9708426061831085,0.8745518451790912,0.7975516736599375,0.6632731371396855,0.7059316461614867,0.9165005980367658,0.34788089030615865,0.2105664708222069,0.46615466789847615,0.27747845290571893,0.4934712053739857,0.32755511022043665,0.3322868815606814,0.9583375615915931,0.15431888278001746,0.0836108043476421,0.7825225365244084,0.08559988778801773,0.44830566303002484,0.32125138063249276,0.5717239330362631,0.5594791250805238,0.33189032615338726,0.1037172630702221,0.10126027735480837,0.0009523324730543218,0.8977873901721373,0.9371074837671488,1.3405683121897958,4.788471698760986
7,1.3368898941711946,0.5520953911949288,0.7847945046695796,0.7006201134486632,0.09171993935226717,1.3368898941711946,0.0,0.0,0.0,0.4106513655023839,0.9072308309757089,0.8302126896440122,0.9661033471703672,0.8551213485011051,0.7869350749488707,0.6487163701610632,0.713618847913781,0.8770410791030451,0.2134162554361265,0.11945494079720509,0.12931448794127692,0.6103993194297122,0.49307594339506733,0.32720689621609517,0.3653501661851608,0.7581097994113979,0.23784011150202514,0.13497078957162886,0.7370316366205513,0.14179938708456524,0.4328168463205224,0.30758724918649805,0.48632878466519247,0.59683739625718,0.31477743677773967,0.12801456046667578,0.12237566962590307,0.002159618425440362,0.8754647119486566,0.919398495395834,1.3499742583795027,4.77092719078064
8,1.2978715761141344,0.5243408331139521,0.7735307392748919,0.6880513233217326,0.08059746947732162,1.2978715761141344,0.0,0.0,0.0,0.6279137276334844,0.9263000171777998,0.8627177349328421,0.9673054644672315,0.8886297449574875,0.8018646936810353,0.669260549665803,0.7275135371722203,0.8931430175768704,0.3868660181587103,0.23982262013793013,0.34455603743435254,0.4410215427976901,0.6182645192518003,0.44745505045366174,0.47767090558134173,0.8761402203204126,0.7070134096144082,0.5468064517231878,0.7366105770337719,0.6797028082747544,0.6285021601764885,0.4758361679951456,0.5715877643054217,0.7225018972424319,0.5707146490083063,0.05596123364051668,0.053643750187876614,0.0008396561431388272,0.9455165936689846,0.9693429017555409,1.1381097354672172,4.677187442779541
9,1.280755790797147,0.5088714059780944,0.7718843858350407,0.6871949806809425,0.07581234418533066,1.280755790797147,0.0,0.0,0.0,0.5231460109827333,0.9141032070784928,0.8417956596217406,0.9740038071522262,0.8611434457595142,0.8064896209814721,0.6757290386068376,0.7213280460888081,0.9144518122743092,0.20624417694945624,0.11497895884106896,0.12849983082388494,0.522157201412654,0.4610954501273639,0.29962576312190736,0.6492757382554473,0.3574851447191738,0.6661785196967206,0.49945103564027726,0.5055434031521805,0.9764397349416635,0.5350019419387532,0.3974461990525228,0.5011617545800802,0.6926334733369501,0.44450604892451356,0.0847869766240291,0.08182917160459635,0.0013947051129810197,0.9167761232824226,0.9594179904639921,1.200963632626967,4.85137939453125
10,1.2459360564296895,0.48138549348170107,0.7645505632866513,0.6797942664812912,0.06697514847936956,1.2459360564296895,0.0,0.0,0.0,0.4975479010810413,0.9272854761207784,0.8644289375028382,0.9781145669783834,0.881478227727986,0.8169492890498629,0.6905446076726085,0.7354099693560647,0.9188249265140341,0.395930210157866,0.24682854366132773,0.30218964893230627,0.5739819373909263,0.526756850561136,0.35754916000238635,0.36529070088741117,0.9440441693257358,0.3213596571757071,0.19144044675765579,0.8687069223852134,0.1971445451801896,0.515249001736143,0.3715906895234946,0.5678993103902489,0.6584988946027215,0.41468223929823633,0.09881013197772269,0.09790162942811743,0.0003498459580843015,0.9017485246137983,0.9416385698125662,1.2039173231883482,5.0310633182525635
