epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
11,1.1024499461054802,0.5048943112465563,0.9420479889845698,0.8904449154365568,0.9631474108279854,0.9218531890049965,0.8336898432815256,0.7148097257655648,0.8153905970005362,0.8528293004471228,0.4656650787834265,0.303496369889177,0.35543249111102876,0.6750104574034649,0.5983630996410677,0.4269030727486116,0.4546698165416784,0.8748494226481356,0.34105624463685147,0.2055863820182337,0.8154389660542832,0.21561937917028048,0.5596935665857179,0.4126988876053968,0.6102329676768816,0.6545771399172509,0.4683614743537819,0.08951030653044979,0.08872956991097139,0.0003504394510716438,0.9109199906379569,0.9440824993219568,1.0487240322611548,6.106625080108643
12,1.0959080897948958,0.6438210565120778,0.9467973617494074,0.8989697968494191,0.9642783514135894,0.9299388973556311,0.8377291525933372,0.720769306450846,0.8067725021186692,0.8711562713023895,0.4609024926311387,0.29946282832922455,0.33927815560006835,0.7184534994123457,0.6731490056719005,0.5073282595780656,0.6566129915167953,0.6905394163255568,0.7327756392061077,0.5782524877812777,0.813594612012435,0.6665622280243303,0.676139072525621,0.5264532205348534,0.654064565311992,0.7366778537661556,0.622275712503049,0.06408044090900429,0.0635832961039346,0.00022485851064055033,0.9361918453854249,0.9610465069903774,1.038242913105271,6.5216639041900635
13,1.0754278336058964,0.38958961938185177,0.941384419527944,0.8892599323997893,0.9548314237122429,0.9283109069268975,0.8285394024233333,0.7072703974314504,0.8344386539606867,0.8227229774929236,0.43393843547019634,0.27708900167055855,0.3288746429965574,0.6376426688621257,0.5700407309251171,0.3986412363296941,0.4266635135827837,0.8585504642108129,0.018473097403081232,0.00932265788512437,0.9236071223381758,0.009329852045256203,0.462747916555432,0.34808082332920687,0.6283959832195509,0.5820614906527797,0.3408174212661316,0.1061583448954144,0.10525694163929819,0.0004201865153936669,0.8943228718453081,0.9325402865750269,1.2439996722069653,6.247609376907349
14,1.0715117996389216,0.572221561141007,0.9365219343526148,0.8806217679558002,0.9775980946616831,0.8987584148362291,0.8257569654416782,0.7032249211955321,0.7521009585887383,0.9154060380006522,0.4347981074004238,0.277790430395076,0.3005838206974269,0.7855601516488977,0.6329087866085099,0.46296017442639037,0.5491281253287593,0.7468570097500666,0.5644459879805301,0.3931903524733939,0.8077662769841598,0.4337800986364703,0.6144774618577855,0.4592914696225981,0.602394795399771,0.7204008245090217,0.5440509606631546,0.07928033889135769,0.07872646856141842,0.00024755105589582084,0.9210259803826858,0.9488821917982235,1.0403843996199695,6.116770505905151
15,1.0582109012387015,0.5731110516619946,0.9423334730503905,0.8909551820346928,0.97119631803085,0.9151366571433652,0.8199176556023849,0.6947969855619867,0.7498307227378381,0.9044576168918732,0.5089471125173227,0.3413340444124492,0.39807342130700124,0.7054265624688298,0.6942412996349844,0.5316765643153778,0.6171320299537281,0.7933712688429405,0.4338758748535466,0.2770379868919863,0.83301751552986,0.293327531186522,0.6142454856520596,0.46121139529545,0.6495134223821069,0.6741457448475414,0.545688095668618,0.11381564955908027,0.05591742461336063,0.019434181870937216,0.9246483935157022,0.8458714485495993,1.0878784236582844,6.559103727340698
16,1.0739101320505142,0.6647219547288832,0.9448273591280846,0.8954244286957159,0.9667388022565578,0.9238871620842869,0.8358539234224316,0.7179974577414966,0.8025115101123237,0.8720870314574379,0.4710122628435945,0.3080549643384177,0.3378478974672563,0.7774465344496233,0.7144571366739281,0.5557629831380498,0.6940902914845127,0.7360553725333354,0.751652475104611,0.602117968045476,0.7478747846065049,0.7554685233535969,0.6932439495111413,0.5459833433158601,0.6455811209176494,0.7852643654484984,0.6457072915407112,0.05663210202021218,0.05623211812019307,0.00016183834948362667,0.9436060435303233,0.9667008674026774,0.9916940968145024,6.33807373046875
17,1.0685822266069325,0.6695082907875148,0.9470852461785989,0.8994890068177797,0.9555173003134315,0.9388007092065803,0.8294956095331967,0.7086650988146994,0.8188988355663646,0.8403702291813331,0.49571352623577086,0.32953399161752045,0.41472736538133015,0.6160041431236353,0.7006127302645454,0.5391870049698,0.688958089380133,0.7126684636118361,0.7588695096136675,0.6114341042233606,0.7227799187256139,0.7987525384391762,0.6961728439117951,0.5472050499063451,0.6613410522633604,0.7419488435889952,0.6517319220379946,0.05194264500850656,0.051244659821059586,0.0003136765612976646,0.9484416636176427,0.9707019594749517,1.0062985623424703,6.286945343017578
18,1.0820088169791482,0.568732167808996,0.9474789968197164,0.9001996102280396,0.9494614187181531,0.9455048360427778,0.8191955632751918,0.6937605735522056,0.8547861736779018,0.7864502461718658,0.4492898042436493,0.28973163746080266,0.31780247858563904,0.766365006539976,0.6344113539480615,0.46456988038250896,0.5658940008609185,0.7218062626867418,0.5390075467465455,0.3689324647408277,0.8704427251790734,0.39036843632141627,0.6104760670533621,0.4542486390340862,0.6522313445758832,0.66624748793,0.5409029016460855,0.09654498499336917,0.09622436320324584,0.00012788846684694136,0.9036477483299072,0.9409040233224829,1.091694642197002,6.521765947341919
19,1.0413858700882306,0.6757841695119187,0.9491532189199733,0.9032270317700017,0.9599944909243852,0.938554074746367,0.8387203882808347,0.7222381068407702,0.8249873619996592,0.8529183637216858,0.5187790304521678,0.3502374332511198,0.4452304047721904,0.6214353533274048,0.7108396421755377,0.5513973788141636,0.6931853758652857,0.7294166583474516,0.7434217629850784,0.5916239364061583,0.6553133092808315,0.8589033942558247,0.7029402059734047,0.5538742138280529,0.6546791129794917,0.7656684424130917,0.6576801452042612,0.0506719203703568,0.04975301070064276,0.0004103198900411656,0.9498366694093161,0.9719630731394351,0.9840933219953016,6.273303031921387
20,1.0756413022225553,0.6300611444570533,0.942255422998787,0.8908156500978274,0.9601327184814665,0.925031694839982,0.8373062941296984,0.7201434822449274,0.8328046190570434,0.841856900764423,0.4465945397883265,0.2874938650772295,0.3171581911600857,0.7545265618048644,0.6612176354440568,0.4938947904825248,0.651861528412781,0.6708462280789101,0.7132895415812283,0.5543512426702306,0.5950137279538138,0.890252393385501,0.6646020027358275,0.5139708451187281,0.599209516645931,0.7893705210084246,0.6070339056045372,0.059468235464036644,0.05876542318326249,0.00028370403994552884,0.940950872776792,0.9678664863427588,1.006621233441613,6.431884050369263
21,1.0326085036451167,0.3966972588239,0.9407359582259998,0.8881033633979535,0.9526347233590471,0.9291307663351057,0.8229723237075202,0.6991953887607818,0.8421024330814225,0.804692068621781,0.482483964940337,0.3179432400009978,0.3545369504209431,0.7549249390814247,0.5655161232368229,0.39422968246452134,0.4215248540828956,0.8589198362782983,0.0,0.0,0.0,0.0,0.46774310297117,0.3528420778065752,0.4045410593963153,0.604634210995376,0.34933336272571996,0.10712531104376474,0.10658484689137866,0.0002339057970982391,0.893181247311523,0.9325291567156863,1.2012802064418793,5.753283977508545
22,1.0488268970088526,0.6526743762559173,0.944087847850821,0.8940969624501874,0.9659439663177717,0.9231989087186343,0.8432206084920014,0.7289381317493596,0.818627760448608,0.869336835836317,0.4544368410591443,0.29402670374891765,0.3386074095291304,0.6907131617212096,0.6934752073486036,0.5307784523103457,0.5965401009776373,0.8280256896608822,0.746595669614643,0.5956542924860514,0.763363869504807,0.7305483028720202,0.684432081628598,0.5373493950736686,0.6292847851150456,0.7796559975226073,0.6315025726741302,0.052183920031551444,0.05140606591661909,0.0003473013507752052,0.9482466327326057,0.9697536475409658,0.9902536814863031,5.231077671051025
23,1.0527519874952056,0.6301583033584788,0.9422829274179412,0.8908648180535425,0.9703652931697008,0.9157802524174565,0.8350605510002655,0.7168274297151525,0.7895710596163045,0.8861120504078517,0.463138556483455,0.30135348793950606,0.33883984867590383,0.7314671571133097,0.6763487274653038,0.510971992018823,0.5829890462504889,0.8053109713486803,0.6826868769127487,0.5182419160243432,0.7864156995656907,0.6031331592688944,0.6643086779654432,0.5118487064244562,0.6244539135270969,0.756505834534684,0.6073913869538359,0.0632903700016784,0.06251441734099171,0.0003551109938891144,0.9371304716651192,0.9616922756528057,1.0123519071123817,6.48359751701355
24,1.0212181840430608,0.6463103018401182,0.9444675134117667,0.8947782521261297,0.9659481676151929,0.9239214450636672,0.8393024462594744,0.7231017620005261,0.8146431292277582,0.8655012427262911,0.42663885578068333,0.27116397106169576,0.29647805481571593,0.7605287794383703,0.6810928478499216,0.5164069712864975,0.6965095045130977,0.6663438820671304,0.7668684870832978,0.6218870242553761,0.7013701793549042,0.8458601682622079,0.6784756592433443,0.5331399321510238,0.627250216977869,0.7845585181234999,0.6248667302379676,0.06293760399369426,0.06238297095766497,0.0002430461674184418,0.9373739828749166,0.9641017692660319,1.0205881852995267,5.918741226196289
25,1.0222581333734773,0.47932594033982334,0.9474458932401263,0.900139847591012,0.965572793669181,0.9299870514089055,0.839394079943853,0.7232378065960973,0.8050776133419872,0.876766278882555,0.5547536324319935,0.3838471037747752,0.47932689751185664,0.6583516476219758,0.6063220024253376,0.43505171458578307,0.4706585329082512,0.8518651625569581,0.15687947296079555,0.08511623122813748,0.8491534120056728,0.08642297650130046,0.5393372969404949,0.40681321404619825,0.651054113941942,0.6183515163906974,0.4393183692727089,0.0893868097469209,0.08871464608792322,0.00030005048602278864,0.910985303426054,0.9416011022417098,1.1296508759260178,6.486833572387695
26,1.0554949648000977,0.6638651750700664,0.9444289500941687,0.894709029940166,0.9670783852977757,0.9228161572975259,0.8359700237992932,0.7181688108478333,0.8078882788263635,0.8660742817071332,0.4895772919450856,0.32413263474802445,0.35813301442172085,0.7734561220627462,0.7071355784619888,0.5469526167490708,0.6278274381854674,0.809377391767302,0.7375143718933821,0.584176449596065,0.7437965809645324,0.7313373948360469,0.6925493165249375,0.5433576279852483,0.6344113280995209,0.795061297593307,0.6447424141001522,0.0559258414123292,0.05534930361183975,0.0002600072433579873,0.9443906891448023,0.9673804907054487,0.9676563739776611,6.38370943069458
27,1.0003914907574654,0.6286730715434412,0.9434216687042695,0.8929027226474617,0.9723211394111202,0.916190520440436,0.833719580327416,0.7148534488484944,0.7841257824107055,0.8900102814252625,0.49861222661724586,0.33210089722112907,0.3689619569027486,0.7687419909567847,0.6423046283683131,0.47308449434896976,0.7224007683256602,0.5781970649894985,0.6767535233834393,0.5114342152747279,0.5295228168847723,0.9373890339425043,0.6628474896741036,0.5078682639233303,0.6012528311309717,0.7935845928285126,0.6058901261229995,0.06854027520721011,0.06780044439116276,0.0002992989261368022,0.9319002566827005,0.9630017777082783,0.9984852360053496,6.216839075088501
28,1.0067287344824185,0.6577373468294809,0.9440794016123555,0.8940818116948693,0.9523137474123209,0.9359862344815941,0.8219949213491797,0.6977855496944189,0.8310761435791717,0.813110016143938,0.4973150419492358,0.33095096832162163,0.40635935269519124,0.6407300927554667,0.6970384138222397,0.5349646691173782,0.639734403283238,0.765618448637291,0.7241060598770672,0.5675284105568362,0.6424274012733413,0.829579344357364,0.6851136092494307,0.5328073994225637,0.6298993252077356,0.7622594754735148,0.639486505216181,0.053934510695757235,0.0529608769810248,0.0004388458531731931,0.946600277165802,0.9708140404735971,1.0352062461051075,6.260592460632324
29,1.0224885134534403,0.6581532248072064,0.9485905935515493,0.9022085856695802,0.9634607164727307,0.9341725069902308,0.8413795182936634,0.7261907860065944,0.8111701342441886,0.8739260412695682,0.5410393647531478,0.37083890523311175,0.5301581030186441,0.5523766524357083,0.6886631045946908,0.5251610833246922,0.5739949528466128,0.8605836744201237,0.6836817739116284,0.5193894305811498,0.804067094506535,0.594650420655608,0.6886909403882826,0.5353950512863871,0.6798475711539952,0.720384197195252,0.6377947477531557,0.052539863074017215,0.05178926931440103,0.00033916977359780073,0.9478715609120012,0.968924450579526,0.9910842112519525,6.3228514194488525
30,1.0265183320099658,0.6359967999655355,0.9450968575828704,0.8959086569951278,0.9747509879224876,0.9171937486791457,0.8378941803007249,0.7210136685465974,0.786475892093218,0.8965060281645434,0.4695128060555842,0.3067734299988112,0.3334068068056803,0.7934015443758561,0.6654719199439412,0.49865711324409673,0.6069649831058678,0.7364613490399409,0.7057065471186846,0.5452446240438464,0.7930482870440169,0.6356948070785822,0.6696463633547337,0.517922208958338,0.6299739922621957,0.7655159321647306,0.61356375770607,0.07110479625777087,0.0705877563317035,0.0002169939217274833,0.929195249746569,0.9562137228324495,1.0153891403566708,6.4001240730285645
31,1.0105848027901216,0.43817074288369406,0.94414782397388,0.8942045538300085,0.956884513890054,0.9317457456965266,0.8263088278881047,0.7040257671882084,0.8299878298950072,0.8226622970201444,0.48500006729443823,0.32013207183996445,0.36622729012739663,0.7177895372847456,0.5674369862110461,0.3960991459009155,0.4348829746304595,0.8162257495590557,0.13269581347746118,0.071062772972506,0.816089693154461,0.07221932114882088,0.5028604237177625,0.3728299394753986,0.6117969469518311,0.6072242262531917,0.39504428899431515,0.10825712461623273,0.10775291597757426,0.0002113579859544992,0.8920357260364712,0.9312948730806156,1.1558838364752857,6.273346185684204
32,1.0236938805742697,0.6645496700476833,0.9496093316331723,0.9040534728946588,0.9619280283878631,0.9376021582037694,0.8436574934308836,0.7295913525950253,0.8334722187069724,0.8540947819197596,0.49736011174625855,0.33099088852503056,0.3847011483399411,0.7033284421456133,0.6893359734432283,0.5259440706968771,0.6402005289993625,0.7466407107916293,0.747250317159163,0.5964881311840666,0.7494834409254433,0.7450304612706269,0.6944009739448833,0.5457536107502499,0.6519643342429299,0.7622735990319073,0.6446488007828832,0.057475487627577045,0.057099509346204134,0.00015612294960308412,0.9427443677041928,0.9669955689646677,0.9870991788127206,5.187196493148804
33,1.003142823549834,0.6505642823467321,0.9480594730663195,0.9012481683064676,0.964475408286729,0.9321930032498902,0.8384792712667075,0.7218805919900536,0.7961230011217879,0.8855957770305771,0.4673000635880011,0.3048868552065941,0.38988039743212355,0.5830849008372175,0.6767316401123619,0.5114092202505506,0.6649185403091176,0.6889720807959572,0.7450228136998414,0.593654467852335,0.789439505419167,0.7053379750507278,0.681883447166728,0.5329577838248833,0.6600903610705491,0.7157476834286199,0.6296848391334015,0.05794337852847158,0.05757046784417836,0.00014899496126131008,0.9422805371945603,0.9652575864168127,1.0223624489524148,6.26139235496521
34,1.0065127915956757,0.5732697445207197,0.9398003448597275,0.8864371350275387,0.9746616272660634,0.9073467522628449,0.8419535039867989,0.7270463723912527,0.787494642374786,0.9045041059637605,0.46378014602187506,0.30189698747929283,0.3492695124369297,0.6900027222446773,0.6176365100364999,0.4467974700726564,0.4801944910214937,0.8653056470666245,0.5488313243484243,0.37819953914178767,0.781840419710882,0.422819843342012,0.6180503710983996,0.4634850922712474,0.5996997663860228,0.7206580796542685,0.543415993468933,0.07075651142589191,0.06981054156266084,0.00042355037747249057,0.9297659080598667,0.9559239129982257,1.0343380272388458,6.225867033004761
35,1.0221677280285142,0.6965118281952749,0.9496135127233565,0.904061052028037,0.9654924776983491,0.9342484031912933,0.8407702403517975,0.725283519814873,0.8061082364520306,0.8785470550151634,0.5679184352657322,0.3965684980876862,0.49365052904083795,0.6684903493104309,0.7196049190326597,0.5620178722406501,0.6916836509183562,0.749875212139338,0.7539259929019252,0.6050411039852354,0.7066791171649044,0.8079431389613688,0.7205548968880287,0.5722277485321112,0.6745303833940323,0.7762139388565753,0.680483115733439,0.04689833660428037,0.046205764711985835,0.00031465202902053376,0.9534795832589936,0.973059733564247,0.9683704640377652,6.201919078826904
36,0.9840113967657089,0.6489884460154484,0.9423262363119456,0.8909422438787763,0.9754349154284496,0.9113913544190188,0.8362926703977983,0.7186451860569395,0.7869146705772752,0.8922823736439216,0.45540310254562544,0.2948362147406666,0.3096280688678112,0.860561313582616,0.6909941038275927,0.5278769987576762,0.6796263041701043,0.7027486606102724,0.7381333902123435,0.5849535794726787,0.6828503070813366,0.8031563678560601,0.68020581674584,0.5315779947569903,0.6147548376741319,0.8146871789232176,0.6281768655285206,0.06551824362394638,0.06514965276142753,0.00014451359808008,0.9347058336404924,0.9615533027712566,0.9914438006552783,5.439112186431885
37,0.998732400211421,0.5913098537329765,0.9478454041804385,0.9008613448503044,0.967604016458197,0.9288775910433,0.8367965017632444,0.7193896021046224,0.7852178647321283,0.8956276293851997,0.4098022876754816,0.25770524287602015,0.2919253957779839,0.6873468737342765,0.5353074013321598,0.3654742311246946,0.6877353514145533,0.43818841303116574,0.7469909895145322,0.5961577157574603,0.8176022960115892,0.6876066144473055,0.6322242950713546,0.4846816979656994,0.6456202269840636,0.6771923826494869,0.5640335595073912,0.09017260010906694,0.08396021733093788,0.0027220733425003096,0.9133177093265619,0.9371237281946343,1.0917114371603185,6.37223744392395
38,0.99017153612592,0.6283194559435612,0.9510896521342885,0.9067406514479858,0.9606081325442557,0.9417579544970125,0.8445563720242154,0.7309368900184158,0.8315561563270688,0.857969523721901,0.545923754357594,0.37544369216787987,0.4911144010909737,0.6145035887152588,0.6083275395905637,0.43711976553131693,0.7248193658244408,0.5240957039699004,0.6586281018556412,0.49101080972904015,0.502975580352893,0.9537917029300287,0.6643589419570035,0.5086277893616632,0.637616375898844,0.7375901298342722,0.6042931319345997,0.0680340062481878,0.06701142690472073,0.0004555791016960965,0.9325329939935831,0.9650568858504867,1.0262420069087634,6.3475987911224365
39,1.0011228451674634,0.6641824212585898,0.9482876783096399,0.9016607096373168,0.9601529923864454,0.9367120412424232,0.8354197599945464,0.7173569766138521,0.8195713816940088,0.8518931573469085,0.4920615688821135,0.326314097928608,0.3874267834315766,0.6741273877737566,0.6829878609015111,0.5185888881548386,0.7158067128194018,0.6530464876376608,0.7604187210801597,0.6134480521864462,0.6738773863941617,0.8724630113141356,0.6927219777145827,0.5439270037209362,0.6491705660847872,0.7628825110181153,0.6451560502879281,0.057663042308106364,0.057216923242544945,0.00017009365916675637,0.9426129830982883,0.9678552173759684,0.9949368184263055,5.942057132720947
40,0.9886449487371878,0.6871751821468912,0.9514780687036459,0.9074469882830906,0.9527966332178531,0.9501631486390436,0.8365550300756187,0.7190327447373734,0.8522558337902838,0.8214222621973827,0.5248227681678604,0.35576929798193907,0.42896093114592015,0.675860328926793,0.7176561484487831,0.5596440826543159,0.7151377571587887,0.7201923396891711,0.7692533471811211,0.6250298104969352,0.748903713635673,0.790739773716229,0.7120718234683459,0.5648689839676408,0.6863145589326664,0.7520536761323939,0.6705774212659216,0.052322932285538123,0.05140096970548319,0.00037785351641595713,0.9482211767781008,0.9701860685251624,0.9952017841013995,6.3864665031433105
41,1.0113420486450195,0.616544795732499,0.9488831977561581,0.902738112197005,0.9581890655772831,0.9397563472568081,0.8380562340854881,0.721253694601901,0.8331041186113609,0.843067574068098,0.5081366038283589,0.34060531623224904,0.40781902925102825,0.6739082802716485,0.6623663564180787,0.4951777039970311,0.5686377431238054,0.7930917440351138,0.6052942808333964,0.4339942631016711,0.8160148022753759,0.4810675950101258,0.6534633687913305,0.4977577444832131,0.6563939233153926,0.6977837983462466,0.5919324136932781,0.06893204262851224,0.06818877448020072,0.0003195358394610264,0.9314916896803382,0.9584047566883743,1.0255099155686118,6.153604745864868
42,1.0042921148917892,0.6178050918154754,0.948774840682845,0.9025419837736204,0.9589620083318002,0.9388018369361653,0.8354855975935392,0.7174540700115122,0.8380113331462486,0.8329750412406963,0.4811055341332483,0.31674717694010895,0.3560821303639247,0.7414265890273126,0.6545558694716568,0.48649799320512765,0.5767099419980224,0.7566969485208227,0.6451937032488331,0.47622579316025565,0.8091429371509872,0.536489701189409,0.6540851761118194,0.4992312583292511,0.6449865856647957,0.71689706999456,0.5936183689512461,0.07724801825237491,0.0760371365894423,0.0005669245812872477,0.9233959388292704,0.9534062068867457,1.0290252214128321,5.921889781951904
43,0.9958377385681326,0.634292408026524,0.9403721625008319,0.8874551320963859,0.9727594297689157,0.910072023577667,0.8395744349890321,0.7235056347462466,0.7944714908813242,0.8901066850795971,0.4149259549267001,0.26177070794665136,0.27940861564391034,0.8057047626002877,0.6789367751141184,0.5139320831315758,0.631060079862552,0.7346743868756203,0.7405871517179173,0.5880416042508414,0.7576243103981478,0.7242993907745445,0.6685060791869419,0.5218125075188288,0.6156411241964836,0.7886963063325123,0.6114832939195787,0.06394286547676012,0.06320627486710234,0.00033101513492963473,0.936462709997968,0.9616061121423193,0.9978880814530633,5.738603353500366
44,0.9910847984931686,0.6513417080568809,0.9457243134450002,0.8970370136631842,0.9622959177956311,0.9297138025304889,0.8385585845665576,0.7219981769408601,0.8356408824717098,0.8414967327969595,0.4706992747065749,0.3077872565686925,0.3329304886441753,0.8029758782558509,0.6835489218440869,0.5192360986187222,0.6583345148344976,0.710771688130155,0.7373713021167553,0.5839969449078213,0.6553116246340365,0.8429242819842853,0.6825445208084937,0.5332546192590241,0.6205543776461049,0.7995421452918127,0.6305398328891391,0.0619647380955022,0.06143272925229506,0.0002350736749054799,0.9383321970727995,0.9656989936806283,0.9802254993807186,6.3757665157318115
