nohup: ignoring input
================================================================================
Running Phase 2C Attention U-Net 120 | Fold 0
================================================================================
==========================================================================================
Phase 2C: Attention U-Net training for 120 epochs
==========================================================================================
Run name: phase2_attention_unet120_fullval_fold0_aug-full_base32_crop320
Device: cuda
Fold: 0
Epochs: 120
Batch size: 2
Crop size: 320
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_val.csv
Checkpoint selection:
  score = 0.60 * minority_dice + 0.30 * mean_dice + 0.10 * weighted_kappa
Class weights:
  C0: 0.2500
  C1: 0.4638
  C2: 1.6026
  C3: 1.2130
  C4: 1.4969
Epoch 001/120 | loss=2.1714 | val_loss=1.8899 | mean_dice=0.4577 | minority_dice=0.3988 | dice_c2=0.1790 | dice_c4=0.4550 | kappa=0.9374 | ord_mae=0.0984 | score=0.4703 | time=8.1s
Epoch 021/120 | loss=1.1528 | val_loss=1.2063 | mean_dice=0.5672 | minority_dice=0.4874 | dice_c2=0.4595 | dice_c4=0.4159 | kappa=0.9421 | ord_mae=0.0936 | score=0.5568 | time=5.7s
Epoch 022/120 | loss=1.1126 | val_loss=1.1268 | mean_dice=0.6270 | minority_dice=0.5668 | dice_c2=0.4919 | dice_c4=0.6674 | kappa=0.9613 | ord_mae=0.0701 | score=0.6243 | time=5.6s
Epoch 023/120 | loss=1.1235 | val_loss=1.1529 | mean_dice=0.5940 | minority_dice=0.5178 | dice_c2=0.5252 | dice_c4=0.6312 | kappa=0.9553 | ord_mae=0.0980 | score=0.5844 | time=5.4s
Epoch 024/120 | loss=1.1006 | val_loss=1.0663 | mean_dice=0.6739 | minority_dice=0.6296 | dice_c2=0.5281 | dice_c4=0.7360 | kappa=0.9685 | ord_mae=0.0603 | score=0.6768 | time=6.1s
  Saved new best checkpoint at epoch 24
Epoch 025/120 | loss=1.1056 | val_loss=1.2014 | mean_dice=0.6342 | minority_dice=0.5725 | dice_c2=0.3541 | dice_c4=0.7532 | kappa=0.9641 | ord_mae=0.0697 | score=0.6302 | time=6.2s
Epoch 026/120 | loss=1.0878 | val_loss=1.0638 | mean_dice=0.6609 | minority_dice=0.6073 | dice_c2=0.5145 | dice_c4=0.6968 | kappa=0.9678 | ord_mae=0.0647 | score=0.6595 | time=5.9s
Epoch 027/120 | loss=1.1028 | val_loss=1.1251 | mean_dice=0.6397 | minority_dice=0.5768 | dice_c2=0.3677 | dice_c4=0.7307 | kappa=0.9627 | ord_mae=0.0703 | score=0.6342 | time=5.8s
Epoch 028/120 | loss=1.1087 | val_loss=1.0568 | mean_dice=0.6780 | minority_dice=0.6331 | dice_c2=0.5225 | dice_c4=0.7360 | kappa=0.9670 | ord_mae=0.0611 | score=0.6800 | time=5.8s
  Saved new best checkpoint at epoch 28
Epoch 029/120 | loss=1.0872 | val_loss=1.0901 | mean_dice=0.6577 | minority_dice=0.6083 | dice_c2=0.4988 | dice_c4=0.6854 | kappa=0.9648 | ord_mae=0.0646 | score=0.6588 | time=5.9s
Epoch 030/120 | loss=1.0877 | val_loss=1.0573 | mean_dice=0.6683 | minority_dice=0.6147 | dice_c2=0.4839 | dice_c4=0.7386 | kappa=0.9682 | ord_mae=0.0637 | score=0.6661 | time=6.2s
Epoch 031/120 | loss=1.0732 | val_loss=1.0937 | mean_dice=0.5945 | minority_dice=0.5213 | dice_c2=0.5453 | dice_c4=0.4320 | kappa=0.9480 | ord_mae=0.0887 | score=0.5859 | time=5.3s
Epoch 032/120 | loss=1.0820 | val_loss=1.0915 | mean_dice=0.6689 | minority_dice=0.6174 | dice_c2=0.4636 | dice_c4=0.7566 | kappa=0.9715 | ord_mae=0.0554 | score=0.6682 | time=5.9s
Epoch 033/120 | loss=1.0869 | val_loss=1.0846 | mean_dice=0.6606 | minority_dice=0.6055 | dice_c2=0.4778 | dice_c4=0.7085 | kappa=0.9699 | ord_mae=0.0623 | score=0.6585 | time=5.8s
Epoch 034/120 | loss=1.0733 | val_loss=1.0536 | mean_dice=0.6674 | minority_dice=0.6114 | dice_c2=0.4607 | dice_c4=0.7337 | kappa=0.9686 | ord_mae=0.0620 | score=0.6639 | time=5.3s
Epoch 035/120 | loss=1.1101 | val_loss=1.0719 | mean_dice=0.6783 | minority_dice=0.6274 | dice_c2=0.4596 | dice_c4=0.7610 | kappa=0.9726 | ord_mae=0.0549 | score=0.6772 | time=5.3s
Epoch 036/120 | loss=1.0469 | val_loss=1.1030 | mean_dice=0.6057 | minority_dice=0.5302 | dice_c2=0.5166 | dice_c4=0.5021 | kappa=0.9505 | ord_mae=0.0872 | score=0.5949 | time=5.6s
Epoch 037/120 | loss=1.0597 | val_loss=1.0656 | mean_dice=0.6483 | minority_dice=0.5850 | dice_c2=0.4230 | dice_c4=0.7632 | kappa=0.9555 | ord_mae=0.0851 | score=0.6410 | time=5.5s
Epoch 038/120 | loss=1.0665 | val_loss=1.1792 | mean_dice=0.6214 | minority_dice=0.5594 | dice_c2=0.3643 | dice_c4=0.7408 | kappa=0.9554 | ord_mae=0.0820 | score=0.6176 | time=5.6s
Epoch 039/120 | loss=1.0698 | val_loss=1.1348 | mean_dice=0.5473 | minority_dice=0.4571 | dice_c2=0.3359 | dice_c4=0.7419 | kappa=0.9322 | ord_mae=0.1170 | score=0.5317 | time=5.7s
Epoch 040/120 | loss=1.0524 | val_loss=1.1298 | mean_dice=0.6296 | minority_dice=0.5608 | dice_c2=0.4473 | dice_c4=0.6794 | kappa=0.9617 | ord_mae=0.0824 | score=0.6215 | time=5.6s
Epoch 041/120 | loss=1.0571 | val_loss=1.0497 | mean_dice=0.6590 | minority_dice=0.6052 | dice_c2=0.4669 | dice_c4=0.7276 | kappa=0.9612 | ord_mae=0.0685 | score=0.6570 | time=5.7s
Epoch 042/120 | loss=1.0514 | val_loss=1.1021 | mean_dice=0.6387 | minority_dice=0.5737 | dice_c2=0.4284 | dice_c4=0.7239 | kappa=0.9647 | ord_mae=0.0738 | score=0.6323 | time=5.8s
Epoch 043/120 | loss=1.0435 | val_loss=1.0886 | mean_dice=0.6680 | minority_dice=0.6149 | dice_c2=0.4555 | dice_c4=0.7475 | kappa=0.9663 | ord_mae=0.0662 | score=0.6660 | time=5.5s
Epoch 044/120 | loss=1.0326 | val_loss=1.0527 | mean_dice=0.6833 | minority_dice=0.6350 | dice_c2=0.4836 | dice_c4=0.7459 | kappa=0.9714 | ord_mae=0.0555 | score=0.6831 | time=5.5s
  Saved new best checkpoint at epoch 44
Epoch 045/120 | loss=1.0440 | val_loss=1.0980 | mean_dice=0.6380 | minority_dice=0.5711 | dice_c2=0.3821 | dice_c4=0.7553 | kappa=0.9538 | ord_mae=0.0858 | score=0.6294 | time=5.7s
Epoch 046/120 | loss=1.0424 | val_loss=1.1020 | mean_dice=0.5681 | minority_dice=0.4766 | dice_c2=0.4811 | dice_c4=0.3935 | kappa=0.9459 | ord_mae=0.0954 | score=0.5510 | time=5.5s
Epoch 047/120 | loss=1.0430 | val_loss=1.0517 | mean_dice=0.6276 | minority_dice=0.5565 | dice_c2=0.4759 | dice_c4=0.5899 | kappa=0.9551 | ord_mae=0.0798 | score=0.6177 | time=6.2s
Epoch 048/120 | loss=1.0700 | val_loss=1.0564 | mean_dice=0.6811 | minority_dice=0.6270 | dice_c2=0.5083 | dice_c4=0.7225 | kappa=0.9632 | ord_mae=0.0682 | score=0.6768 | time=5.8s
Epoch 049/120 | loss=1.0297 | val_loss=1.0592 | mean_dice=0.6841 | minority_dice=0.6389 | dice_c2=0.5120 | dice_c4=0.7397 | kappa=0.9714 | ord_mae=0.0564 | score=0.6857 | time=5.8s
  Saved new best checkpoint at epoch 49
Epoch 050/120 | loss=1.0544 | val_loss=1.0940 | mean_dice=0.6436 | minority_dice=0.5824 | dice_c2=0.4422 | dice_c4=0.6761 | kappa=0.9631 | ord_mae=0.0671 | score=0.6388 | time=5.6s
Epoch 051/120 | loss=1.0411 | val_loss=1.1639 | mean_dice=0.5780 | minority_dice=0.4927 | dice_c2=0.4189 | dice_c4=0.5071 | kappa=0.9409 | ord_mae=0.1004 | score=0.5631 | time=5.7s
Epoch 052/120 | loss=1.0634 | val_loss=1.1306 | mean_dice=0.6507 | minority_dice=0.5879 | dice_c2=0.3936 | dice_c4=0.7162 | kappa=0.9640 | ord_mae=0.0684 | score=0.6443 | time=5.7s
Epoch 053/120 | loss=1.0416 | val_loss=1.0822 | mean_dice=0.6734 | minority_dice=0.6180 | dice_c2=0.4434 | dice_c4=0.7488 | kappa=0.9655 | ord_mae=0.0655 | score=0.6693 | time=5.5s
Epoch 054/120 | loss=1.0305 | val_loss=1.1313 | mean_dice=0.6409 | minority_dice=0.5792 | dice_c2=0.4338 | dice_c4=0.6850 | kappa=0.9561 | ord_mae=0.0788 | score=0.6354 | time=5.8s
Epoch 055/120 | loss=1.0394 | val_loss=1.1229 | mean_dice=0.5972 | minority_dice=0.5188 | dice_c2=0.4679 | dice_c4=0.5072 | kappa=0.9521 | ord_mae=0.0861 | score=0.5856 | time=4.5s
Epoch 056/120 | loss=1.0150 | val_loss=1.0266 | mean_dice=0.6716 | minority_dice=0.6175 | dice_c2=0.5458 | dice_c4=0.6563 | kappa=0.9620 | ord_mae=0.0685 | score=0.6682 | time=5.2s
Epoch 057/120 | loss=1.0125 | val_loss=1.1452 | mean_dice=0.6479 | minority_dice=0.5840 | dice_c2=0.3744 | dice_c4=0.7527 | kappa=0.9571 | ord_mae=0.0818 | score=0.6405 | time=5.2s
Epoch 058/120 | loss=1.0224 | val_loss=1.0350 | mean_dice=0.6705 | minority_dice=0.6180 | dice_c2=0.4946 | dice_c4=0.7300 | kappa=0.9637 | ord_mae=0.0664 | score=0.6683 | time=5.7s
Epoch 059/120 | loss=1.0047 | val_loss=1.0751 | mean_dice=0.6167 | minority_dice=0.5425 | dice_c2=0.4980 | dice_c4=0.5369 | kappa=0.9518 | ord_mae=0.0842 | score=0.6057 | time=5.1s
Epoch 060/120 | loss=1.0230 | val_loss=1.1438 | mean_dice=0.5963 | minority_dice=0.5160 | dice_c2=0.4260 | dice_c4=0.5428 | kappa=0.9450 | ord_mae=0.0965 | score=0.5830 | time=5.6s
Epoch 061/120 | loss=1.0335 | val_loss=1.0722 | mean_dice=0.6642 | minority_dice=0.6053 | dice_c2=0.4180 | dice_c4=0.7535 | kappa=0.9632 | ord_mae=0.0686 | score=0.6587 | time=5.5s
Epoch 062/120 | loss=1.0259 | val_loss=1.0394 | mean_dice=0.6543 | minority_dice=0.5936 | dice_c2=0.5163 | dice_c4=0.6531 | kappa=0.9634 | ord_mae=0.0667 | score=0.6488 | time=5.6s
Epoch 063/120 | loss=1.0364 | val_loss=1.0246 | mean_dice=0.6393 | minority_dice=0.5759 | dice_c2=0.5149 | dice_c4=0.6683 | kappa=0.9631 | ord_mae=0.0773 | score=0.6337 | time=5.8s
Epoch 064/120 | loss=1.0256 | val_loss=1.1670 | mean_dice=0.5885 | minority_dice=0.5088 | dice_c2=0.4713 | dice_c4=0.4582 | kappa=0.9519 | ord_mae=0.0856 | score=0.5770 | time=5.8s
Epoch 065/120 | loss=1.0168 | val_loss=1.0506 | mean_dice=0.6692 | minority_dice=0.6121 | dice_c2=0.5019 | dice_c4=0.6834 | kappa=0.9621 | ord_mae=0.0680 | score=0.6643 | time=5.0s
Epoch 066/120 | loss=1.0283 | val_loss=1.0858 | mean_dice=0.6062 | minority_dice=0.5313 | dice_c2=0.5015 | dice_c4=0.5105 | kappa=0.9485 | ord_mae=0.0889 | score=0.5955 | time=5.8s
Epoch 067/120 | loss=1.0373 | val_loss=1.1099 | mean_dice=0.6274 | minority_dice=0.5557 | dice_c2=0.4367 | dice_c4=0.6346 | kappa=0.9528 | ord_mae=0.0840 | score=0.6169 | time=5.5s
Epoch 068/120 | loss=1.0071 | val_loss=1.0847 | mean_dice=0.6743 | minority_dice=0.6215 | dice_c2=0.4525 | dice_c4=0.7471 | kappa=0.9689 | ord_mae=0.0605 | score=0.6721 | time=5.9s
Epoch 069/120 | loss=1.0155 | val_loss=1.0814 | mean_dice=0.6681 | minority_dice=0.6096 | dice_c2=0.4546 | dice_c4=0.7346 | kappa=0.9634 | ord_mae=0.0686 | score=0.6625 | time=5.7s
Epoch 070/120 | loss=1.0042 | val_loss=1.2206 | mean_dice=0.4885 | minority_dice=0.3752 | dice_c2=0.2964 | dice_c4=0.7027 | kappa=0.8476 | ord_mae=0.1784 | score=0.4565 | time=5.7s
Epoch 071/120 | loss=1.0213 | val_loss=1.0694 | mean_dice=0.6588 | minority_dice=0.5985 | dice_c2=0.4457 | dice_c4=0.7206 | kappa=0.9627 | ord_mae=0.0696 | score=0.6530 | time=5.7s
Epoch 072/120 | loss=1.0244 | val_loss=1.0483 | mean_dice=0.6339 | minority_dice=0.5651 | dice_c2=0.5126 | dice_c4=0.6716 | kappa=0.9601 | ord_mae=0.0834 | score=0.6252 | time=5.2s
Epoch 073/120 | loss=1.0067 | val_loss=1.0353 | mean_dice=0.6877 | minority_dice=0.6359 | dice_c2=0.4945 | dice_c4=0.7458 | kappa=0.9693 | ord_mae=0.0609 | score=0.6848 | time=6.1s
Epoch 074/120 | loss=0.9987 | val_loss=1.0274 | mean_dice=0.6675 | minority_dice=0.6093 | dice_c2=0.5285 | dice_c4=0.7091 | kappa=0.9622 | ord_mae=0.0760 | score=0.6621 | time=6.2s
Epoch 075/120 | loss=0.9938 | val_loss=1.1004 | mean_dice=0.6325 | minority_dice=0.5635 | dice_c2=0.4901 | dice_c4=0.6005 | kappa=0.9525 | ord_mae=0.0821 | score=0.6231 | time=5.9s
Epoch 076/120 | loss=1.0191 | val_loss=1.0723 | mean_dice=0.6505 | minority_dice=0.5862 | dice_c2=0.4965 | dice_c4=0.6140 | kappa=0.9558 | ord_mae=0.0779 | score=0.6425 | time=6.0s
Epoch 077/120 | loss=1.0068 | val_loss=1.0847 | mean_dice=0.6464 | minority_dice=0.5822 | dice_c2=0.4726 | dice_c4=0.6381 | kappa=0.9593 | ord_mae=0.0740 | score=0.6392 | time=5.1s
Epoch 078/120 | loss=1.0095 | val_loss=1.1109 | mean_dice=0.6518 | minority_dice=0.5937 | dice_c2=0.4341 | dice_c4=0.7430 | kappa=0.9590 | ord_mae=0.0750 | score=0.6477 | time=6.0s
Epoch 079/120 | loss=1.0079 | val_loss=0.9930 | mean_dice=0.7051 | minority_dice=0.6585 | dice_c2=0.5403 | dice_c4=0.7355 | kappa=0.9714 | ord_mae=0.0548 | score=0.7038 | time=5.7s
  Saved new best checkpoint at epoch 79
Epoch 080/120 | loss=1.0031 | val_loss=1.0306 | mean_dice=0.6647 | minority_dice=0.6086 | dice_c2=0.5168 | dice_c4=0.6519 | kappa=0.9633 | ord_mae=0.0663 | score=0.6609 | time=5.8s
Epoch 081/120 | loss=0.9842 | val_loss=1.0081 | mean_dice=0.6875 | minority_dice=0.6383 | dice_c2=0.5259 | dice_c4=0.7360 | kappa=0.9659 | ord_mae=0.0637 | score=0.6859 | time=5.7s
Epoch 082/120 | loss=0.9970 | val_loss=1.0903 | mean_dice=0.6681 | minority_dice=0.6115 | dice_c2=0.4457 | dice_c4=0.7425 | kappa=0.9679 | ord_mae=0.0619 | score=0.6641 | time=5.9s
Epoch 083/120 | loss=1.0074 | val_loss=1.0927 | mean_dice=0.6431 | minority_dice=0.5774 | dice_c2=0.5056 | dice_c4=0.6089 | kappa=0.9573 | ord_mae=0.0774 | score=0.6351 | time=6.0s
Epoch 084/120 | loss=0.9839 | val_loss=1.0613 | mean_dice=0.6586 | minority_dice=0.5974 | dice_c2=0.4552 | dice_c4=0.6865 | kappa=0.9622 | ord_mae=0.0696 | score=0.6522 | time=5.8s
Epoch 085/120 | loss=0.9983 | val_loss=0.9967 | mean_dice=0.6990 | minority_dice=0.6500 | dice_c2=0.5362 | dice_c4=0.7498 | kappa=0.9676 | ord_mae=0.0615 | score=0.6964 | time=5.9s
Epoch 086/120 | loss=1.0209 | val_loss=1.0030 | mean_dice=0.6981 | minority_dice=0.6561 | dice_c2=0.5400 | dice_c4=0.7529 | kappa=0.9705 | ord_mae=0.0565 | score=0.7002 | time=5.9s
Epoch 087/120 | loss=0.9974 | val_loss=1.0023 | mean_dice=0.6998 | minority_dice=0.6498 | dice_c2=0.5467 | dice_c4=0.7451 | kappa=0.9714 | ord_mae=0.0580 | score=0.6970 | time=5.4s
Epoch 088/120 | loss=0.9975 | val_loss=1.0911 | mean_dice=0.5652 | minority_dice=0.4733 | dice_c2=0.5017 | dice_c4=0.3578 | kappa=0.9447 | ord_mae=0.0950 | score=0.5480 | time=5.0s
Epoch 089/120 | loss=1.0030 | val_loss=1.0817 | mean_dice=0.6666 | minority_dice=0.6093 | dice_c2=0.4071 | dice_c4=0.7546 | kappa=0.9667 | ord_mae=0.0647 | score=0.6623 | time=5.7s
Epoch 090/120 | loss=0.9999 | val_loss=1.0280 | mean_dice=0.6855 | minority_dice=0.6347 | dice_c2=0.5250 | dice_c4=0.7269 | kappa=0.9651 | ord_mae=0.0652 | score=0.6829 | time=5.9s
Epoch 091/120 | loss=0.9995 | val_loss=1.0492 | mean_dice=0.6543 | minority_dice=0.5918 | dice_c2=0.4559 | dice_c4=0.7476 | kappa=0.9525 | ord_mae=0.0865 | score=0.6466 | time=5.9s
Epoch 092/120 | loss=0.9775 | val_loss=1.0489 | mean_dice=0.6687 | minority_dice=0.6124 | dice_c2=0.5026 | dice_c4=0.7095 | kappa=0.9679 | ord_mae=0.0650 | score=0.6648 | time=5.7s
