epoch,variant_name,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,lambda_ft,lambda_ord,amc_p,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
11,amc_focal_tversky,1.464145314964381,0.4419237405739047,0.7171461412852461,0.6200749521905725,0.04003473779250106,1.1905293396928094,0.3,0.0,0.85,0.660269632491279,0.9402042677297002,0.8871561180149218,0.9476702658087228,0.93285498834187,0.8280287507117162,0.7065265049928166,0.8233975699261714,0.8327123221076991,0.4345508781968218,0.27758863072872025,0.4162568656836394,0.45452681097548864,0.644137134670831,0.47507543066639774,0.6258872588725699,0.663483249693086,0.7444831729339261,0.5929694902406483,0.6504661629127421,0.8702701951022388,0.6627999841283237,0.5130400141571457,0.6290019643487806,0.7052481444696281,0.6077237286005263,0.06571698316144221,0.06462221228226224,0.00045540761328851243,0.9349223801044493,0.9679540009246613,1.130552737550302,7.005897521972656
12,amc_focal_tversky,1.4498328959400004,0.4057251558723775,0.7123747088692405,0.6172610721127554,0.03753823190610009,1.1569166271523996,0.35,0.0,0.85,0.6067891016482142,0.9387366915118581,0.8845464495038154,0.9567714362932747,0.9213692630147348,0.8326800425029007,0.713326313968182,0.8302828316567077,0.8350911359910794,0.4815146892391216,0.3171019738069416,0.36392034445178756,0.7113865032728679,0.5974611274740517,0.4259854319745409,0.4902122264101612,0.7647801502343591,0.5565895223820543,0.38560723440264316,0.7656149806410145,0.4372210093031461,0.6170613453995321,0.4605052385380769,0.6125075957899178,0.6871196997003632,0.5451884463650759,0.09715474278827056,0.09580828710337495,0.0006141583252412897,0.9035775545713838,0.9455763020930908,1.135046049952507,7.119773864746094
13,amc_focal_tversky,1.512294895269654,0.4358981593765996,0.7127712592482567,0.6144694072956388,0.039255452593682676,1.178377160971815,0.4,0.0,0.85,0.6501189532876193,0.9376999496526878,0.8827072439148552,0.9522912167880134,0.9235490774570866,0.8273294101228551,0.7055087910148158,0.7863749224360692,0.8727840965793453,0.3893993074320832,0.2417727182342328,0.6146270569862509,0.2849722933721609,0.6547904070121241,0.48675716440421307,0.5846303769318079,0.7440863497878545,0.7402510950718227,0.5876179706733121,0.6367041698661023,0.8840186712278193,0.6529425549097213,0.5054141610816434,0.6555841315550576,0.696465352741795,0.5948136031720099,0.054718635087977814,0.05379264094200229,0.0003742489902812477,0.9458331100677164,0.9734802491149696,1.108301567760381,6.879162311553955
14,amc_focal_tversky,1.4880831255154177,0.40234083851630037,0.7005550956184213,0.6037639691071077,0.03231073126980019,1.1349341611970554,0.45,0.0,0.85,0.6738710489650621,0.9295703974501112,0.8684087166832507,0.9721690272416291,0.8905482380901,0.8189267579437185,0.693375083595954,0.740889601929686,0.9153384338264818,0.49033139344611193,0.32479405832342806,0.4766798012812977,0.5047879731471504,0.655768689736302,0.4878391722683946,0.5484024827928308,0.8154095190845747,0.7283641955188657,0.5727773572843525,0.621074246402428,0.880463350530476,0.6733477591612496,0.5196964178680323,0.5967615331015607,0.7789998191471708,0.6248214262337598,0.05932206027445012,0.05805998811068886,0.0005575059835603818,0.9413825059057508,0.9697386547643138,1.0839534063230862,6.710195779800415
15,amc_focal_tversky,1.533614001490853,0.4134440378031947,0.7031617361036214,0.6060005616058003,0.031967837077734824,1.1400794251398607,0.5,0.0,0.85,0.6959880549674146,0.9344771872946854,0.8770128392859933,0.9686970930840024,0.9025924736569518,0.8262822356603634,0.7039871600863525,0.7760390425615442,0.8834815954405777,0.5044055104490907,0.33726087784701014,0.3731536511491998,0.7780874893274748,0.6863299356801392,0.5224522917293388,0.6484397544345871,0.7289229810266844,0.7638145334632621,0.6178802082208128,0.7344758970408569,0.7955945543796824,0.6952080538132138,0.5453951344708785,0.633027086296547,0.7965216550436048,0.6515166598641641,0.0648897381095429,0.06385241945809654,0.0004644886783346958,0.9356830918635688,0.9651564290495195,1.0434397987344048,6.86785626411438
16,amc_focal_tversky,1.5334058580073444,0.41264625706455926,0.7028228559277274,0.6054498207840052,0.034734141364672476,1.15211829949509,0.5,0.0,0.85,0.6897443497947224,0.933093262795621,0.8745780959642359,0.9621670017279281,0.9057250274021221,0.8225291154462643,0.6985557997538129,0.7971938751856713,0.8495275473070204,0.515428307424713,0.3471899066932897,0.381612835722384,0.7937697755009461,0.675425228115309,0.5099185357080825,0.5683145311023883,0.8322870354468922,0.7418795611475985,0.5896729265636175,0.7887954216728653,0.7002313044364701,0.6888155530334712,0.5363342921797006,0.6339791659208273,0.7939539156728321,0.6442443655625402,0.06481186757682152,0.06418856031736694,0.0002582675845574518,0.9355531720980756,0.9655306454715701,1.0602865341034802,7.522937297821045
17,amc_focal_tversky,1.5022959126667543,0.3913741619749503,0.6982485814528032,0.6022300232540477,0.03125619887247343,1.1155814623290843,0.5,0.0,0.85,0.6930398254974811,0.9333257892628952,0.8749867390324723,0.9657739327907623,0.902987160327788,0.8197453489405448,0.6945495603043809,0.747900847646844,0.9068596791293744,0.5251133030577304,0.3560363681809549,0.5841317196446304,0.47692648954512257,0.6660565453556363,0.49931392746569636,0.5600052020114322,0.821658684272431,0.7516126473570429,0.6020668551037514,0.6991497032735348,0.8125877821195268,0.6906319611777386,0.5379916777636959,0.6477968681441103,0.7545081587666137,0.6475941652568031,0.05234491651286393,0.05149311657325778,0.00034334579536670165,0.9481635376313755,0.9729373799007763,1.075300861488689,6.636472940444946
18,amc_focal_tversky,1.5394345047799023,0.4220282674174417,0.7015138661319559,0.6029919145459478,0.0333196711038578,1.143964071842757,0.5,0.0,0.85,0.5578585641974185,0.932949125309496,0.8743248775088595,0.9653958945716814,0.9026124939953275,0.8163168702047398,0.6896413826105107,0.7459110657046241,0.9013990291079823,0.5073763564043816,0.33992249726270585,0.48649209190138165,0.5301340967304283,0.5939887625051326,0.42246373760387596,0.45324360907035244,0.8615134110582917,0.3613220939251452,0.220496103954086,0.857408275598469,0.2288894142296158,0.5697510207598497,0.41813093035779464,0.6357637605687068,0.6304839877815795,0.4875624042782198,0.09557930193298486,0.09490650560982275,0.00027246458557897527,0.9048210298045983,0.9439581540253174,1.1663956046104431,6.9489545822143555
19,amc_focal_tversky,1.5011855079369112,0.3934950736266645,0.6967992115427147,0.5984696630727161,0.02970264351857953,1.1165637841278857,0.5,0.0,0.85,0.6649494661371459,0.9323785400499539,0.8733231534083064,0.9608543270985074,0.905541984308401,0.8225083799302103,0.6985258883468406,0.7623107238724584,0.8930284696840752,0.4547916527801324,0.29432383898157916,0.5544279720952855,0.3855113588803347,0.6476662874869447,0.47892489959699364,0.5126967198671901,0.8790905795027102,0.7379455985309138,0.5847177409087224,0.7309257583542549,0.7451015839022891,0.6657279796820503,0.514123091958534,0.6400902935472972,0.7256829979923523,0.6134678462659969,0.054776168817029354,0.05374975817020446,0.0004338770557556301,0.9458163647740399,0.9715036447293264,1.115029352632436,7.148625612258911
20,amc_focal_tversky,1.481868552890691,0.3831838308410211,0.6909842000088908,0.5940856283361261,0.030691028630826622,1.1065771051428535,0.5,0.0,0.85,0.5505511791064892,0.9399139821118957,0.8866393540256156,0.9629020395688367,0.9179979524341919,0.8377951232704831,0.720866983133014,0.7981925851436226,0.881532598395939,0.4336901849626957,0.2768865908896616,0.3612859699694911,0.542388629400811,0.5877617724651485,0.4161916601642506,0.46430771387153386,0.8006436799155074,0.4149685597436097,0.26180462368398544,0.9016609543895254,0.26949979836185145,0.5685539101104842,0.41893746446772795,0.6313618058435433,0.6235161765185272,0.4788068390571513,0.1116574814719392,0.0981123720346045,0.006656817239449774,0.8952308107259457,0.927009026390532,1.1876201196150347,7.268550634384155
21,amc_focal_tversky,1.4998456537723541,0.41089833477004006,0.6843130392107096,0.5836489112539724,0.033049553447530015,1.1280982087958942,0.5,0.0,0.85,0.5724032550892739,0.9363419006711803,0.8803034558398256,0.9674129676428039,0.907204587609057,0.8361085800752952,0.7183733514672574,0.7922157512910262,0.8851504704765192,0.47953162575482683,0.3153841499616112,0.3651902239951228,0.69811075954662,0.5908102623568564,0.4192552972639305,0.4670907928152303,0.8036839862359099,0.4407503524940079,0.2826682393027856,0.8307591572621512,0.29994020386309467,0.5868002051702466,0.43392025949889623,0.6138139813408826,0.671721355030536,0.5036974135352305,0.099706821487301,0.09850576341610368,0.0005546085556188062,0.9009396280282775,0.9414474541706171,1.1391191523183475,8.405696153640747
22,amc_focal_tversky,1.4715121645819058,0.37570775469595735,0.6890744698995893,0.5938374413685366,0.02766710479971318,1.098112247206948,0.5,0.0,0.85,0.6101658909972696,0.9284560151554224,0.8664656125059491,0.9776210080440068,0.8839992994025578,0.8229890715005327,0.6992195667628461,0.7411227598881889,0.9251876619841287,0.5464602570032425,0.3759513695006423,0.501150364311108,0.6007776271072689,0.573926465677594,0.4024522241416486,0.41147120470140275,0.9483497751572325,0.5280388999973861,0.3587315588682665,0.8808520776702281,0.3770262314991041,0.6178536735446888,0.4590886798183509,0.6336491016427319,0.7128353239369336,0.5494752075594075,0.08482953865723161,0.08391948908800496,0.00038488866703537497,0.9156956222449597,0.9512466439821841,1.1179448515176773,8.562577247619629
23,amc_focal_tversky,1.4922770112752914,0.3995701032267375,0.686217936263843,0.5895210677249865,0.02695198097948874,1.117284396155314,0.5,0.0,0.85,0.7168327496302411,0.9413412185923267,0.8891828369294286,0.9697327613824192,0.914564864809518,0.8382625021123351,0.7215593054683269,0.7821227855115032,0.9030847015835989,0.5505719000338388,0.37985457853804044,0.47563508985682373,0.6535374081328305,0.7120315226433743,0.5528330352499924,0.6745046828946129,0.7539800662761096,0.7620161011770177,0.6155298965531839,0.6814891719186146,0.8641237084729334,0.7157205064916414,0.5674442039523859,0.6534379325453886,0.7936814711163681,0.6748731746180768,0.05397870116330222,0.053174756369345995,0.00033101296650911444,0.9464942306641448,0.9719269291190253,1.0204577283425764,7.583671808242798
24,amc_focal_tversky,1.4923814291303807,0.3921080363745039,0.6919311142780564,0.594624554569071,0.029007109319949945,1.1102999421683224,0.5,0.0,0.85,0.6345867684173905,0.9301073012099824,0.8693463393683089,0.9727466399299798,0.8910490897552945,0.8137377607624745,0.6859678525091616,0.7384483758233589,0.9061225679530497,0.5243001347111145,0.3552891391017893,0.3925372357588103,0.7892161786616783,0.6455577808465407,0.4766226064999813,0.5446302886170568,0.7924005062936633,0.5699044467116055,0.39850794962697006,0.8661913901836308,0.4246499144775985,0.6383750307579338,0.47909688693447555,0.6354518225957142,0.7280972918464974,0.5799207874230868,0.08255275323416471,0.08191159017758391,0.00024931961376430676,0.9178390902086517,0.9512178673615829,1.0817478068850257,7.224835395812988
25,amc_focal_tversky,1.4617121747948907,0.3702646673403003,0.6870614784685048,0.5901190716434609,0.027740203424896623,1.0932648303833874,0.5,0.0,0.85,0.4699457952638309,0.9378627212066811,0.8829957670558137,0.9713239042270405,0.9066301755005732,0.8313668994282291,0.711401122406571,0.7682609482719575,0.9057678455505019,0.4051455963157126,0.25403296713466894,0.28689017220203844,0.689254683340838,0.5070984992237291,0.3396731123654513,0.46269655139847365,0.5609269754040312,0.25211714112803635,0.14424144035072575,0.9311682159983034,0.14579596074776943,0.4989320340239268,0.3623371605643543,0.6122539719676932,0.5754363662607851,0.38812041222249266,0.15748347470889035,0.1188414302733721,0.019230175609424447,0.8619283941172035,0.873939377231573,1.260203331708908,7.66567850112915
26,amc_focal_tversky,1.475181919607249,0.38298886963589623,0.687321872535077,0.5903836339712143,0.028043065786980813,1.096793562851169,0.5,0.0,0.85,0.5177287997410595,0.9257341969967622,0.861736633902673,0.9823284376189598,0.8753057820682053,0.8261161890171221,0.7037461299729705,0.7442928760291653,0.9281519160444157,0.4111824915922042,0.25879780995380847,0.2727625772768693,0.8348442234610335,0.4921500107534032,0.32639189194099333,0.4322731549551223,0.5712818262191256,0.42155700998965134,0.2670714195302597,0.8205908780022234,0.28363300932169466,0.5377514253380952,0.389001812849508,0.5674798715658451,0.6544777437615673,0.4416298374450862,0.13021650596761167,0.12343833844520134,0.0033137707887339325,0.8732478907660647,0.9142546967257923,1.1860850832679055,7.387800693511963
27,amc_focal_tversky,1.4731583879752592,0.38297635909508576,0.6866088956594467,0.5882925912737846,0.028250609642286276,1.0942683917554943,0.5,0.0,0.85,0.7026955161125322,0.9361994769030435,0.8800517170057051,0.9734084186997128,0.9017304550874587,0.8364593478034438,0.7188913822859206,0.7778203495548762,0.9046606966589847,0.5106180909681983,0.34283892389973664,0.38725439302306636,0.7493219828235335,0.6968851563173991,0.5347841440805038,0.6360615113220357,0.770571361332113,0.7675755718280974,0.6228175572328346,0.7295911122248369,0.8097324006989747,0.7028845417292846,0.5548330018747489,0.6326818415312039,0.8085716103784015,0.6583596063712316,0.05911902745683407,0.05799873618110238,0.00047441697722294223,0.9415268468416746,0.9681438977100786,1.0257748609239405,7.450398206710815
28,amc_focal_tversky,1.4564779942685908,0.372171159749004,0.6828542070632632,0.5859486765482209,0.028165355050904593,1.0847828808155926,0.5,0.0,0.85,0.7078239954269473,0.9377681835697702,0.8828281821959204,0.9623457152805491,0.9144147694726668,0.8330131450415567,0.7138153626171053,0.8136284864109367,0.8533440244096399,0.5520134433615665,0.3812282930603243,0.43511566411564395,0.7547963437295651,0.6781630660384819,0.5130459352546921,0.5840520905610997,0.8084288994472492,0.7634677600586675,0.6174264894984786,0.7034878042109677,0.8346289162992757,0.7066643536250682,0.5563790201076501,0.634071011324662,0.8127995459714326,0.664548089819572,0.05644194385114482,0.055486482847257663,0.000391053659818793,0.9441224634929235,0.9709583544768362,1.008265126835216,7.225898265838623
29,amc_focal_tversky,1.4931838553060184,0.41005492328920146,0.6804200810464945,0.5822673768482425,0.03125763586947208,1.1157516539096832,0.5,0.0,0.85,0.7032366621106714,0.9407473065352113,0.8881235916031055,0.9689265670309778,0.9141607971801287,0.8354837271801157,0.7174513114848847,0.7880633816695903,0.888976334383663,0.5546769870314467,0.38377371843833996,0.4420175501815298,0.7444084509399852,0.6927634959309071,0.5299450357869533,0.6123221846203282,0.7975365886236317,0.7310328591292482,0.5760849399359713,0.7761328487069863,0.6908864197873904,0.7034892673179294,0.5518137514115373,0.6546339912946086,0.7804519484336676,0.659491114030534,0.06363322100733909,0.06260443104959043,0.00041545770707551277,0.936980111243334,0.9649521349697214,1.0139279040423306,7.381641864776611
30,amc_focal_tversky,1.4491201876239344,0.3772243674505841,0.6752862669527531,0.5767325592989271,0.026895985372406853,1.0824327834627845,0.5,0.0,0.85,0.5212659901395904,0.9417393883508495,0.889893640549733,0.9638510795125563,0.9206194727420796,0.8405812144216117,0.7250022380845581,0.8111617640707423,0.8722149597997702,0.4705797614865203,0.30768506237625076,0.3626635551074425,0.6699270085212249,0.5882734160927953,0.4167049220427966,0.4682692543034624,0.7909789404723035,0.2709769054675335,0.1567225483132176,0.9403050828787544,0.15829752518158285,0.5426028243671152,0.4015286927042057,0.6455999140901003,0.6228546084937203,0.4432766943489497,0.11743803523779249,0.10994952268107774,0.003646922071625132,0.8864035552472971,0.925191262200861,1.1879494542425328,7.3882153034210205
31,amc_focal_tversky,1.4472009241580963,0.3662298536774787,0.6810314987193454,0.5850068266418847,0.025954048192281996,1.0743614814498208,0.5,0.0,0.85,0.7030187464974247,0.9371466366860521,0.8817271215702367,0.9637933392183136,0.9119337347392101,0.8263351528952683,0.7040639880573424,0.7834114949612169,0.8742350989418558,0.5245666209531947,0.3555339254233815,0.4151176232446647,0.7123951584550955,0.6895142562615306,0.5261516651791486,0.6214628842138421,0.7743017790244059,0.7653455296688416,0.6198864119963547,0.7894044498748206,0.7427097384266318,0.7014403899447088,0.5514089976640568,0.6523491130736361,0.7759104437119972,0.6598088022945223,0.06092868302103484,0.059825934088495805,0.00044390657029843997,0.9397301593412057,0.9670134813729875,1.03961490501057,7.273984432220459
32,amc_focal_tversky,1.4315503998236223,0.36065363816239615,0.6755057708783583,0.5780838216570291,0.025693654629073782,1.063490829007192,0.5,0.0,0.85,0.6534226692919234,0.9448318679820246,0.8954325280607782,0.9663063648144449,0.9242910883982587,0.8352994863058949,0.7171796324331978,0.781133975449605,0.8975366060674284,0.5075879418120829,0.3401124635969471,0.48671196518490756,0.5303349907086313,0.6684301615355963,0.5019865591927534,0.5689609342366424,0.8100476399462918,0.6253247722020153,0.4548890963894709,0.7961309097163911,0.5148632800730294,0.6591605904638973,0.5035419379030922,0.6582344461468865,0.6881956291988452,0.6004476251832315,0.08121764149151646,0.08004703144839899,0.0004985046850282559,0.9194544638665727,0.9540591704281534,1.092996445569125,6.976212501525879
33,amc_focal_tversky,1.4383378340439363,0.36475437540899625,0.6771937683224678,0.5791648941283877,0.0257573869024451,1.0680724477226085,0.5,0.0,0.85,0.597439512793262,0.9460202424454514,0.8975696503321984,0.9626712544535266,0.9299354509970176,0.8347876776584305,0.716425377291643,0.8284613838869713,0.8412113325408852,0.5300871392668877,0.3606248733700507,0.39895161307374444,0.7896430783653596,0.6308522119706276,0.4607626857277542,0.5175335459352511,0.8077069857079904,0.4436244647892072,0.2850369044956258,0.8907278750854956,0.29536510408698274,0.6098378734212883,0.45571246022126843,0.6589186044953657,0.6834816251753045,0.5348546053422408,0.10896011583413572,0.10827448945249162,0.00025827009079000784,0.8914672404567183,0.9357538756153104,1.1150308075276287,7.245941638946533
34,amc_focal_tversky,1.4359289827671917,0.36652939868244255,0.6747769124128602,0.5758690546182069,0.02603281856665324,1.0668815807862715,0.5,0.0,0.85,0.6516077162079396,0.9419314421440246,0.890236681876942,0.9709717507701519,0.9145777922280122,0.8403849154459109,0.7247102306961342,0.7866142098651151,0.9020462245778117,0.5071202710759193,0.33969264988372583,0.39657659231420195,0.7031079972544195,0.6504365277933173,0.48196067927785785,0.5647212847530296,0.7668282226928729,0.6364804017361219,0.46679226506647215,0.849748393589777,0.5087863238354582,0.6586055290128173,0.5032889562310475,0.6494151201305309,0.7201921920901405,0.5980124002017861,0.08264196195868567,0.08158919561839353,0.000429876326381839,0.9179809280552246,0.952186173830226,1.076092999089848,7.18412971496582
35,amc_focal_tversky,1.4275077161463825,0.3572979618541219,0.6748984577980909,0.5769240334630013,0.02708810607212151,1.0684927972880276,0.5,0.0,0.85,0.716695952753597,0.9407206299618764,0.8880760416659677,0.9740070441203191,0.9096341414724045,0.8373763960193237,0.7202472005146402,0.7871756396983626,0.894416234626633,0.5389309489622691,0.368860697295238,0.3991347850254892,0.8294410125056154,0.712264486089017,0.553113957326375,0.7072782974346531,0.7173214774107556,0.7754014439039127,0.6331882722251646,0.7148942995289751,0.8470980332169465,0.7159933187436306,0.5688525318403544,0.65212075542187,0.8220691894399876,0.6755322929850663,0.06403363923140881,0.0633203592048768,0.00027702075989700253,0.9364026200352262,0.9657858133946805,1.0057921003211627,7.247999429702759
