epoch,train_loss,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,val_loss,epoch_seconds
1,2.0206191688776016,0.40735796099060995,0.8601148115703878,0.754562670259225,0.9620836892978994,0.7776894269882848,0.6803081250501384,0.5155052766207151,0.5446161887361872,0.9060524437873106,0.05993673703058061,0.030894217819908986,0.04327975191607435,0.09743717205191398,0.43341590501408833,0.27666303162485895,0.3765517849150069,0.5105093208321775,0.6377378529073181,0.4681462039214464,0.6181698598798616,0.6585851815744176,0.4528496550005313,0.32280218249673237,0.39565439636178257,0.543146029561455,0.3770301649839957,1.7335080016743054,5.262212038040161
2,1.7271795069629496,0.46071557966920706,0.8526718102504217,0.7431803888968597,0.9757569258380877,0.7571610777097885,0.6942615945879941,0.5317003710011351,0.5456337458988482,0.9541736209743518,0.17098726560313213,0.09348609902353501,0.11614643362127121,0.32394366197181307,0.45915540208343514,0.29798942911197973,0.4250743647204549,0.49917780481745067,0.6741553996814583,0.5084724103560015,0.5592208292843323,0.8485559346818883,0.4996399154890049,0.3579120773731629,0.4115188433812266,0.656462755611376,0.43476602245600854,1.5930518264120275,3.82613205909729
3,1.5604056038639762,0.4971618681764543,0.9116074831442965,0.8375723546665612,0.9679564249250717,0.861458261374799,0.7765469109113838,0.6347173568296396,0.6745317000260487,0.9149177672650205,0.17704723076372017,0.09712112883642814,0.1764841473253145,0.17761391880694957,0.5765663953874612,0.4050532413448281,0.49364466095524956,0.6929706242080454,0.6447436307998717,0.4757355474967435,0.5076590648026046,0.8832500609309722,0.5437260419656093,0.40315681862690983,0.46307989327730437,0.6671880928027469,0.46611908565035104,1.4013143804940311,3.9616496562957764
4,1.4779777337204327,0.5164420676201801,0.8725522914206907,0.7739181913103439,0.9657269126834873,0.7957748700280485,0.688731717290446,0.5252408880563156,0.5476796516665806,0.9276408191787834,0.26692066647339674,0.1540152613384674,0.35572235406660085,0.21359845346588158,0.6337057105983287,0.4638134811174843,0.4981123184039423,0.8707314235766945,0.5912699425653928,0.41971841194482307,0.6206591639870966,0.5645381428222906,0.545157009231891,0.39069701061427264,0.5055433720310551,0.6441272097609125,0.49729877321237276,1.4085586612874812,4.074768543243408
5,1.428655982017517,0.5237035505167105,0.8990216699562731,0.8165661806627632,0.9498372422582937,0.8533671732057485,0.7217204922475281,0.5646030370278636,0.6128440866495789,0.8776398815193198,0.19320537789783748,0.10693267266483648,0.3341664176468537,0.13588511460921646,0.6626059553650808,0.4954455704533652,0.6008939353623687,0.7384444633093202,0.6492936710436075,0.48070676587802524,0.5651541961577096,0.7628686327077283,0.5567063741385134,0.41192201150602265,0.5282646589541278,0.6287095230363962,0.5017016681021752,1.3771900859746067,4.063622951507568
6,1.3834614984013818,0.5727969754982185,0.9052205483493594,0.8268519718601989,0.9611527954476584,0.8554400312138444,0.757039964747414,0.6090621928914822,0.6613327020774636,0.8851357286749052,0.33135247768051534,0.19857547699463968,0.249713531671203,0.49230046948354084,0.6649118797297899,0.49802845942125346,0.5576655612565349,0.8232296078301649,0.6607122393346184,0.4933310515780156,0.7681456659533475,0.5796429441871448,0.6035041403730844,0.4497492952213477,0.5592143652396373,0.6950771875439389,0.5523255322483079,1.2575003125450828,4.235233545303345
7,1.3610905761068517,0.4980361420208212,0.9049249634223476,0.8263588641838052,0.968111223138844,0.8494813841318832,0.7812630567818232,0.6410432219432298,0.6895565022755116,0.9011040693433674,0.34743926270371506,0.21024296103763915,0.24533771136846436,0.5951008008837009,0.5353122478687515,0.36547874937154734,0.40519031085964374,0.7885433468217113,0.5169479439029964,0.34857032952940653,0.8891251022075539,0.3644101876675381,0.5452406278143215,0.3913338154704557,0.5573024066777934,0.6622896011790793,0.46656648482515434,1.2686913474039598,4.176208019256592
8,1.3276595988056876,0.5618034761798706,0.9063599176754639,0.8287552114485347,0.9729509914373494,0.8483002372130125,0.7624923779574068,0.6161516619177341,0.6480712088279472,0.9259801749179009,0.4293990484416579,0.2733979296368122,0.3779888427738318,0.49699530516429175,0.6177481847514739,0.4469143595520646,0.4704511400624601,0.8993243221998705,0.5713668947539682,0.39993955946832854,0.8616830466829408,0.42737631001703463,0.5952516264761266,0.4341008776437349,0.589548559586795,0.6874190280747744,0.5395047093156999,1.213676000183279,4.119548797607422
9,1.277612629261884,0.5775672141164578,0.9023441024903112,0.8220646420590532,0.9792728436826837,0.836621614547677,0.7896408171866374,0.6524020541994765,0.692154171549239,0.919090351878917,0.33144610185382717,0.19864273022410392,0.21611666857015807,0.7107152720242633,0.6306148037759127,0.4605094355589327,0.49935124639605905,0.8554980176135004,0.6999495356962402,0.5384018197102043,0.7407324257947261,0.6634231050450485,0.6129128146281544,0.4624890099231794,0.5370886280775455,0.7871816866404323,0.5540034804419934,1.163961574435234,3.760782241821289
10,1.261251601305875,0.35992806421458656,0.9195503435178809,0.8510811568138059,0.9549816420219227,0.8866541025889461,0.7978573160284338,0.6636960210018675,0.7547744989109215,0.8461562377549035,0.33070382928808545,0.19810973935622714,0.2550168325965252,0.4702789284727716,0.5666198587227583,0.3953032712019161,0.4096671915951552,0.9185287894079591,0.036484087361633534,0.018580999077624,0.8200321371161756,0.018657080185229182,0.43291627285022777,0.3189225076594087,0.5598726650546944,0.5634052589552159,0.3112692584574924,1.3136834475127133,4.011617660522461
11,1.2329764623533597,0.5936747273983598,0.9290331386409025,0.867471414999643,0.9386314970276015,0.9196290970291777,0.7879897567414765,0.6501510701947073,0.8037078187505251,0.7728746961243042,0.36342052313882567,0.22206102928519947,0.28583636651367983,0.49881248273954715,0.6734083175380609,0.507622900430315,0.5788786923504724,0.8048363312801782,0.6794236650704872,0.5144902623949809,0.6841435464041932,0.6747684621008606,0.6260605656222127,0.4735813155763007,0.5881416060047177,0.6878229930612225,0.5720841685824579,1.166405889120969,4.058229923248291
12,1.2242943847721273,0.4861504017302347,0.9221904622464951,0.8556154217828053,0.965829764161783,0.882324210413968,0.8154132583733812,0.6883525112341661,0.7602092627928299,0.8792625258966695,0.2924280913595683,0.17125374918611744,0.18420493685418793,0.708942281137768,0.555578304002882,0.38463719116276035,0.5329776817563295,0.580180537083657,0.5006905242805384,0.3339474153861904,0.858244066994014,0.3534426029734125,0.5410275445040924,0.39454771674230854,0.5839089870993404,0.6304569867728768,0.44956563988099624,1.2144828086549586,4.161709785461426
13,1.229504682123661,0.5592549753232748,0.9274425000476442,0.8647018925221654,0.9633895767816741,0.8940815234454884,0.8131490850903905,0.6851316158376304,0.7581532802171275,0.8767476245137699,0.3576873834994268,0.21779494348742465,0.27611025665672534,0.5076829605081189,0.6500978078107665,0.48158882293276095,0.5087550954406599,0.9001889634052117,0.585348364737259,0.41377562514077415,0.8453572661372862,0.4476602485985591,0.6015706602844608,0.4495727518496475,0.5970939746129498,0.6830699492564148,0.5310445186824841,1.144544857469472,3.9650156497955322
